Unnamed: 0,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Acelerações,Passes_Longos_Recebidos,xG,Finalizações_NoAlvo,Conversão_Gols,xA,Assistência_Finalização,Deep_Completions,Deep_Completed_Crosses,Passes_Chave,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Acelerações_LM,Passes_Longos_Recebidos_LM,xG_LM,Finalizações_NoAlvo_LM,Conversão_Gols_LM,xA_LM,Assistência_Finalização_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_Chave_LM,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Acelerações_Rank,Passes_Longos_Recebidos_Rank,xG_Rank,Finalizações_NoAlvo_Rank,Conversão_Gols_Rank,xA_Rank,Assistência_Finalização_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_Chave_Rank,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Acelerações_Percentil,Passes_Longos_Recebidos_Percentil,xG_Percentil,Finalizações_NoAlvo_Percentil,Conversão_Gols_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_Chave_Percentil
7,0.1414,0.119217,0.0,0.142857,0.118143,0.375,0.41577,0.72728,0.097561,0.092527,0.224409,0.166667,0.081081,0.316444,Romarinho,Portuguesa RJ,Portuguesa RJ,"RW, LW, LAMF",RW,10,30,150000,,10,840,Brazil,Brazil,left,170,61,no,RJ,Testing,2024,Extremo Agudo,0.316,20,23,13,0.439688,0.394786,0.552817,0.486542,0.47716,0.333333,0.392468,0.352127,0.362672,0.376141,0.365286,0.302939,0.356639,20,22.0,23,21.0,20.0,9.5,10.0,3.0,20.0,21.5,15.5,17.0,19.0,13,4,0,8,13,58,56,86,13,6,32,26,17
12,0.232549,0.270463,0.374121,0.446429,0.130802,0.041667,0.034918,0.0,0.195122,0.284698,0.0,0.347222,0.405405,0.305795,Edilson,Audax Rio,Audax Rio,"RW, LW, RAMF",RW,10,23,0,,9,598,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Extremo Agudo,0.306,21,23,8,0.439688,0.394786,0.552817,0.486542,0.47716,0.333333,0.392468,0.352127,0.362672,0.376141,0.365286,0.302939,0.356639,18,17.0,16,13.0,19.0,22.0,22.0,21.0,14.5,13.0,23.0,10.0,9.0,21,26,30,43,17,4,4,8,36,43,0,56,60
18,0.10842,0.204626,0.288443,0.065476,0.0,0.083333,0.156831,0.0,0.146341,0.241993,0.291339,0.203704,0.297297,0.223141,Rafael Pernão,Sampaio Corrêa RJ,Sampaio Corrêa RJ,"LW, LCMF, LWF",LW,10,30,0,,10,812,Brazil,Brazil,right,179,70,no,RJ,Testing,2024,Extremo Agudo,0.223,22,23,4,0.439688,0.394786,0.552817,0.486542,0.47716,0.333333,0.392468,0.352127,0.362672,0.376141,0.365286,0.302939,0.356639,21,19.0,19,22.0,23.0,20.0,20.0,21.0,17.0,17.0,11.0,16.0,14.0,8,17,17,4,0,13,13,8,26,26,52,30,39
15,0.0,0.0,0.195093,0.0,0.021097,0.0,0.0,0.0,0.0,0.0,0.094488,0.046296,0.0,0.0,Léo Silva,Volta Redonda,Volta Redonda,"RW, RCMF, LCMF",RW,10,21,0,,11,922,Brazil,Brazil,right,170,68,yes,RJ,Testing,2024,Extremo Agudo,0.0,23,23,0,0.439688,0.394786,0.552817,0.486542,0.47716,0.333333,0.392468,0.352127,0.362672,0.376141,0.365286,0.302939,0.356639,23,23.0,22,23.0,22.0,23.0,23.0,21.0,23.0,23.0,22.0,20.0,22.0,0,0,4,0,4,0,0,8,0,0,4,13,4
0,0.550106,1.0,0.497571,0.28692,0.826816,0.96,1.0,0.333333,0.407407,0.609929,0.909639,0.462766,0.90625,1.0,Wanderson,Internacional,Internacional,"LAMF, LW, LCMF",LAMF,10,29,9000000,2025-12-31,13,1018,Brazil,"Brazil, Belgium",right,176,74,no,RS,Testing,2024,Extremo Agudo,1.0,1,21,95,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,5,1.0,5,12.0,5.0,2.0,1.0,10.0,9.5,5.0,2.0,3.0,3.0,76,95,76,42,76,90,95,52,54,76,90,85,85
19,0.77964,0.783654,0.684191,1.0,0.765363,0.76,0.755949,0.120001,0.481481,0.425532,0.60241,0.345745,0.822917,0.970443,Gustavo Nunes,Grêmio U20,Grêmio,"LW, LWF",LW,10,18,0,,9,798,Brazil,Brazil,unknown,0,0,no,RS,Testing,2024,Extremo Agudo,0.97,2,21,90,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,2,3.0,2,1.0,7.0,3.0,3.0,14.0,5.5,10.0,3.0,5.0,4.0,90,85,90,95,66,85,85,33,73,52,85,76,80
1,0.181648,0.944712,0.14959,0.303797,1.0,0.6,0.580046,0.692317,1.0,0.93617,0.572289,0.414894,0.9375,0.932138,C. Pavón,Grêmio,Grêmio,"RW, RWF, RAMF",RW,10,28,4000000,2025-06-30,7,500,Argentina,"Argentina, Italy",right,174,70,no,RS,Testing,2024,Extremo Agudo,0.932,3,21,85,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,20,2.0,16,10.0,1.0,5.0,6.0,3.0,1.0,2.0,4.0,4.0,2.0,4,90,23,52,95,76,71,85,95,90,80,80,90
5,0.580798,0.444712,0.509637,0.341772,0.877095,1.0,0.666832,0.375004,0.444444,0.432624,0.349398,0.12234,0.53125,0.841493,Vitor Feijão,Caxias,Caxias,"LW, LAMF",LW,10,27,250000,,13,948,Brazil,Brazil,right,169,63,no,RS,Testing,2024,Extremo Agudo,0.841,4,21,80,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,4,10.0,4,7.0,4.0,1.0,5.0,7.0,7.5,8.5,10.0,12.5,7.5,80,52,80,66,80,95,76,66,64,59,52,40,64
12,0.352448,0.668269,0.082508,0.135021,0.675978,0.44,0.194239,0.375004,0.888889,0.695035,0.403614,0.255319,1.0,0.809126,Maikon Aquino,Avenida,Avenida,"RAMF, RW",RAMF,10,30,0,,8,564,Brazil,Brazil,right,180,77,no,RS,Testing,2024,Extremo Agudo,0.809,5,21,76,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,11,6.0,18,16.0,9.0,8.0,17.0,7.0,2.0,4.0,9.0,8.0,1.0,47,71,14,23,57,61,19,66,90,80,57,61,95
4,0.476319,0.673077,0.347151,0.14346,0.541899,0.48,0.374596,0.300003,0.407407,0.503546,0.228916,1.0,0.53125,0.780209,B. Borasi,São Luiz,São Luiz,RW,RW,10,26,300000,,7,534,Argentina,Argentina,right,171,61,yes,RS,Testing,2024,Extremo Agudo,0.78,6,21,71,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,8,5.0,7,15.0,13.0,7.0,12.0,12.0,9.5,7.0,13.0,1.0,7.5,61,76,66,28,38,66,42,42,54,66,38,95,64
10,0.68475,0.507212,0.569616,0.316456,0.776536,0.04,0.459948,0.0,0.222222,0.41844,1.0,0.06383,0.625,0.676398,Gabriel Lima,Ypiranga Erechim,Ypiranga Erechim,"LAMF, LW, LWF",LAMF,10,25,0,,10,604,Brazil,Brazil,right,183,71,no,RS,Testing,2024,Extremo Agudo,0.676,7,21,66,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,3,7.0,3,9.0,6.0,17.5,8.5,18.5,12.0,11.0,1.0,14.0,6.0,85,66,85,57,71,16,59,11,42,47,95,33,71
8,0.272061,0.478365,0.220448,0.413502,0.921788,0.4,0.829332,0.115381,0.481481,1.0,0.512048,0.329787,0.25,0.664167,Mateus Anderson,Ypiranga Erechim,Ypiranga Erechim,"RW, RAMF",RW,10,29,0,,11,737,Brazil,Brazil,left,175,65,no,RS,Testing,2024,Extremo Agudo,0.664,8,21,61,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,16,9.0,10,6.0,2.0,9.5,2.0,15.0,5.5,1.0,6.0,6.0,16.0,23,57,52,71,90,54,90,28,73,95,71,71,23
13,0.361403,0.322115,0.231834,0.64557,0.899441,0.52,0.376087,0.214292,0.62963,0.780142,0.307229,0.015957,0.791667,0.659934,Pablo Bueno,Santa Cruz RS,Santa Cruz RS,"LW, LAMF, RAMF",LW,10,33,0,,11,708,Brazil,Brazil,,0,0,no,RS,Testing,2024,Extremo Agudo,0.66,9,21,57,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,10,14.0,9,2.0,3.0,6.0,11.0,13.0,3.0,3.0,12.0,18.5,5.0,52,33,57,90,85,71,47,38,85,85,42,11,76
16,1.0,0.341346,1.0,0.578059,0.52514,0.2,0.245242,0.428584,0.444444,0.22695,0.222892,0.271277,0.385417,0.645771,Wilson Júnior,Guarany de Bagé,Guarany de Bagé,"RW, LW",RW,10,32,0,,11,724,Brazil,Brazil,right,177,74,no,RS,Testing,2024,Extremo Agudo,0.646,10,21,52,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,1,12.0,1,4.0,15.0,13.0,15.0,4.0,7.5,15.0,14.0,7.0,11.0,95,42,95,80,28,38,28,80,64,28,33,66,47
20,0.522073,0.689904,0.442516,0.299578,0.486034,0.4,0.342079,0.0,0.148148,0.29078,0.566265,0.12234,0.25,0.595647,Gabriel Pereira,São Luiz,São Luiz,"RW, LW, CF",RW,10,28,0,,11,759,Brazil,Brazil,right,170,72,no,RS,Testing,2024,Extremo Agudo,0.596,11,21,47,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,6,4.0,6,11.0,16.0,9.5,13.0,18.5,15.5,13.0,5.0,12.5,16.0,71,80,71,47,23,54,38,11,26,38,76,40,23
3,0.287648,0.485577,0.182534,0.194093,0.547486,0.68,0.693189,0.387094,0.074074,0.007092,0.337349,0.026596,0.239583,0.570686,Lucas Barbosa,Juventude,Juventude,"RAMF, RW, CF",RAMF,10,23,1000000,2026-07-31,14,1180,Brazil,Brazil,left,193,85,yes,RS,Testing,2024,Extremo Agudo,0.571,12,21,42,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,14,8.0,12,14.0,12.0,4.0,4.0,5.0,19.0,20.0,11.0,17.0,18.0,33,61,42,33,42,80,80,76,9,4,47,19,14
2,0.227777,0.432692,0.126799,0.0,0.0,0.32,0.061623,0.375004,0.555556,0.432624,0.46988,0.037234,0.0,0.520725,Hyoran,Internacional,Internacional,"LW, RW, CF",LW,10,30,3000000,,10,540,Brazil,Brazil,right,174,72,no,RS,Testing,2024,Extremo Agudo,0.521,13,21,38,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,17,11.0,17,21.0,21.0,11.0,19.0,7.0,4.0,8.5,7.0,16.0,20.5,19,47,19,0,0,47,9,66,80,59,66,23,2
9,0.480071,0.09375,0.179047,0.637131,0.536313,0.12,0.417086,0.333333,0.259259,0.276596,0.421687,0.478723,0.291667,0.413,Jhonatan,Ypiranga Erechim,Ypiranga Erechim,"RW, LW, RAMF",RW,10,30,0,,11,654,Brazil,Brazil,,0,0,no,RS,Testing,2024,Extremo Agudo,0.413,14,21,33,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,7,17.0,14,3.0,14.0,15.0,10.0,10.0,11.0,14.0,8.0,2.0,13.0,66,19,33,85,33,28,52,52,47,33,61,90,38
17,0.320142,0.326923,0.238007,0.126582,0.603352,0.16,0.459948,0.333333,0.0,0.0,0.192771,0.058511,0.0,0.373557,Mauri,Guarany de Bagé,Guarany de Bagé,"LW, RW",LW,10,31,0,,9,606,Brazil,Brazil,left,171,65,no,RS,Testing,2024,Extremo Agudo,0.374,15,21,28,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,12,13.0,8,17.0,10.0,14.0,8.5,10.0,21.0,21.0,16.0,15.0,20.5,42,38,61,19,52,33,59,52,0,0,23,28,2
15,0.290035,0.091346,0.180642,0.253165,0.223464,0.08,0.228707,0.857139,0.148148,0.546099,0.066265,0.0,0.5,0.353311,Marcos Calazans,EC São José,EC São José,"RW, RWF, AMF",RW,10,27,0,,10,756,Brazil,Brazil,left,172,68,no,RS,Testing,2024,Extremo Agudo,0.353,16,21,23,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,13,18.0,13,13.0,17.0,16.0,16.0,2.0,15.5,6.0,20.0,20.5,9.0,38,14,38,38,19,23,23,90,26,71,4,2,57
11,0.47081,0.300481,0.202576,0.320675,0.201117,0.28,0.323783,0.0,0.111111,0.113475,0.10241,0.228723,0.479167,0.327621,Felipe Cruz,Avenida,Avenida,"LAMF, LW",LAMF,10,23,0,2024-12-31,9,593,Brazil,Brazil,right,185,74,no,RS,Testing,2024,Extremo Agudo,0.328,17,21,19,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,9,15.0,11,8.0,18.0,12.0,14.0,18.5,17.0,18.0,19.0,9.0,10.0,57,28,47,61,14,42,33,11,19,14,9,57,52
14,0.201419,0.201923,0.074468,0.485232,0.195531,0.04,0.007761,1.0,0.185185,0.148936,0.150602,0.015957,0.270833,0.273925,Anderson Tanque,Novo Hamburgo,Novo Hamburgo,"RW, RAMF, RWB",RW,10,26,0,,11,793,Brazil,Brazil,,0,0,no,RS,Testing,2024,Extremo Agudo,0.274,18,21,14,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,19,16.0,19,5.0,19.0,17.5,20.0,1.0,13.5,17.0,18.0,18.5,14.0,9,23,9,76,9,16,4,95,35,19,14,11,33
6,0.205073,0.0,0.049163,0.059072,0.575419,0.0,0.578206,0.0,0.185185,0.191489,0.180723,0.12766,0.302083,0.192071,Tinga,Brasil de Pelotas,Brasil de Pelotas,"RW, AMF, LW",RW,10,31,175000,,10,628,Brazil,Brazil,left,178,65,no,RS,Testing,2024,Extremo Agudo,0.192,19,21,9,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,18,21.0,20,18.0,11.0,20.0,7.0,18.5,13.5,16.0,17.0,11.0,12.0,14,0,4,14,47,4,66,11,35,23,19,47,42
7,0.274382,0.021635,0.171033,0.054852,0.731844,0.0,0.141958,0.0,0.074074,0.070922,0.0,0.170213,0.135417,0.063484,Matheuzinho,EC São José,EC São José,"LW, RB, LWF",LW,10,29,150000,,7,678,Brazil,Brazil,right,169,67,no,RS,Testing,2024,Extremo Agudo,0.063,20,21,4,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,15,19.0,15,19.0,8.0,20.0,18.0,18.5,19.0,19.0,21.0,10.0,19.0,28,9,28,9,61,4,14,11,9,9,0,52,9
18,0.0,0.007212,0.0,0.050633,0.156425,0.0,0.0,0.0,0.074074,0.297872,0.210843,0.0,0.25,0.0,Arêz,Guarany de Bagé,Guarany de Bagé,"RW, RCMF, LCMF",RW,10,29,0,,11,755,Brazil,Brazil,right,175,72,no,RS,Testing,2024,Extremo Agudo,0.0,21,21,0,0.405648,0.419757,0.292349,0.316456,0.574621,0.35619,0.416029,0.297134,0.343915,0.400203,0.371773,0.216565,0.452381,21,20.0,21,20.0,20.0,20.0,21.0,18.5,19.0,12.0,15.0,20.5,16.0,0,4,0,4,4,4,0,11,9,42,28,2,23
6,0.308892,0.761194,0.415683,0.309179,0.595318,0.6875,0.743121,0.300003,0.428571,0.444444,0.688,0.568345,0.549451,1.0,Guilherme,Santos,Santos,"LAMF, LW",LAMF,10,28,800000,2024-12-31,14,1257,Brazil,Brazil,left,178,68,no,SP,Testing,2024,Extremo Agudo,1.0,1,30,96,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,11,4.0,7,13.0,6.0,5.0,7.0,15.0,10.0,5.0,10.5,10.0,9.0,63,86,76,56,80,83,76,50,66,83,65,66,70
13,0.209344,0.727612,0.230313,0.536232,0.324415,0.125,0.340905,0.545465,0.892857,0.490421,0.808,0.438849,0.89011,0.926205,Reinaldo,Guarani,Guarani,"RAMF, RW, LW",RAMF,10,22,300000,,12,892,Brazil,Brazil,right,177,73,no,SP,Testing,2024,Extremo Agudo,0.926,2,30,93,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,15,5.0,14,6.0,21.5,24.0,20.0,6.0,3.0,3.0,5.5,15.5,3.0,50,83,53,80,28,20,33,80,90,90,81,48,90
2,0.405155,0.787313,0.550981,0.444444,0.735786,0.84375,0.48583,0.500015,0.321429,0.203065,0.736,0.755396,0.285714,0.895682,Ferreira,São Paulo,São Paulo,"LAMF, LW, LWF",LAMF,10,26,5000000,2024-12-31,13,683,Brazil,Brazil,right,175,65,no,SP,Testing,2024,Extremo Agudo,0.896,3,30,90,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,4,3.0,3,8.0,2.0,2.5,13.0,7.5,16.0,19.0,9.0,4.0,16.5,86,90,90,73,93,91,56,75,46,36,70,86,45
0,0.34426,0.466418,0.366576,0.198068,0.565217,0.21875,0.438379,0.0,0.928571,1.0,0.808,0.798561,1.0,0.880871,Helinho,Red Bull Bragantino,Red Bull Bragantino,"RWF, RW, RAMF",RWF,11,23,6000000,2026-12-31,12,888,Brazil,Brazil,left,175,66,no,SP,Testing,2024,Extremo Agudo,0.881,4,30,86,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,7,14.0,8,22.0,9.0,17.5,17.0,27.0,2.0,1.0,5.5,3.0,1.5,76,53,73,26,70,41,43,10,93,96,81,90,95
21,0.133762,0.682836,0.179868,0.289855,0.454849,0.84375,1.0,0.428584,0.678571,0.333333,0.8,0.143885,0.21978,0.848664,Juninho,Inter de Limeira,Inter de Limeira,LW,LW,10,28,175000,2024-04-10,7,520,Brazil,Brazil,right,170,72,no,SP,Testing,2024,Extremo Agudo,0.849,5,30,83,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,21,6.0,16,14.0,11.0,2.5,1.0,10.5,5.0,12.0,7.0,27.5,19.5,30,80,46,53,63,91,96,65,83,60,76,8,35
4,0.319709,0.477612,0.445167,1.0,0.371237,0.15625,0.229905,0.0,0.714286,0.394636,0.52,0.654676,1.0,0.708596,Pedrinho,Santos,Santos,"RAMF, LAMF, RWF",RAMF,10,24,2000000,2026-06-30,13,696,Brazil,"Brazil, Italy",right,176,64,yes,SP,Testing,2024,Extremo Agudo,0.709,6,30,80,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,10,12.0,4,1.0,19.5,20.5,21.0,27.0,4.0,6.0,13.0,9.0,1.5,66,60,86,96,35,31,30,10,86,80,56,70,95
27,0.455542,0.529851,0.437901,0.251208,0.257525,0.53125,0.517791,0.461555,0.392857,0.348659,0.552,0.748201,0.0,0.699396,Bruno Michel,Santo André,Santo André,"LAMF, RW, CF",LAMF,10,24,0,,10,519,Brazil,Brazil,left,166,71,no,SP,Testing,2024,Extremo Agudo,0.699,7,30,76,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,3,10.0,5,19.0,26.0,10.0,11.0,9.0,11.5,10.0,12.0,5.0,28.5,90,66,83,36,13,66,63,70,61,66,60,83,5
3,0.117706,0.55597,0.136905,0.396135,0.404682,0.5625,0.54335,0.500015,0.285714,0.145594,0.496,0.884892,0.450549,0.6815,Á. Romero,Corinthians,Corinthians,"RWF, CF, LAMF",RWF,11,31,2000000,2024-12-31,11,875,Paraguay,Paraguay,right,175,73,no,SP,Testing,2024,Extremo Agudo,0.681,8,30,73,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,24,9.0,19,10.0,18.0,8.0,10.0,7.5,19.0,23.0,14.0,2.0,12.0,20,70,36,66,40,73,66,75,36,23,53,93,60
1,0.332496,1.0,0.315674,0.130435,0.698997,0.25,0.366244,0.214292,0.321429,0.360153,0.856,0.194245,0.142857,0.667901,Vitinho,Red Bull Bragantino,Red Bull Bragantino,"LWF, LW",LWF,11,24,5000000,2026-06-30,10,676,Brazil,Brazil,right,181,75,no,SP,Testing,2024,Extremo Agudo,0.668,9,30,70,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,9,1.0,10,27.0,3.0,16.0,19.0,18.5,16.0,9.0,4.0,25.0,25.5,70,96,66,10,90,46,36,38,46,70,86,16,15
28,0.231501,0.86194,0.318354,0.541063,0.274247,0.8125,0.917305,0.375004,0.0,0.003831,0.224,0.302158,0.0,0.641713,Matheus Régis,São Bernardo FC,São Bernardo FC,"LWF, LW, RW",LWF,11,24,0,2026-01-30,12,717,Brazil,Brazil,right,181,72,no,SP,Testing,2024,Extremo Agudo,0.642,10,30,66,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,14,2.0,9,5.0,23.0,4.0,4.0,13.5,29.0,28.5,24.5,22.0,28.5,53,93,70,83,23,86,86,55,3,5,18,26,5
26,0.626679,0.492537,0.854399,0.270531,0.130435,0.21875,0.650123,0.176462,0.321429,0.375479,1.0,1.0,0.307692,0.596475,Wesley Gassova,Corinthians,Corinthians,"LWF, LW",LWF,11,18,0,,11,648,Brazil,Brazil,right,175,71,no,SP,Testing,2024,Extremo Agudo,0.596,11,30,63,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,2,11.0,2,17.0,27.0,17.5,8.0,21.5,16.0,7.0,1.0,1.0,15.0,93,63,93,43,10,41,73,28,46,76,96,96,50
20,1.0,0.399254,1.0,0.772947,0.06689,0.15625,0.774142,0.230762,0.142857,0.072797,0.896,0.690647,0.351648,0.529943,Victor Andrade,Portuguesa,Portuguesa,"LW, LAMF, CF",LW,10,28,200000,,8,561,Brazil,Brazil,right,178,72,no,SP,Testing,2024,Extremo Agudo,0.53,12,30,60,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,1,17.0,1,3.0,28.0,20.5,6.0,17.0,22.5,25.0,3.0,8.0,14.0,96,43,96,90,6,31,80,43,25,16,90,73,53
10,0.386327,0.656716,0.431531,0.531401,0.26087,0.15625,0.094936,0.0,0.321429,0.183908,0.392,0.438849,0.406593,0.501278,Fernandinho,Mirassol,Mirassol,"LW, LAMF",LW,10,26,400000,,11,735,Brazil,Brazil,right,175,70,no,SP,Testing,2024,Extremo Agudo,0.501,13,30,56,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,6,7.0,6,7.0,25.0,20.5,27.0,27.0,16.0,21.0,17.0,15.5,13.0,80,76,80,76,16,31,10,10,46,30,43,48,56
5,0.286414,0.0,0.212754,0.154589,0.033445,0.5625,0.881283,0.391294,1.0,0.609195,0.256,0.309353,0.472527,0.498096,R. Otero,Santos,Santos,"RAMF, RW, AMF",RAMF,10,31,1200000,,13,836,Venezuela,Venezuela,right,165,66,no,SP,Testing,2024,Extremo Agudo,0.498,14,30,53,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,12,30.0,15,25.0,29.0,8.0,5.0,12.0,1.0,2.0,21.0,20.5,11.0,60,0,50,16,3,73,83,60,96,93,30,31,63
14,0.150764,0.578358,0.243429,0.376812,0.41806,0.5625,0.477908,0.692317,0.0,0.0,0.0,0.374101,0.142857,0.484622,Iago Dias,Ponte Preta,Ponte Preta,"LW, LCMF, CF",LW,10,30,300000,,9,692,Brazil,Brazil,right,175,74,no,SP,Testing,2024,Extremo Agudo,0.485,15,30,50,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,18,8.0,13,11.0,16.0,8.0,14.0,3.0,29.0,30.0,30.0,18.0,25.5,40,73,56,63,46,73,53,90,3,0,0,40,15
11,0.031705,0.276119,0.00169,0.2657,0.588629,0.4375,0.470102,0.166682,0.464286,0.337165,0.44,0.395683,0.604396,0.462165,Waguininho,Grêmio Novorizontino,Grêmio Novorizontino,"RW, LW, RWF",RW,10,34,400000,,14,984,Brazil,Brazil,right,177,75,no,SP,Testing,2024,Extremo Agudo,0.462,16,30,46,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,28,21.0,29,18.0,7.0,12.0,15.0,23.0,9.0,11.0,15.0,17.0,6.0,6,30,3,40,76,60,50,23,70,63,50,43,80
19,0.109167,0.395522,0.113047,0.285024,1.0,0.375,0.197765,0.375004,0.142857,0.310345,0.944,0.510791,0.648352,0.439425,Éverton Brito,Inter de Limeira,Inter de Limeira,"RW, RWF",RW,10,28,200000,,11,837,Brazil,Brazil,right,170,66,no,SP,Testing,2024,Extremo Agudo,0.439,17,30,43,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,25,18.0,22,15.0,1.0,13.0,22.0,13.5,22.5,14.5,2.0,13.0,4.0,16,40,26,50,96,56,26,55,25,51,93,56,86
