Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Passes_Longos_Certos_LM,Passes_Frontais_Certos_LM,Passes_Progressivos_Certos_LM,Duelos_Ofensivos_Ganhos_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Passes_TerçoFinal_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Passes_Longos_Certos_Rank,Passes_Frontais_Certos_Rank,Passes_Progressivos_Certos_Rank,Duelos_Ofensivos_Ganhos_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Passes_TerçoFinal_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Passes_TerçoFinal_Certos_Percentil
23,0.260521,0.214208,0.220963,0.664426,0.509869,0.439554,0.193398,0.270476,0.467213,0.16735,0.278566,Diego Guerra,Portuguesa RJ,Portuguesa RJ,"LCB, RCB",LCB,4,33,0,,13,1356,Brazil,Brazil,right,187,91,no,RJ,Testing,2024,Zagueiro Construtor,0.279,23,29,20,0.397623,0.392871,0.326021,0.567117,0.436087,0.383359,0.383614,0.32597,0.297202,0.262038,20.0,24,21,11,12,11,20.0,14.0,4.0,15,31,17,27,62,58,62,31,51,86,48
13,0.621242,0.593068,0.22414,0.182281,0.027487,0.131279,0.626997,0.435915,0.442623,0.139478,0.25462,Pablo Maldini,Boavista,Boavista,"LCB, LB",LCB,4,24,150000,,15,1328,Brazil,Brazil,left,184,77,no,RJ,Testing,2024,Zagueiro Construtor,0.255,24,29,17,0.397623,0.392871,0.326021,0.567117,0.436087,0.383359,0.383614,0.32597,0.297202,0.262038,5.0,4,20,27,28,24,7.0,8.0,7.0,18,82,86,31,6,3,17,75,72,75,37
26,0.350701,0.511409,0.308487,0.272701,0.206012,0.279628,0.103263,0.0,0.0,0.095956,0.214972,Mizael Monteiro,Boavista,Boavista,"RCB, LCB, CB",RCB,4,23,0,,10,989,Brazil,Brazil,right,184,0,no,RJ,Testing,2024,Zagueiro Construtor,0.215,25,29,13,0.397623,0.392871,0.326021,0.567117,0.436087,0.383359,0.383614,0.32597,0.297202,0.262038,14.0,10,14,25,22,20,25.0,28.0,28.5,19,51,65,51,13,24,31,13,3,1,34
10,0.442886,0.540343,0.408723,0.202354,0.096589,0.100935,0.160877,0.193197,0.184426,0.047961,0.183114,Eduardo Thuram,Sampaio Corrêa RJ,Sampaio Corrêa RJ,LCB,LCB,4,26,350000,,12,1207,Brazil,Brazil,left,189,84,no,RJ,Testing,2024,Zagueiro Construtor,0.183,26,29,10,0.397623,0.392871,0.326021,0.567117,0.436087,0.383359,0.383614,0.32597,0.297202,0.262038,13.0,7,9,26,26,27,22.0,17.0,18.5,24,55,75,68,10,10,6,24,41,36,17
20,0.627255,0.523192,0.206376,0.0,0.188672,0.0,0.011917,0.0,0.0,0.020627,0.097181,Luiz Felipe,Bangu,Bangu,"RCB, CB",RCB,4,25,0,,8,781,Brazil,"Brazil, Italy",right,196,80,no,RJ,Testing,2024,Zagueiro Construtor,0.097,27,29,6,0.397623,0.392871,0.326021,0.567117,0.436087,0.383359,0.383614,0.32597,0.297202,0.262038,4.0,9,22,29,23,29,28.0,28.0,28.5,28,86,68,24,0,20,0,3,3,1,3
21,0.326653,0.527266,0.202535,0.621927,0.0,0.018332,1.0,0.412154,0.266393,0.029005,0.059587,Lucas Marreta,Bangu,Bangu,RCB,RCB,4,26,0,,7,556,Brazil,Brazil,unknown,0,0,no,RJ,Testing,2024,Zagueiro Construtor,0.06,28,29,3,0.397623,0.392871,0.326021,0.567117,0.436087,0.383359,0.383614,0.32597,0.297202,0.262038,15.0,8,23,14,29,28,1.0,10.0,12.0,27,48,72,20,51,0,3,96,65,58,6
14,0.066132,0.0,0.173674,0.619217,0.297274,0.287541,0.175461,0.103039,0.159836,0.048708,0.0,Victor Oliveira,Bangu,Bangu,LCB,LCB,4,29,100000,,11,1146,Brazil,Brazil,left,190,84,no,RJ,Testing,2024,Zagueiro Construtor,0.0,29,29,0,0.397623,0.392871,0.326021,0.567117,0.436087,0.383359,0.383614,0.32597,0.297202,0.262038,27.0,29,25,15,19,19,21.0,26.0,21.5,23,6,0,13,48,34,34,27,10,25,20
23,0.639831,0.636854,0.433116,0.433837,0.392411,0.628318,0.663881,0.775796,0.48,0.387936,1.0,Jadson,EC São José,EC São José,LCB,LCB,4,31,0,,10,850,Brazil,Brazil,left,186,78,no,RS,Testing,2024,Zagueiro Construtor,1.0,1,31,96,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,5.0,3,15,14,11,9,4.0,3.0,7.0,10,83,90,51,54,64,70,87,90,77,67
5,0.474576,0.422445,0.833754,0.48766,0.528726,0.46464,0.8336,0.26668,0.373333,0.285714,0.982556,Zé Marcos,Juventude,Juventude,LCB,LCB,4,26,300000,,13,1224,Brazil,Brazil,left,188,77,no,RS,Testing,2024,Zagueiro Construtor,0.983,2,31,93,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,12.0,12,4,11,7,16,2.0,20.5,11.0,15,61,61,87,64,77,48,93,33,64,51
9,0.735876,0.652883,0.992379,0.403308,0.38743,0.547004,0.055683,0.0,0.042667,0.204834,0.935783,Alisson,Caxias,Caxias,RCB,RCB,4,30,150000,,8,660,Brazil,Brazil,right,186,91,no,RS,Testing,2024,Zagueiro Construtor,0.936,3,31,90,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,2.0,2,2,18,12,12,27.0,29.0,27.0,20,93,93,93,41,61,61,12,6,12,35
20,0.560734,0.447771,0.395081,0.594617,0.53533,0.855231,0.258882,0.309091,0.610667,0.516164,0.914866,Thiago Sales,Santa Cruz RS,Santa Cruz RS,"LCB, LB",LCB,4,36,0,,11,1063,Brazil,Brazil,right,190,78,no,RS,Testing,2024,Zagueiro Construtor,0.915,4,31,87,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,8.0,9,19,6,6,4,21.0,19.0,4.0,5,74,70,38,80,80,87,32,38,87,83
18,0.279661,0.313849,0.653774,0.746821,0.487955,0.766078,0.017496,0.0,0.253333,0.448675,0.874765,Heitor,Ypiranga Erechim,Ypiranga Erechim,RCB,RCB,4,34,0,,9,850,Brazil,Brazil,right,190,78,no,RS,Testing,2024,Zagueiro Construtor,0.875,5,31,83,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,23.5,17,7,3,9,5,29.0,29.0,17.0,7,24,45,77,90,70,83,6,6,45,77
29,0.622881,0.602815,0.911947,0.179799,0.174153,0.154579,0.385151,0.26668,0.058667,0.16849,0.834686,Cézar,Caxias,Caxias,LCB,LCB,4,24,0,,14,1312,Brazil,Brazil,,188,79,no,RS,Testing,2024,Zagueiro Construtor,0.835,6,31,80,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,6.0,4,3,27,21,30,13.0,20.5,26.0,22,80,87,90,12,32,3,58,33,16,29
14,0.485876,0.428785,0.550119,0.522624,0.277686,0.474304,0.032271,0.227273,0.266667,0.259519,0.831996,Jefferson,Santa Cruz RS,Santa Cruz RS,RCB,RCB,4,22,0,,8,718,Brazil,Brazil,,0,0,no,RS,Testing,2024,Zagueiro Construtor,0.832,7,31,77,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,10.5,11,10,9,16,15,28.0,22.0,15.0,17,66,64,67,70,48,51,9,29,51,45
24,0.443503,0.485289,0.496083,0.644155,0.177432,0.369126,0.643663,0.375776,0.384,0.29262,0.799465,Tiago Pedra,EC São José,EC São José,"RCB, CB",RCB,4,34,0,,10,874,Brazil,Brazil,right,180,78,no,RS,Testing,2024,Zagueiro Construtor,0.799,8,31,74,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,15.0,6,12,5,20,19,5.0,14.0,10.0,13,51,80,61,83,35,38,83,54,67,58
6,0.279661,0.302784,0.208965,0.816205,1.0,1.0,0.134622,0.0,0.525333,0.935994,0.793418,G. Mercado,Internacional,Internacional,"LCB, RCB",LCB,4,37,250000,,9,689,Argentina,"Argentina, Spain",right,181,85,no,RS,Testing,2024,Zagueiro Construtor,0.793,9,31,70,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,23.5,18,25,2,1,1,26.0,29.0,6.0,2,24,41,19,93,96,96,16,6,80,93
2,0.528249,0.534734,0.382048,0.306676,0.354604,0.566447,0.424869,0.586364,0.029333,0.318495,0.79174,W. Kannemann,Grêmio,Grêmio,LCB,LCB,4,33,1000000,,10,934,Argentina,"Argentina, Italy",left,183,75,no,RS,Testing,2024,Zagueiro Construtor,0.792,10,31,67,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,9.0,5,20,25,15,11,11.0,7.0,29.0,11,70,83,35,19,51,64,64,77,6,64
30,0.451977,0.378777,0.320182,0.558417,0.361881,0.600383,0.64134,0.836364,0.533333,0.399952,0.786758,Ricardo Thalheimer,São Luiz,São Luiz,RCB,RCB,4,31,0,,12,1169,Brazil,Brazil,right,184,84,no,RS,Testing,2024,Zagueiro Construtor,0.787,11,31,64,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,13.0,16,23,8,13,10,6.0,2.0,5.0,8,58,48,25,74,58,67,80,93,83,74
0,0.120056,0.197719,0.427027,0.333055,0.552443,0.679823,0.395845,0.618182,0.781333,0.782364,0.714999,Vitão,Internacional,Internacional,"RCB, LCB",RCB,4,24,7000000,2024-06-30,12,1132,Brazil,Brazil,right,185,78,yes,RS,Testing,2024,Zagueiro Construtor,0.715,12,31,61,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,30.0,25,16,24,5,8,12.0,6.0,2.0,3,3,19,48,22,83,74,61,80,93,90
16,0.485876,0.397227,0.514168,0.404729,0.192989,0.351396,0.258997,0.581818,0.338667,0.265681,0.702075,Bruno Jesus,São Luiz,São Luiz,"LCB, RCB",LCB,4,26,0,,9,853,Brazil,"Brazil, Poland",right,191,76,no,RS,Testing,2024,Zagueiro Construtor,0.702,13,31,58,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,10.5,14,11,17,19,20,20.0,8.0,13.0,16,66,54,64,45,38,35,35,74,58,48
28,0.163842,0.294804,0.0,0.351292,0.831293,0.918737,0.273913,0.4,1.0,1.0,0.667795,Robert Renan,Internacional,Internacional,"LCB, LB",LCB,4,20,0,,12,906,Brazil,Brazil,left,186,78,yes,RS,Testing,2024,Zagueiro Construtor,0.668,14,31,54,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,28.0,19,31,23,2,3,18.0,13.0,1.0,1,9,38,0,25,93,90,41,58,96,96
4,0.30226,0.183903,0.470553,0.238762,0.61658,0.513106,0.155001,0.527273,0.0,0.291682,0.663797,Pedro Geromel,Grêmio,Grêmio,RCB,RCB,4,38,300000,,8,719,Brazil,"Brazil, Italy",right,190,84,no,RS,Testing,2024,Zagueiro Construtor,0.664,15,31,51,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,21.0,27,13,26,4,13,25.0,11.0,31.0,14,32,12,58,16,87,58,19,64,0,54
22,0.338983,0.244648,0.351788,0.154737,0.264588,0.718797,0.554655,0.553284,0.648,0.459471,0.639548,Itambé,EC São José,EC São José,"LCB, LB, LWB",LCB,4,23,0,2024-05-31,10,890,Brazil,Brazil,,0,0,no,RS,Testing,2024,Zagueiro Construtor,0.64,16,31,48,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,20.0,22,22,28,17,6,7.0,9.0,3.0,6,35,29,29,9,45,80,77,70,90,80
10,1.0,1.0,0.115814,0.423874,0.051623,0.435376,1.0,0.636364,0.186667,0.294079,0.630672,Samuel,EC São José,EC São José,"RCB, RB, RWB",RCB,4,24,100000,2026-06-30,8,517,Brazil,Brazil,right,177,0,no,RS,Testing,2024,Zagueiro Construtor,0.631,17,31,45,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,1.0,1,27,15,27,17,1.0,5.0,19.0,12,96,96,12,51,12,45,96,83,38,61
17,0.148305,0.136623,0.156603,1.0,0.527081,0.927655,0.355014,1.0,0.402667,0.606963,0.629677,Willian Gomes,Ypiranga Erechim,Ypiranga Erechim,"LCB, LB",LCB,4,34,0,,8,655,Brazil,"Brazil, Equatorial Guinea",left,183,0,no,RS,Testing,2024,Zagueiro Construtor,0.63,18,31,41,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,29.0,29,26,1,8,2,14.0,1.0,9.0,4,6,6,16,96,74,93,54,96,70,87
21,0.666667,0.45372,0.591272,0.354675,0.040788,0.164941,0.482155,0.0,0.192,0.120191,0.591509,Felipe Santiago,Novo Hamburgo,Novo Hamburgo,"LCB, RCB",LCB,4,21,0,,7,563,Brazil,Brazil,unknown,0,0,no,RS,Testing,2024,Zagueiro Construtor,0.592,19,31,38,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,4.0,8,9,22,28,28,9.0,29.0,18.0,27,87,74,70,29,9,9,70,6,41,12
15,0.362994,0.1606,0.680232,0.399769,0.359018,0.233035,0.305235,0.703065,0.413333,0.158698,0.587759,Vitor Dadalt,Avenida,Avenida,LCB,LCB,4,27,0,,10,932,Brazil,Brazil,right,192,0,no,RS,Testing,2024,Zagueiro Construtor,0.588,20,31,35,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,19.0,28,6,20,14,22,16.0,4.0,8.0,24,38,9,80,35,54,29,48,87,74,22
13,0.44774,0.027184,1.0,0.144695,0.119373,0.0,0.49904,0.336364,0.296,0.0,0.536445,Islan,Novo Hamburgo,Novo Hamburgo,LCB,LCB,4,27,0,,6,518,Brazil,Brazil,,0,0,no,RS,Testing,2024,Zagueiro Construtor,0.536,21,31,32,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,14.0,30,1,29,23,31,8.0,16.0,14.0,31,54,3,96,6,25,0,74,48,54,0
3,0.286723,0.383689,0.436972,0.0,0.800251,0.279659,0.674247,0.538182,0.258667,0.230169,0.515858,Danilo Boza,Juventude,Juventude,RCB,RCB,4,25,700000,2025-12-31,13,1212,Brazil,Brazil,right,184,76,no,RS,Testing,2024,Zagueiro Construtor,0.516,22,31,29,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,22.0,15,14,31,3,21,3.0,10.0,16.0,19,29,51,54,0,90,32,90,67,48,38
25,0.570621,0.402767,0.216448,0.422772,0.237114,0.384249,0.470736,0.363655,0.133333,0.133535,0.477313,Bruno Gabriel,Brasil de Pelotas,Brasil de Pelotas,LCB,LCB,4,26,0,,11,898,Brazil,Brazil,,190,0,no,RS,Testing,2024,Zagueiro Construtor,0.477,23,31,25,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,7.0,13,24,16,18,18,10.0,15.0,22.5,25,77,58,22,48,41,41,67,51,27,19
19,0.183616,0.214829,0.077019,0.593468,0.482347,0.698722,0.275529,0.327273,0.357333,0.394361,0.463923,Rafael Goiano,Avenida,Avenida,RCB,RCB,4,34,0,,10,1010,Brazil,Brazil,right,188,84,no,RS,Testing,2024,Zagueiro Construtor,0.464,24,31,22,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,27.0,24,29,7,10,7,17.0,17.0,12.0,9,12,22,6,77,67,77,45,45,61,70
12,0.425141,0.462015,0.062408,0.716909,0.112262,0.50823,0.0,0.145455,0.136,0.234096,0.451558,Zé Pedro,Brasil de Pelotas,Brasil de Pelotas,RCB,RCB,4,24,50000,,11,1067,Brazil,Brazil,right,194,85,no,RS,Testing,2024,Zagueiro Construtor,0.452,25,31,19,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,16.0,7,30,4,24,14,31.0,26.0,21.0,18,48,77,3,87,22,54,0,16,32,41
27,0.717514,0.436963,0.355644,0.434418,0.024951,0.21417,0.263859,0.312727,0.114667,0.131072,0.41919,Micael,Guarany de Bagé,Guarany de Bagé,RCB,RCB,4,37,0,,11,1053,Brazil,Brazil,right,190,80,no,RS,Testing,2024,Zagueiro Construtor,0.419,26,31,16,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,3.0,10,21,13,29,24,19.0,18.0,24.0,26,90,67,32,58,6,22,38,41,22,16
11,0.371469,0.184666,0.645027,0.402984,0.100953,0.183561,0.004767,0.163636,0.168,0.163332,0.409688,Fredson,EC São José,EC São José,"CB, RCB",CB,4,32,100000,,11,998,Brazil,Brazil,right,185,83,no,RS,Testing,2024,Zagueiro Construtor,0.41,27,31,12,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,18.0,26,8,19,25,27,30.0,24.0,20.0,23,41,16,74,38,19,12,3,22,35,25
1,0.185028,0.288515,0.727073,0.386451,0.0,0.159394,0.31137,0.448507,0.032,0.070275,0.300632,Rodrigo Ely,Grêmio,Grêmio,"RCB, LCB",RCB,4,30,3000000,2024-06-30,8,733,Brazil,"Brazil, Italy",right,191,91,no,RS,Testing,2024,Zagueiro Construtor,0.301,28,31,9,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,26.0,20,5,21,31,29,15.0,12.0,28.0,29,16,35,83,32,0,6,51,61,9,6
8,0.216102,0.0,0.408652,0.483028,0.121348,0.212834,0.247665,0.181818,0.026667,0.183262,0.150147,Marcão,Novo Hamburgo,Novo Hamburgo,"RCB, CB",RCB,4,28,150000,,10,974,Brazil,Brazil,right,193,82,no,RS,Testing,2024,Zagueiro Construtor,0.15,29,31,6,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,25.0,31,18,12,22,25,22.0,23.0,30.0,21,19,0,41,61,29,19,29,25,3,32
26,0.408192,0.252296,0.10414,0.505111,0.010728,0.231385,0.191907,0.154545,0.133333,0.069253,0.076814,Saulo,Guarany de Bagé,Guarany de Bagé,"LCB, LB",LCB,4,28,0,,11,1073,Brazil,Brazil,right,190,84,no,RS,Testing,2024,Zagueiro Construtor,0.077,30,31,3,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,17.0,21,28,10,30,23,24.0,25.0,22.5,30,45,32,9,67,3,25,22,19,27,3
7,0.0,0.215573,0.421171,0.123921,0.081443,0.185316,0.241555,0.0,0.106667,0.075327,0.0,Denílson,Caxias,Caxias,"RCB, LCB",RCB,4,28,200000,,6,542,Brazil,Brazil,right,187,77,no,RS,Testing,2024,Zagueiro Construtor,0.0,31,31,0,0.416257,0.359507,0.44966,0.437702,0.329186,0.465371,0.356547,0.37536,0.299441,0.318781,31.0,23,17,30,26,26,23.0,29.0,25.0,28,0,25,45,3,16,16,25,6,19,9
17,0.405464,0.477172,0.291429,0.427814,1.0,0.737723,0.307718,0.438063,0.433022,0.76413,1.0,Rafael Forster,São Bernardo FC,São Bernardo FC,"LCB, CB",LCB,4,33,700000,,8,649,Brazil,Brazil,left,184,75,no,SP,Testing,2024,Zagueiro Construtor,1.0,1,46,97,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,20.0,20,34,3,1,2,20.0,6.0,6.0,2,56,56,26,93,97,95,56,86,86,95
42,1.0,1.0,0.503816,0.345717,0.425824,0.364957,0.357926,0.257283,0.099688,0.441225,0.982091,Vitão,Ituano,Ituano,"LCB, CB, RCB",LCB,4,23,0,2024-06-30,6,556,Brazil,Brazil,right,194,81,yes,SP,Testing,2024,Zagueiro Construtor,0.982,2,46,95,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,1.0,1,12,7,19,19,18.0,17.0,34.0,14,97,97,73,84,58,58,60,63,26,69
1,0.343169,0.161782,0.522981,1.0,0.767847,1.0,0.36167,0.21636,0.46729,1.0,0.975001,Léo Ortiz,Red Bull Bragantino,Red Bull Bragantino,"LCB, RCB, CB",LCB,4,28,6000000,2026-12-31,8,662,Brazil,Brazil,right,185,82,no,SP,Testing,2024,Zagueiro Construtor,0.975,3,46,93,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,30.0,40,11,1,3,1,16.0,19.0,3.0,1,34,13,76,97,93,97,65,58,93,97
16,0.419672,0.463919,0.841413,0.190862,0.526189,0.383473,0.364247,0.352828,0.186916,0.346233,0.95783,Bernardo Schappo,Botafogo SP,Botafogo SP,LCB,LCB,4,24,750000,2026-12-31,12,1204,Brazil,"Brazil, Luxembourg",left,191,85,yes,SP,Testing,2024,Zagueiro Construtor,0.958,4,46,91,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,16.0,22,2,23,10,18,15.0,12.0,26.0,20,65,52,95,50,78,60,67,73,43,56
2,0.410929,0.691957,0.610389,0.103494,0.662953,0.456463,0.179317,0.126669,0.174455,0.570931,0.931338,F. Torres,Corinthians,Corinthians,RCB,RCB,4,27,6000000,2025-06-30,11,1118,Ecuador,Ecuador,right,187,78,no,SP,Testing,2024,Zagueiro Construtor,0.931,5,46,89,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,18.0,9,4,37,7,10,31.0,28.0,28.0,3,60,80,91,19,84,78,32,39,39,93
18,0.221858,0.235295,1.0,0.27679,0.300961,0.353984,0.386147,0.371279,0.208723,0.283219,0.898748,Joaquim,Santos,Santos,"LCB, RCB",LCB,4,25,700000,2026-12-31,14,1342,Brazil,Brazil,right,190,82,no,SP,Testing,2024,Zagueiro Construtor,0.899,6,46,86,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,39.0,36,1,12,28,21,13.0,11.0,24.0,25,15,21,97,73,39,54,71,76,47,45
12,0.477596,0.447352,0.527055,0.516019,0.390634,0.42236,0.23909,0.285005,0.280374,0.260631,0.879425,Walce,Santo André,Santo André,"RCB, LCB",RCB,4,25,1000000,,6,501,Brazil,Brazil,right,188,79,no,SP,Testing,2024,Zagueiro Construtor,0.879,7,46,84,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,11.0,25,10,2,20,14,23.0,16.0,16.0,28,76,45,78,95,56,69,50,65,65,39
9,0.394536,0.621668,0.306333,0.121009,0.633233,0.538576,0.631302,0.502692,0.345794,0.550718,0.874768,N. Ferraresi,São Paulo,São Paulo,"RCB, LCB",RCB,4,25,1500000,,6,569,Venezuela,"Venezuela, Italy",right,190,80,no,SP,Testing,2024,Zagueiro Construtor,0.875,8,46,82,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,22.0,13,30,34,8,6,6.0,4.0,10.0,4,52,71,34,26,82,86,86,91,78,91
13,0.417486,0.83341,0.490856,0.194982,0.482811,0.333324,0.316241,0.427486,0.445483,0.494839,0.870798,L. Realpe,Red Bull Bragantino,Red Bull Bragantino,"LCB, RCB",LCB,4,23,1000000,2026-12-31,7,502,Ecuador,Ecuador,right,186,74,no,SP,Testing,2024,Zagueiro Construtor,0.871,9,46,80,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,17.0,5,16,22,15,23,19.0,7.0,5.0,8,63,89,65,52,67,50,58,84,89,82
45,0.390164,0.662148,0.455699,0.108901,0.367402,0.451103,0.435262,0.603423,0.137072,0.434623,0.87032,Luis Fellipe,Grêmio Novorizontino,Grêmio Novorizontino,RCB,RCB,4,20,0,,9,825,Brazil,Brazil,right,192,74,no,SP,Testing,2024,Zagueiro Construtor,0.87,10,46,78,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,26.0,10,20,36,23,11,11.0,2.0,30.0,16,43,78,56,21,50,76,76,95,34,65
6,0.232787,0.385174,0.535982,0.319369,0.332637,0.479825,0.19873,0.08708,0.140187,0.474426,0.86192,Lucas Cunha,Red Bull Bragantino,Red Bull Bragantino,"RCB, CB",RCB,4,27,2500000,2026-12-31,9,801,Brazil,"Brazil, Portugal",right,186,77,no,SP,Testing,2024,Zagueiro Construtor,0.862,11,46,76,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,37.0,30,9,9,25,8,27.0,35.0,29.0,11,19,34,80,80,45,82,41,23,36,76
11,0.40765,0.96014,0.0,0.357357,0.516008,0.699775,0.746049,1.0,0.342679,0.517042,0.852811,Marcos Rocha,Palmeiras,Palmeiras,"RCB, RWB, RB",RCB,4,35,1200000,,13,1068,Brazil,Brazil,right,176,68,no,SP,Testing,2024,Zagueiro Construtor,0.853,12,46,73,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,19.0,2,46,5,11,3,2.0,1.0,11.0,7,58,95,0,89,76,93,95,97,76,84
15,0.185792,0.154944,0.582255,0.413179,0.717608,0.544758,0.139469,0.189994,0.246106,0.437506,0.845865,Luiz Otávio,Mirassol,Mirassol,LCB,LCB,4,31,900000,,12,1141,Brazil,Brazil,right,194,85,no,SP,Testing,2024,Zagueiro Construtor,0.846,13,46,71,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,42.0,41,7,4,6,5,35.0,21.0,19.0,15,8,10,84,91,86,89,23,54,58,67
3,0.672131,0.742583,0.549237,0.141643,0.248866,0.275385,0.369981,0.379968,0.299065,0.390655,0.837327,Luan Cândido,Red Bull Bragantino,Red Bull Bragantino,LCB,LCB,4,23,6000000,2026-12-31,9,753,Brazil,Brazil,left,184,76,no,SP,Testing,2024,Zagueiro Construtor,0.837,14,46,69,0.380043,0.459267,0.406582,0.214412,0.383653,0.343052,0.29859,0.222095,0.226195,0.328167,2.0,8,8,29,33,30,14.0,10.0,13.5,19,95,82,82,36,28,34,69,78,70,58
