Unnamed: 0,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Corridas_Progressivas,Acelerações,xA,Assistência_Finalização,Passes_TerçoFinal_Certos,Deep_Completions,Deep_Completed_Crosses,Passes_ÁreaPênalti_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Passes_Longos_Certos_LM,Passes_Progressivos_Certos_LM,Ações_Ofensivas_BemSucedidas_LM,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Acelerações_LM,xA_LM,Assistência_Finalização_LM,Passes_TerçoFinal_Certos_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_ÁreaPênalti_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Passes_Longos_Certos_Rank,Passes_Progressivos_Certos_Rank,Ações_Ofensivas_BemSucedidas_Rank,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Acelerações_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_TerçoFinal_Certos_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_ÁreaPênalti_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Passes_Longos_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Ações_Ofensivas_BemSucedidas_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Acelerações_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_TerçoFinal_Certos_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_ÁreaPênalti_Certos_Percentil
18,0.403409,0.209872,0.434271,0.637795,0.88506,0.038314,0.529734,0.370968,0.21875,0.26087,0.310127,0.331761,0.109195,0.541667,0.366914,0.416355,Wellington Silva,Volta Redonda,Volta Redonda,RB,RB,1,35,0,2024-04-10,10,953,Brazil,Brazil,right,178,77,no,RJ,Testing,2024,Lateral Ofensivo,0.416,15,28,46,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,14.0,19.0,15,7.5,2,26.0,7,15.0,19.0,14.0,12.5,17,20.0,10.5,14,50,32,46,73,92,7,75,46,32,50,55,39,28,62,50
13,0.117898,0.140578,0.428677,0.104987,0.16499,0.624521,0.050819,0.443548,0.304688,0.173913,0.240506,0.279109,0.454023,0.369792,0.487979,0.362434,Alyson,Boavista,Boavista,LB,LB,1,27,50000,,12,1146,Brazil,Brazil,left,185,75,no,RJ,Testing,2024,Lateral Ofensivo,0.362,16,28,42,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,25.0,25.0,16,26.0,23,2.0,27,12.0,17.0,20.0,17.0,20,5.0,18.0,9,10,10,42,7,17,92,3,57,39,28,39,28,82,35,67
24,0.360795,0.280748,0.534144,0.267717,0.0,0.206897,0.053635,0.407258,0.5625,0.217391,0.196203,0.24227,0.137931,0.5625,0.383086,0.359221,Ronaldo,Portuguesa RJ,Portuguesa RJ,RB,RB,1,25,0,,12,809,Brazil,Brazil,right,181,70,no,RJ,Testing,2024,Lateral Ofensivo,0.359,17,28,39,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,16.0,15.0,12,19.0,28,18.0,26,13.0,9.0,16.5,20.0,22,17.0,9.0,13,42,46,57,32,0,35,7,53,67,41,28,21,39,67,53
3,0.169034,0.0,0.149534,0.480315,0.755374,1.0,0.574095,0.157258,0.273438,0.26087,0.772152,0.0,1.0,0.088542,0.511128,0.301096,Victor Sá,Botafogo,Botafogo,"RWB, RW, LW",RWB,1,29,2000000,2025-12-31,8,517,Brazil,Brazil,right,178,72,no,RJ,Testing,2024,Lateral Ofensivo,0.301,18,28,35,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,24.0,28.0,26,14.0,4,1.0,5,21.0,18.0,14.0,3.0,28,1.0,25.0,6,14,0,7,50,85,96,82,25,35,50,89,0,96,10,78
14,0.227273,0.187683,0.439765,0.307087,0.083349,0.229885,0.162321,0.137097,0.203125,0.173913,0.221519,0.29148,0.0,0.541667,0.366749,0.239021,Paulo Victor,Audax Rio,Audax Rio,LB,LB,1,24,0,,8,692,Brazil,Brazil,left,0,0,no,RJ,Testing,2024,Lateral Ofensivo,0.239,19,28,32,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,22.0,20.0,13,18.0,27,14.5,23,22.0,21.0,20.0,19.0,19,27.5,10.5,15,21,28,53,35,3,48,17,21,25,28,32,32,1,62,46
9,0.109375,0.378605,0.302122,0.370079,0.089617,0.578544,0.169606,0.076613,0.546875,0.086957,0.14557,0.244763,0.344828,0.520833,0.307429,0.223913,Mateus Ludke,Boavista,Boavista,"RB, RW",RB,1,23,250000,,14,904,Brazil,Brazil,right,176,72,no,RJ,Testing,2024,Lateral Ofensivo,0.224,20,28,28,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,26.0,11.0,21,16.0,26,3.0,21,25.0,10.5,25.5,23.0,21,8.0,12.5,16,7,60,25,42,7,89,25,10,62,8,17,25,71,55,42
23,0.25142,0.24104,0.311579,0.325459,0.329509,0.16092,0.268117,0.451613,0.648438,0.217391,0.493671,0.499885,0.068966,0.25,0.23362,0.210015,Lucas Carvalho,Sampaio Corrêa RJ,Sampaio Corrêa RJ,RB,RB,1,27,0,,10,756,Brazil,Brazil,right,174,68,no,RJ,Testing,2024,Lateral Ofensivo,0.21,21,28,25,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,21.0,17.0,20,17.0,14,21.0,17,11.0,6.5,16.5,7.0,8,25.0,22.0,22,25,39,28,39,50,25,39,60,76,41,75,71,10,21,21
4,0.428977,0.236894,0.383014,0.204724,0.129934,0.210728,0.143917,0.084677,0.078125,0.0,0.025316,0.505488,0.12069,0.21875,0.112478,0.171077,G. Varela,Flamengo,Flamengo,"RB, LB",RB,1,31,2000000,2025-12-31,10,864,Uruguay,"Uruguay, Italy",right,174,70,no,RJ,Testing,2024,Lateral Ofensivo,0.171,22,28,21,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,13.0,18.0,17,20.5,24,17.0,24,24.0,27.0,28.0,27.0,6,19.0,23.0,25,53,35,39,26,14,39,14,14,3,0,3,78,32,17,10
17,0.491477,0.161663,0.283755,0.160105,0.350582,0.356322,0.28267,0.270161,0.0,0.173913,0.06962,0.342679,0.16092,0.0,0.0,0.146006,Ramon Batista,Audax Rio,Audax Rio,"RB, LCB",RB,1,24,0,,6,646,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Lateral Ofensivo,0.146,23,28,17,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,9.5,22.0,22,24.0,12,9.0,16,18.5,28.0,20.0,26.0,15,14.0,27.5,28,66,21,21,14,57,67,42,33,0,28,7,46,50,1,0
20,0.34233,0.151697,0.140857,0.645669,0.374526,0.279693,0.481294,0.310484,0.648438,0.086957,0.0,0.0572,0.143678,0.604167,0.416366,0.137686,Gabriel Saulo,Bangu,Bangu,"RB, RW",RB,1,22,0,,11,1084,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Lateral Ofensivo,0.138,24,28,14,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,17.0,23.5,27,6.0,10,13.0,10,16.0,6.5,25.5,28.0,27,16.0,8.0,12,39,16,3,78,64,53,64,42,76,8,0,3,42,71,57
7,0.610795,0.301843,0.227145,0.055118,0.202569,0.057471,0.177045,0.274194,0.382812,0.130435,0.310127,0.534799,0.0,0.0,0.009781,0.108232,M. Ponte,Botafogo,Botafogo,RB,RB,1,20,500000,,6,548,Uruguay,Uruguay,right,183,77,no,RJ,Testing,2024,Lateral Ofensivo,0.108,25,28,10,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,4.0,14.0,25,27.0,20,25.0,20,17.0,15.0,23.5,12.5,4,27.5,27.5,27,85,50,10,3,28,10,28,39,46,16,55,85,1,1,3
11,0.434659,0.440044,0.238647,0.188976,0.166956,0.0,0.135791,0.125,0.210938,0.391304,0.398734,0.194083,0.051724,0.322917,0.158544,0.099265,Erick Daltro,Bangu,Bangu,"LB, LW, LWB",LB,1,31,100000,,11,1018,Brazil,Brazil,left,180,78,no,RJ,Testing,2024,Lateral Ofensivo,0.099,26,28,7,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,12.0,10.0,23,23.0,22,28.0,25,23.0,20.0,8.5,9.0,24,26.0,20.0,24,57,64,17,17,21,0,10,17,28,69,67,14,7,28,14
2,0.296875,0.151697,0.235802,0.144357,0.124263,0.122605,0.0,0.479839,0.132812,0.26087,0.101266,0.633995,0.097701,0.520833,0.416966,0.074033,Guga,Fluminense,Fluminense,RB,RB,1,25,4000000,2026-12-31,6,541,Brazil,"Brazil, Portugal",right,174,69,no,RJ,Testing,2024,Lateral Ofensivo,0.074,27,28,3,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,19.0,23.5,24,25.0,25,23.0,28,9.0,23.0,14.0,24.0,2,22.0,12.5,11,32,16,14,10,10,17,0,67,17,50,14,92,21,55,60
25,0.261364,0.066697,0.0,0.204724,0.312361,0.08046,0.254766,0.399194,0.40625,0.304348,0.303797,0.148407,0.149425,0.40625,0.259343,0.0,Joazi,Portuguesa RJ,Portuguesa RJ,"RB, LB, RW",RB,1,27,0,,9,725,Brazil,Brazil,right,168,67,no,RJ,Testing,2024,Lateral Ofensivo,0.0,28,28,0,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,20.0,27.0,28,20.5,16,24.0,18,14.0,14.0,11.0,14.0,25,15.0,17.0,20,28,3,0,26,42,14,35,50,50,60,50,10,46,39,28
3,0.551825,1.0,0.901521,0.409894,0.209769,0.292308,0.237514,0.716049,0.0,0.761905,0.836879,1.0,1.0,0.692982,1.0,1.0,Renê,Internacional,Internacional,LB,LB,1,31,900000,2024-12-31,12,1043,Brazil,Brazil,left,174,72,no,RS,Testing,2024,Lateral Ofensivo,1.0,1,25,96,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,8.0,1.0,2,21.0,22,15.0,20,3.0,24.5,3.5,3.0,1,1.0,8.0,1,68,96,92,16,12,40,20,88,2,86,88,96,96,68,96
2,0.147445,0.301816,1.0,0.60424,0.349235,0.876923,0.674423,0.36214,0.065574,0.428571,0.702128,0.940805,0.814159,0.140351,0.726438,0.858743,Reinaldo,Grêmio,Grêmio,LB,LB,1,34,1000000,2024-12-31,10,966,Brazil,Brazil,left,178,79,no,RS,Testing,2024,Lateral Ofensivo,0.859,2,25,92,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,20.0,11.0,1,14.5,18,2.0,11,17.0,18.0,9.5,5.5,2,2.0,22.0,5,20,56,96,42,28,92,56,32,28,62,78,92,92,12,80
16,0.680292,0.740798,0.766929,0.621908,0.537522,0.107692,0.585874,0.226337,0.333333,0.095238,0.148936,0.458616,0.415929,0.394737,0.473635,0.740786,Anilson,Novo Hamburgo,Novo Hamburgo,"RB, RCB",RB,1,22,0,,10,774,Brazil,Brazil,right,185,66,no,RS,Testing,2024,Lateral Ofensivo,0.741,3,25,88,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,5.0,2.0,3,13.0,10,22.0,12,22.0,4.0,22.5,22.0,3,8.5,15.0,14,80,92,88,48,60,12,52,12,84,10,12,88,66,40,44
24,0.534307,0.405882,0.592631,0.773852,0.507132,0.584615,0.705397,0.736626,0.584699,0.809524,1.0,0.40874,0.345133,0.736842,0.531329,0.697381,Dudu Mandai,Caxias,Caxias,LB,LB,1,31,0,,13,1160,Brazil,Brazil,left,172,68,no,RS,Testing,2024,Lateral Ofensivo,0.697,4,25,84,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,9.0,5.0,4,9.0,14,9.0,10,2.0,2.0,2.0,1.0,4,10.0,6.0,12,64,80,84,64,44,64,60,92,92,92,96,84,60,76,52
0,0.845255,0.43028,0.513436,0.660777,0.227169,0.723077,0.302097,0.432099,0.0,0.47619,0.510638,0.183467,0.681416,0.833333,0.728621,0.66436,F. Bustos,Internacional,Internacional,RB,RB,1,27,6500000,2024-12-31,13,1136,Argentina,Argentina,right,167,66,no,RS,Testing,2024,Lateral Ofensivo,0.664,5,25,80,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,2.0,4.0,5,12.0,21,5.0,19,13.5,24.5,7.0,12.0,19,3.0,5.0,4,92,84,80,52,16,80,24,46,2,72,52,24,88,80,84
7,1.0,0.386622,0.463628,0.501767,0.520531,0.323077,0.343002,0.567901,0.229508,0.666667,0.624113,0.364412,0.451327,0.675439,0.719847,0.645769,Celsinho,Avenida,Avenida,RB,RB,1,35,100000,,6,529,Brazil,Brazil,right,183,73,no,RS,Testing,2024,Lateral Ofensivo,0.646,6,25,76,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,1.0,6.0,6,17.0,13,12.5,18,6.0,9.0,5.0,8.0,5,7.0,9.0,6,96,76,76,32,48,50,28,76,64,80,68,80,72,64,76
21,0.732847,0.144337,0.417082,0.918728,0.959398,0.446154,0.915101,1.0,0.262295,0.285714,0.439716,0.317688,0.504425,0.701754,0.766032,0.635413,João Vitor,São Luiz,São Luiz,RB,RB,1,21,0,,11,943,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Ofensivo,0.635,7,25,72,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,4.0,19.0,9,4.0,2,10.0,5,1.0,6.5,15.5,14.0,9,4.5,7.0,3,84,24,64,84,92,60,80,96,74,38,44,64,82,72,88
15,0.0,0.141589,0.453978,0.943463,0.66878,0.292308,1.0,0.481481,0.519126,0.380952,0.368794,0.323431,0.504425,0.605263,0.564445,0.577062,Rai,Novo Hamburgo,Novo Hamburgo,LB,LB,1,23,0,,11,1043,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Ofensivo,0.577,8,25,68,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,24.5,20.0,8,2.0,7,15.0,1,12.0,3.0,12.0,17.0,8,4.5,10.0,9,2,20,68,92,72,40,96,52,88,52,32,68,82,60,64
23,0.048175,0.060461,0.45906,0.727915,0.135945,1.0,0.436495,0.115226,0.043716,0.428571,0.638298,0.270255,0.0,1.0,0.556738,0.520478,Márcio Duarte,São Luiz,São Luiz,"LB, LW",LB,1,32,0,,12,1038,Brazil,Brazil,,178,74,no,RS,Testing,2024,Lateral Ofensivo,0.52,9,25,64,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,23.0,22.0,7,10.0,23,1.0,16,24.0,20.5,9.5,7.0,12,24.5,1.0,10,8,12,72,60,8,96,36,4,18,62,72,52,2,96,60
4,0.245255,0.159227,0.337735,0.897527,0.537084,0.838462,0.875781,0.489712,0.081967,0.571429,0.460993,0.356447,0.415929,0.473684,0.298582,0.474319,João Pedro,Grêmio,Grêmio,RB,RB,1,27,600000,2025-12-31,13,1196,Brazil,Brazil,right,179,75,no,RS,Testing,2024,Lateral Ofensivo,0.474,10,25,60,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,18.0,17.0,12,6.0,11,3.0,6,11.0,17.0,6.0,13.0,6,8.5,12.0,21,28,32,52,76,56,88,76,56,32,76,48,76,66,52,16
8,0.840876,0.347281,0.298315,0.498233,0.24343,0.061538,0.171501,0.288066,0.043716,0.142857,0.262411,0.21516,0.300885,0.964912,0.803694,0.470715,Danilo Guimarães,Brasil de Pelotas,Brasil de Pelotas,RB,RB,1,26,0,,11,532,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Ofensivo,0.471,11,25,56,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,3.0,9.0,14,18.0,19,23.0,22,19.0,20.5,19.5,19.0,15,12.5,2.0,2,88,64,44,28,24,8,12,24,18,22,24,40,50,92,92
6,0.270073,0.266206,0.194556,0.833922,0.708318,0.7,0.866094,0.497942,0.196721,0.333333,0.411348,0.207403,0.477876,0.578947,0.585464,0.424914,Gedeílson,Ypiranga Erechim,Ypiranga Erechim,"RB, LB",RB,1,31,100000,,11,994,Brazil,Brazil,right,177,65,no,RS,Testing,2024,Lateral Ofensivo,0.425,12,25,52,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,17.0,12.0,17,8.0,5,6.0,7,10.0,13.0,13.5,15.0,17,6.0,11.0,8,32,52,32,68,80,76,72,60,48,46,40,32,76,56,68
12,0.351825,0.218584,0.141477,1.0,0.810799,0.684615,0.937695,0.596708,0.191257,1.0,0.531915,0.095185,0.238938,0.947368,0.526409,0.404877,Alessandro Vinícius,EC São José,EC São José,"RB, RWB, LB",RB,1,25,0,,11,1015,Brazil,Brazil,right,174,70,no,RS,Testing,2024,Lateral Ofensivo,0.405,13,25,48,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,16.0,14.0,21,1.0,4,7.0,3,4.5,14.0,1.0,10.0,24,16.5,3.0,13,36,44,16,96,84,72,88,82,44,96,60,4,34,88,48
1,0.480292,0.353166,0.147354,0.939929,0.674201,0.730769,0.924648,0.596708,0.300546,0.333333,0.524823,0.162911,0.283186,0.342105,0.385065,0.400243,João Lucas,Juventude,Juventude,RB,RB,1,26,2000000,2025-12-31,12,1128,Brazil,Brazil,right,181,72,no,RS,Testing,2024,Lateral Ofensivo,0.4,14,25,44,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,11.0,8.0,20,3.0,6,4.0,4,4.5,5.0,13.5,11.0,21,15.0,16.5,17,56,68,20,88,76,84,84,82,80,46,56,16,40,34,32
5,0.070073,0.158191,0.37351,0.310954,0.504318,0.376923,0.209332,0.55144,0.224044,0.428571,0.602837,0.343659,0.150442,0.219298,0.445422,0.363433,Alan Ruschel,Juventude,Juventude,LB,LB,1,34,200000,,12,1086,Brazil,Brazil,left,176,72,no,RS,Testing,2024,Lateral Ofensivo,0.363,15,25,40,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,22.0,18.0,11,22.0,15,11.0,21,9.0,11.5,9.5,9.0,7,20.0,21.0,15,12,28,56,12,40,56,16,64,54,62,64,72,20,16,40
19,0.483212,0.365838,0.16256,0.876325,1.0,0.292308,0.999245,0.403292,0.262295,0.428571,0.702128,0.210723,0.168142,0.447368,0.274198,0.344841,Lessa,Guarany de Bagé,Guarany de Bagé,RB,RB,1,24,0,,11,953,Brazil,Brazil,right,0,0,no,RS,Testing,2024,Lateral Ofensivo,0.345,16,25,36,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,10.0,7.0,19,7.0,1,15.0,2,15.0,6.5,9.5,5.5,16,19.0,13.0,22,60,72,24,72,96,40,92,40,74,62,78,36,24,48,12
22,0.430657,0.611279,0.38157,0.127208,0.0,0.0,0.136192,0.308642,0.04918,0.761905,0.921986,0.311771,0.318584,0.096491,0.348999,0.336059,Marcelo,Caxias,Caxias,RB,RB,1,34,0,,11,1077,Brazil,Brazil,right,180,76,no,RS,Testing,2024,Lateral Ofensivo,0.336,17,25,32,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,14.0,3.0,10,23.0,25,25.0,23,18.0,19.0,3.5,2.0,10,11.0,23.0,18,44,88,60,8,0,0,8,28,24,86,92,60,56,8,28
14,0.564964,0.344801,0.315718,0.077739,0.242339,0.192308,0.084742,0.283951,0.229508,0.142857,0.375887,0.232084,0.300885,0.22807,0.194447,0.311968,David Luís,Santa Cruz RS,Santa Cruz RS,LB,LB,1,28,0,,7,534,Brazil,Brazil,left,180,76,no,RS,Testing,2024,Lateral Ofensivo,0.312,18,25,28,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,7.0,10.0,13,24.0,20,18.0,24,20.0,9.0,19.5,16.0,14,12.5,20.0,23,72,60,48,4,20,28,4,20,64,22,36,44,50,20,8
9,0.367883,0.190723,0.205686,0.908127,0.618215,0.138462,0.831051,0.559671,1.0,0.0,0.0,0.141204,0.238938,0.859649,0.638436,0.30593,Rodrigo Negueba,Avenida,Avenida,"RB, RAMF, RW",RB,1,24,0,,8,656,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Ofensivo,0.306,19,25,24,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,15.0,16.0,16,5.0,8,21.0,9,8.0,1.0,25.0,25.0,22,16.5,4.0,7,40,36,36,80,68,16,64,68,96,0,0,12,34,84,72
13,0.452555,0.029101,0.097361,0.685512,0.927666,0.623077,0.526663,0.432099,0.114754,0.095238,0.326241,0.195441,0.132743,0.307018,0.396689,0.280545,Alan Cardoso,Avenida,Avenida,"LB, LAMF",LB,1,26,0,,9,602,Brazil,Brazil,left,177,66,no,RS,Testing,2024,Lateral Ofensivo,0.281,20,25,20,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,13.0,23.0,23,11.0,3,8.0,13,13.5,15.0,22.5,18.0,18,21.0,18.0,16,48,8,8,56,88,68,48,46,40,10,28,28,16,28,36
20,0.459854,0.229824,0.069781,0.60424,0.41603,0.184615,0.460983,0.279835,0.224044,0.142857,0.255319,0.182651,0.292035,0.438596,0.531405,0.27515,João Gabriel,Guarany de Bagé,Guarany de Bagé,"LB, LW",LB,1,24,0,,12,1084,Brazil,Brazil,left,175,68,no,RS,Testing,2024,Lateral Ofensivo,0.275,21,25,16,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,12.0,13.0,24,14.5,17,19.0,15,21.0,11.5,19.5,20.0,20,14.0,14.0,11,52,48,4,42,32,24,40,16,54,22,20,20,44,44,56
18,0.60292,0.083609,0.0,0.427562,0.532322,0.030769,0.514529,0.148148,0.021858,0.190476,0.085106,0.0,0.115044,0.342105,0.327996,0.23471,Gabriel Biteco,Brasil de Pelotas,Brasil de Pelotas,"RB, RAMF",RB,1,24,0,,10,705,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Ofensivo,0.235,22,25,12,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,6.0,21.0,25,19.0,12,24.0,14,23.0,23.0,17.0,24.0,25,22.0,16.5,19,76,16,0,24,52,4,44,8,8,32,4,0,12,34,24
10,0.230657,0.021191,0.269241,0.413428,0.546677,0.153846,0.433797,0.37037,0.10929,0.142857,0.241135,0.234371,0.088496,0.280702,0.326089,0.234688,Cesar Nunes,Avenida,Avenida,"LB, LDMF",LB,1,24,0,2024-06-30,10,944,Brazil,Brazil,left,184,70,no,RS,Testing,2024,Lateral Ofensivo,0.235,23,25,8,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,19.0,24.0,15,20.0,9,20.0,17,16.0,16.0,19.5,21.0,13,23.0,19.0,20,24,4,40,20,64,20,32,36,36,22,16,48,8,24,20
17,0.129927,0.0,0.162999,0.512367,0.425183,0.323077,0.832789,0.563786,0.229508,0.285714,0.70922,0.136751,0.221239,0.0,0.0,0.226623,Jefinho,Brasil de Pelotas,Brasil de Pelotas,"LB, LAMF",LB,1,22,0,,9,710,Brazil,Brazil,left,0,0,no,RS,Testing,2024,Lateral Ofensivo,0.227,24,25,4,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,21.0,25.0,18,16.0,16,12.5,8,7.0,9.0,15.5,4.0,23,18.0,25.0,25,16,0,28,36,36,50,68,72,64,38,84,8,28,0,0
11,0.0,0.193243,0.100784,0.0,0.000824,0.276923,0.0,0.0,0.032787,0.047619,0.113475,0.295586,0.0,0.04386,0.088911,0.0,Chicão,Avenida,Avenida,"RB, RDMF, RCMF",RB,1,38,0,,11,598,Brazil,Brazil,right,183,75,no,RS,Testing,2024,Lateral Ofensivo,0.0,25,25,0,0.420847,0.287362,0.353077,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,24.5,15.0,22,25.0,24,17.0,25,25.0,22.0,24.0,23.0,11,24.5,24.0,24,2,40,12,0,4,32,0,0,12,4,8,56,2,4,4
