Unnamed: 0,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Acelerações,xG,Finalizações_NoAlvo,Conversão_Gols,Conversão_xG,Ameaça_Ofensiva,xA,Assistência_Finalização,Deep_Completions,Passes_Chave,Passes_ÁreaPênalti_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Duelos_Ofensivos_Ganhos_LM,Dribles_BemSucedidos_LM,Acelerações_LM,xG_LM,Finalizações_NoAlvo_LM,Conversão_Gols_LM,Conversão_xG_LM,Ameaça_Ofensiva_LM,xA_LM,Assistência_Finalização_LM,Deep_Completions_LM,Passes_Chave_LM,Passes_ÁreaPênalti_Certos_LM,Duelos_Ofensivos_Ganhos_Rank,Dribles_BemSucedidos_Rank,Acelerações_Rank,xG_Rank,Finalizações_NoAlvo_Rank,Conversão_Gols_Rank,Conversão_xG_Rank,Ameaça_Ofensiva_Rank,xA_Rank,Assistência_Finalização_Rank,Deep_Completions_Rank,Passes_Chave_Rank,Passes_ÁreaPênalti_Certos_Rank,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Acelerações_Percentil,xG_Percentil,Finalizações_NoAlvo_Percentil,Conversão_Gols_Percentil,Conversão_xG_Percentil,Ameaça_Ofensiva_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Deep_Completions_Percentil,Passes_Chave_Percentil,Passes_ÁreaPênalti_Certos_Percentil
22,0.615542,0.348217,0.0,0.373134,0.266243,0.430783,0.33046,0.680989,0.290323,0.29661,0.208889,0.205357,0.311557,0.554224,Diogo Sodré,São Luiz,São Luiz,CF,CF,12,33,0,,11,770,Brazil,Brazil,right,181,78,no,RS,Testing,2024,Segundo Atacante,0.554,12,24,50,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,4,7,20.5,12.0,21,9.5,13.0,6,5.0,6.5,13.0,13.0,8.0,83,70,14,50,12,60,45,75,79,72,45,45,66
19,0.455505,0.347874,0.366337,0.089552,0.184618,0.5091,0.75,0.284047,0.064516,0.233051,0.124444,0.080357,0.041537,0.518794,JP Bardales,Brasil de Pelotas,Brasil de Pelotas,"CF, RW",CF,12,24,0,,11,979,Brazil,Brazil,,0,0,no,RS,Testing,2024,Segundo Atacante,0.519,13,24,45,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,8,8,8.5,22.0,23,7.0,2.0,20,18.5,9.0,18.5,18.5,18.0,66,66,64,8,4,70,91,16,22,62,22,22,25
21,0.489867,0.555263,0.613861,0.298507,0.386727,0.186677,0.173611,0.529852,0.16129,0.216102,0.275556,0.366071,0.320221,0.48743,Tony Junior,Guarany de Bagé,Guarany de Bagé,CF,CF,12,29,0,,12,877,Brazil,Brazil,,0,0,no,RS,Testing,2024,Segundo Atacante,0.487,14,24,41,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,6,4,3.0,15.5,16,18.0,18.0,9,8.0,12.0,9.0,8.0,7.0,75,83,87,35,33,25,25,62,66,50,62,66,70
12,0.36435,0.290146,0.128713,0.328358,0.649489,0.29473,0.432692,0.29681,0.225806,0.283898,0.24,0.598214,0.23906,0.475819,Kayan,EC São José,EC São José,"CF, LW, LWF",CF,12,23,0,,11,671,Brazil,Brazil,unknown,0,0,no,RS,Testing,2024,Segundo Atacante,0.476,15,24,37,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,12,11,14.5,14.0,6,14.0,9.0,19,6.0,8.0,11.0,3.0,10.0,50,54,39,41,75,41,62,20,75,66,54,87,58
8,0.308828,0.334505,0.148515,1.0,0.513469,0.336003,0.269953,0.651356,0.0,0.063559,0.0,0.0,0.0,0.40254,Álvaro,Caxias,Caxias,CF,CF,12,26,200000,,8,583,Brazil,Brazil,right,185,75,no,RS,Testing,2024,Segundo Atacante,0.403,16,24,33,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,15,9,11.5,1.0,12,13.0,16.0,7,23.5,23.0,23.0,22.0,22.5,37,62,52,95,50,45,33,70,2,4,4,8,6
14,0.271894,0.0,0.0,0.686567,0.444576,0.25455,0.141667,1.0,0.129032,0.220339,0.457778,0.464286,0.151328,0.370277,Hélio Paraíba,Avenida,Avenida,CF,CF,12,31,0,,9,524,Brazil,Brazil,right,188,84,no,RS,Testing,2024,Segundo Atacante,0.37,17,24,29,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,17,23,20.5,3.0,15,17.0,19.0,1,11.0,11.0,3.0,5.0,13.0,29,4,14,87,37,29,20,95,54,54,87,79,45
10,1.0,0.834164,0.0,0.044776,0.568715,0.0,0.0,0.0,0.129032,0.29661,0.435556,0.375,0.43618,0.357509,Alisson Taddei,Ypiranga Erechim,Ypiranga Erechim,"CF, AMF, LCMF",CF,12,26,50000,,11,643,Brazil,Brazil,right,173,74,no,RS,Testing,2024,Segundo Atacante,0.358,18,24,25,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,1,2,20.5,23.0,8,22.0,22.0,24,11.0,6.5,4.0,7.0,3.0,95,91,14,4,66,8,8,0,54,72,83,70,87
2,0.06304,0.0,0.0,0.626866,0.562622,0.280002,0.298913,0.453275,0.129032,0.139831,0.368889,0.0,0.074173,0.3388,L. Alario,Internacional,Internacional,CF,CF,12,31,4000000,2025-06-30,11,545,Argentina,"Argentina, Italy",right,185,78,no,RS,Testing,2024,Segundo Atacante,0.339,19,24,20,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,23,23,20.5,4.0,9,15.0,15.0,15,11.0,19.0,5.0,22.0,16.0,4,4,14,83,62,37,37,37,54,20,79,8,33
9,0.282999,0.2088,0.148515,0.41791,0.512284,0.164697,0.195312,0.384073,0.193548,0.194915,0.204444,0.410714,0.411255,0.311201,Gabriel Morbeck,São Luiz,São Luiz,CF,CF,12,26,150000,,10,583,Brazil,Brazil,left,187,79,no,RS,Testing,2024,Segundo Atacante,0.311,20,24,16,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,16,16,11.5,9.5,13,19.0,17.0,17,7.0,14.0,14.0,6.0,4.0,33,33,52,60,45,20,29,29,70,41,41,75,83
13,0.311849,0.126386,0.465347,0.507463,0.26557,0.0,0.0,0.515867,0.0,0.0,0.0,0.0,0.0,0.111396,Carlos Henrique,Avenida,Avenida,CF,CF,12,29,0,,10,579,Brazil,Brazil,right,183,81,no,RS,Testing,2024,Segundo Atacante,0.111,21,24,12,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,14,20,4.5,8.0,22,22.0,22.0,10,23.5,24.0,23.0,22.0,22.5,41,16,81,66,8,8,8,58,2,0,4,8,6
16,0.212814,0.046506,0.0,0.238806,0.303653,0.0,0.0,0.487214,0.064516,0.144068,0.226667,0.151786,0.0,0.062842,Édipo,Novo Hamburgo,Novo Hamburgo,CF,CF,12,30,0,,11,572,Brazil,Brazil,,0,0,no,RS,Testing,2024,Segundo Atacante,0.063,22,24,8,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,21,21,20.5,17.5,19,22.0,22.0,11,18.5,18.0,12.0,14.5,22.5,12,12,14,27,20,8,8,54,22,25,50,39,6
11,0.0,0.0,0.158416,0.164179,0.529942,0.0,0.0,0.170758,0.129032,0.20339,0.142222,0.142857,0.0,0.032948,Hugo Almeida,Santa Cruz RS,Santa Cruz RS,CF,CF,12,38,0,,8,568,Brazil,Brazil,right,182,77,no,RS,Testing,2024,Segundo Atacante,0.033,23,24,4,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,24,23,10.0,20.5,11,22.0,22.0,21,11.0,13.0,17.0,16.0,22.5,0,4,58,14,54,8,8,12,54,45,29,33,6
7,0.244691,0.189575,0.138614,0.0,0.0,0.0,0.0,0.16476,0.032258,0.177966,0.124444,0.0,0.186934,0.0,Netto,Santa Cruz RS,Santa Cruz RS,"CF, RAMF, RW",CF,12,26,300000,,10,642,Brazil,Brazil,right,174,71,no,RS,Testing,2024,Segundo Atacante,0.0,24,24,0,0.397966,0.318242,0.243812,0.38806,0.490975,0.364517,0.360998,0.494468,0.181452,0.245056,0.26037,0.268601,0.21498,19,18,13.0,24.0,24,22.0,22.0,22,21.5,15.0,18.5,22.0,11.0,20,25,45,0,0,8,8,8,10,37,22,8,54
10,1.0,0.802379,0.181208,0.053333,0.002794,0.37777,0.576,0.103365,0.45,0.900498,0.71223,0.463918,0.818315,1.0,Giovanni Augusto,Portuguesa,Portuguesa,"CF, AMF",CF,12,34,450000,,12,995,Brazil,Brazil,right,177,71,no,SP,Testing,2024,Segundo Atacante,1.0,1,22,95,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,1,2,9.0,21.0,21,13.5,6.0,17,7.5,2.0,4.0,6.0,2.0,95,90,59,4,4,38,72,22,65,90,81,72,90
5,0.412084,0.364393,0.073826,0.426667,0.593308,1.0,0.747907,0.660936,0.25,0.288557,0.561151,0.113402,0.211909,0.982579,Eduardo Sasha,Red Bull Bragantino,Red Bull Bragantino,"CF, AMF",CF,12,32,1800000,2025-12-31,11,803,Brazil,"Brazil, Italy",right,173,65,no,SP,Testing,2024,Segundo Atacante,0.983,2,22,90,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,12,10,17.0,7.0,3,1.0,2.0,3,12.0,10.0,7.0,16.5,10.0,45,54,22,68,86,95,90,86,45,54,68,25,54
11,0.439964,0.690686,0.107383,0.28,0.245031,0.566669,0.495,0.509491,1.0,0.363184,0.47482,0.680412,0.077651,0.908469,Willian,Santos,Santos,"CF, AMF",CF,12,37,400000,,10,546,Brazil,Brazil,right,171,66,no,SP,Testing,2024,Segundo Atacante,0.908,3,22,86,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,10,3,14.0,11.0,17,6.0,8.0,8,1.0,7.0,9.5,3.0,17.0,54,86,36,50,22,72,63,63,95,68,56,86,22
9,0.43159,0.312582,0.067114,0.946667,0.590229,0.683912,0.392195,1.0,0.3,0.19403,0.273381,0.298969,0.135506,0.90583,Dellatorre,Mirassol,Mirassol,CF,CF,12,31,650000,,11,940,Brazil,"Brazil, Italy",right,181,79,no,SP,Testing,2024,Segundo Atacante,0.906,4,22,81,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,11,11,18.0,2.0,4,2.0,14.0,1,10.0,16.0,15.5,8.0,15.0,50,50,18,90,81,90,36,95,54,27,29,63,31
1,0.335135,0.281585,0.510067,0.293333,0.599244,0.472233,0.654545,0.156916,0.5,0.258706,0.654676,0.309278,0.28736,0.848186,Rony,Palmeiras,Palmeiras,"CF, AMF, LAMF",CF,12,28,13000000,2026-12-31,14,595,Brazil,Brazil,right,166,65,no,SP,Testing,2024,Segundo Atacante,0.848,5,22,77,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,18,13,3.0,9.5,2,9.0,5.0,15,5.5,13.0,5.0,7.0,7.0,18,40,86,56,90,59,77,31,75,40,77,68,68
8,0.393004,0.367657,0.060403,0.12,0.176212,0.37777,0.432,0.309123,0.95,1.0,0.942446,0.814433,1.0,0.840807,Élvis,Ponte Preta,Ponte Preta,"CF, AMF",CF,12,33,700000,,13,1027,Brazil,Brazil,right,175,73,no,SP,Testing,2024,Segundo Atacante,0.841,6,22,72,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,14,9,19.0,17.5,19,13.5,11.0,11,2.0,1.0,2.0,2.0,1.0,36,59,13,20,13,38,50,50,90,95,90,90,95
4,0.394026,0.277997,0.0,0.453333,0.362168,0.607157,0.48,0.618283,0.3,0.39801,0.431655,0.154639,0.142645,0.833132,T. Borbas,Red Bull Bragantino,Red Bull Bragantino,CF,CF,12,21,4000000,2027-12-31,13,605,Uruguay,Uruguay,right,181,69,no,SP,Testing,2024,Segundo Atacante,0.833,7,22,68,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,13,14,21.0,4.5,10,4.0,9.5,4,10.0,6.0,12.0,13.0,13.0,40,36,4,79,54,81,56,81,54,72,45,40,40
0,0.521302,0.235196,0.201342,0.173333,0.421335,0.59027,1.0,0.049371,0.5,0.253731,0.359712,0.206186,0.23772,0.828609,Yuri Alberto,Corinthians,Corinthians,CF,CF,12,22,18000000,2027-12-31,11,894,Brazil,Brazil,right,182,78,no,SP,Testing,2024,Segundo Atacante,0.829,8,22,63,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,7,16,7.5,14.0,7,5.0,1.0,20,5.5,14.5,14.0,10.0,8.0,68,27,65,36,68,77,95,9,75,34,36,54,63
13,0.612033,0.629826,0.375839,0.16,0.253032,0.447356,0.709565,0.089685,0.1,0.293532,0.402878,0.113402,0.215552,0.799197,Alex Sandro,Botafogo SP,Botafogo SP,"CF, LW",CF,12,28,300000,,12,799,Brazil,Brazil,left,175,74,no,SP,Testing,2024,Segundo Atacante,0.799,9,22,59,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,5,5,4.0,15.5,14,10.5,4.0,18,16.0,9.0,13.0,16.5,9.0,77,77,81,29,36,52,81,18,27,59,40,25,59
18,0.672934,0.289059,0.14094,0.306667,0.434905,0.666657,0.536471,0.505813,0.1,0.109453,0.223022,0.216495,0.148343,0.766866,Diego Quirino,Inter de Limeira,Inter de Limeira,CF,CF,12,30,200000,,13,959,Brazil,Brazil,right,180,79,no,SP,Testing,2024,Segundo Atacante,0.767,10,22,54,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,4,12,11.0,8.0,6,3.0,7.0,9,16.0,18.0,17.0,9.0,12.0,81,45,50,63,72,86,68,59,27,18,22,59,45
6,0.340403,0.121212,0.087248,0.56,0.568863,0.447356,0.353208,0.609683,0.3,0.278607,0.467626,0.670103,0.123626,0.723392,J. Furch,Santos,Santos,CF,CF,12,34,1500000,,12,693,Argentina,Argentina,right,188,88,no,SP,Testing,2024,Segundo Atacante,0.723,11,22,50,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,17,19,15.5,3.0,5,10.5,16.0,5,10.0,12.0,11.0,4.0,16.0,22,13,29,86,77,52,27,77,54,45,50,81,27
3,0.390049,0.446167,0.127517,0.293333,0.250716,0.5,0.421818,0.550832,0.45,0.432836,0.273381,0.195876,0.136285,0.700609,J. Calleri,São Paulo,São Paulo,CF,CF,12,30,4500000,2026-12-31,10,940,Argentina,"Argentina, Italy",right,181,77,no,SP,Testing,2024,Segundo Atacante,0.701,12,22,45,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,15,7,12.0,9.5,15,8.0,13.0,6,7.5,5.0,15.5,11.0,14.0,31,68,45,56,31,63,40,72,65,77,29,50,36
7,0.592174,0.488207,0.201342,0.08,0.21464,0.314813,0.423529,0.179263,0.2,0.477612,0.647482,0.154639,0.426131,0.690558,Régis,Guarani,Guarani,"CF, AMF",CF,12,31,1000000,,8,602,Brazil,Brazil,left,171,70,no,SP,Testing,2024,Segundo Atacante,0.691,13,22,40,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,6,6,7.5,19.5,18,16.0,12.0,14,13.0,4.0,6.0,13.0,4.0,72,72,65,11,18,27,45,36,40,81,72,40,81
2,0.34806,0.40213,0.174497,1.0,1.0,0.555562,0.48,0.519009,0.0,0.0,0.122302,0.0,0.0,0.685299,J. Lopez,Palmeiras,Palmeiras,CF,CF,12,23,7000000,2027-06-30,14,1045,Argentina,Argentina,left,190,74,no,SP,Testing,2024,Segundo Atacante,0.685,14,22,36,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,16,8,10.0,1.0,1,7.0,9.5,7,21.0,22.0,20.0,20.5,20.5,27,63,54,95,95,68,56,68,4,0,9,6,6
20,0.958568,0.687529,0.52349,0.16,0.394917,0.43591,0.730435,0.061977,0.0,0.084577,0.18705,0.092784,0.164034,0.647266,Jeh,Ponte Preta,Ponte Preta,CF,CF,12,24,0,,12,1036,Brazil,Brazil,right,185,77,no,SP,Testing,2024,Segundo Atacante,0.647,15,22,31,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,2,4,2.0,15.5,9,12.0,3.0,19,21.0,19.0,19.0,18.0,11.0,90,81,90,29,59,45,86,13,4,13,13,18,50
19,0.225399,0.180246,0.322148,0.24,0.351902,0.226667,0.314483,0.149688,0.6,0.532338,0.906475,1.0,0.367707,0.59101,Neto Pessôa,Grêmio Novorizontino,Grêmio Novorizontino,CF,CF,12,29,125000,2024-12-31,14,930,Brazil,Brazil,left,178,76,no,SP,Testing,2024,Segundo Atacante,0.591,16,22,27,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,20,17,5.0,12.0,11,19.0,17.0,16,3.5,3.0,3.0,1.0,5.0,9,22,77,45,50,13,22,27,84,86,86,95,77
15,0.873488,1.0,1.0,0.453333,0.245555,0.0,0.0,0.197504,0.6,0.283582,0.47482,0.515464,0.313803,0.566782,Derek,Guarani,Guarani,"CF, LAMF, LWF",CF,12,26,200000,2025-11-30,7,545,Brazil,Brazil,left,185,80,no,SP,Testing,2024,Segundo Atacante,0.567,17,22,22,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,3,1,1.0,4.5,16,21.0,21.0,12,3.5,11.0,9.5,5.0,6.0,86,95,95,79,27,4,4,45,84,50,56,77,72
17,0.145038,0.0,0.0,0.44,0.413915,0.354168,0.36,0.911465,0.0,0.253731,1.0,0.0,0.661964,0.468893,Kayke,São Bernardo FC,São Bernardo FC,CF,CF,12,35,200000,,10,539,Brazil,Brazil,right,182,80,no,SP,Testing,2024,Segundo Atacante,0.469,18,22,18,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,21,22,21.0,6.0,8,15.0,15.0,2,21.0,14.5,1.0,20.5,3.0,4,0,4,72,63,31,31,90,4,34,95,6,86
21,0.517897,0.116538,0.0,0.2,0.290573,0.236102,0.24,0.409442,0.1,0.079602,0.0,0.0,0.0,0.166186,Henrique Dourado,Portuguesa,Portuguesa,CF,CF,12,34,0,2024-04-30,11,720,Brazil,Brazil,left,186,80,no,SP,Testing,2024,Segundo Atacante,0.166,19,22,13,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,8,20,21.0,13.0,12,17.5,19.0,10,16.0,20.0,22.0,20.5,20.5,63,9,4,40,45,20,13,54,27,9,0,6,6
12,0.0,0.060606,0.087248,0.12,0.175849,0.236102,0.312,0.186364,0.15,0.0199,0.093525,0.134021,0.0,0.091409,Bruno Mezenga,Água Santa,Água Santa,CF,CF,12,35,300000,2024-04-10,11,688,Brazil,Brazil,left,185,78,no,SP,Testing,2024,Segundo Atacante,0.091,20,22,9,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,22,21,15.5,17.5,20,17.5,18.0,13,14.0,21.0,21.0,15.0,20.5,0,4,29,20,9,20,18,40,36,4,4,31,6
16,0.323873,0.273477,0.295302,0.08,0.282773,0.0,0.0,0.0,0.05,0.174129,0.208633,0.154639,0.068942,0.040878,Léo Passos,Santo André,Santo André,CF,CF,12,25,200000,,11,614,Brazil,"Brazil, Spain",right,183,78,no,SP,Testing,2024,Segundo Atacante,0.041,21,22,4,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,19,15,6.0,19.5,13,21.0,21.0,22,18.5,17.0,18.0,13.0,18.0,13,31,72,11,40,4,4,0,15,22,18,40,18
14,0.471762,0.164732,0.120805,0.0,0.0,0.0,0.0,0.002067,0.05,0.303483,0.503597,0.0,0.0,0.0,Salatiel,Ituano,Ituano,CF,CF,12,31,300000,,10,601,Brazil,Brazil,right,187,76,no,SP,Testing,2024,Segundo Atacante,0.0,22,22,0,0.472672,0.372373,0.211714,0.310909,0.357635,0.413476,0.439053,0.353649,0.315909,0.317277,0.450948,0.285848,0.251704,9,18,13.0,22.0,22,21.0,21.0,21,18.5,8.0,8.0,20.5,20.5,59,18,40,0,0,4,4,4,15,63,63,6,6
