Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Finalizações_Bloqueadas,Interceptações_Ajustadas_a_Posse,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Passes_Laterais_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Finalizações_Bloqueadas_LM,Interceptações_Ajustadas_a_Posse_LM,Passes_Longos_Certos_LM,Passes_Frontais_Certos_LM,Passes_Progressivos_Certos_LM,Passes_Laterais_Certos_LM,Duelos_Ofensivos_Ganhos_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Passes_TerçoFinal_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Finalizações_Bloqueadas_Rank,Interceptações_Ajustadas_a_Posse_Rank,Passes_Longos_Certos_Rank,Passes_Frontais_Certos_Rank,Passes_Progressivos_Certos_Rank,Passes_Laterais_Certos_Rank,Duelos_Ofensivos_Ganhos_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Passes_TerçoFinal_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Finalizações_Bloqueadas_Percentil,Interceptações_Ajustadas_a_Posse_Percentil,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Passes_Laterais_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Passes_TerçoFinal_Certos_Percentil
16,0.485876,0.397227,0.514168,0.225806,0.496255,0.404729,0.192989,0.351396,0.2732,0.258997,0.581818,0.338667,0.265681,0.645406,Bruno Jesus,São Luiz,São Luiz,"LCB, RCB",LCB,4,26,0,,9,853,Brazil,"Brazil, Poland",right,191,76,no,RS,Testing,2024,Zagueiro Equilibrado,0.645,19,31,38,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,10.5,14,11,24.0,16.0,17,19,20,13,20.0,8.0,13.0,16,66,54,64,22,48,45,38,35,58,35,74,58,48
4,0.30226,0.183903,0.470553,0.774194,0.526217,0.238762,0.61658,0.513106,0.504855,0.155001,0.527273,0.0,0.291682,0.641052,Pedro Geromel,Grêmio,Grêmio,RCB,RCB,4,38,300000,,8,719,Brazil,"Brazil, Italy",right,190,84,no,RS,Testing,2024,Zagueiro Equilibrado,0.641,20,31,35,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,21.0,27,13,11.0,13.5,26,4,13,6,25.0,11.0,31.0,14,32,12,58,64,56,16,87,58,80,19,64,0,54
25,0.570621,0.402767,0.216448,0.967742,0.462547,0.422772,0.237114,0.384249,0.16597,0.470736,0.363655,0.133333,0.133535,0.636942,Bruno Gabriel,Brasil de Pelotas,Brasil de Pelotas,LCB,LCB,4,26,0,,11,898,Brazil,Brazil,,190,0,no,RS,Testing,2024,Zagueiro Equilibrado,0.637,21,31,32,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,7.0,13,24,4.0,18.0,16,18,18,25,10.0,15.0,22.5,25,77,58,22,87,41,48,41,41,19,67,51,27,19
15,0.362994,0.1606,0.680232,0.827957,0.720974,0.399769,0.359018,0.233035,0.407383,0.305235,0.703065,0.413333,0.158698,0.564296,Vitor Dadalt,Avenida,Avenida,LCB,LCB,4,27,0,,10,932,Brazil,Brazil,right,192,0,no,RS,Testing,2024,Zagueiro Equilibrado,0.564,22,31,29,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,19.0,28,6,8.5,6.0,20,14,22,9,16.0,4.0,8.0,24,38,9,80,72,80,35,54,29,70,48,87,74,22
19,0.183616,0.214829,0.077019,0.387097,0.322097,0.593468,0.482347,0.698722,0.338955,0.275529,0.327273,0.357333,0.394361,0.559437,Rafael Goiano,Avenida,Avenida,RCB,RCB,4,34,0,,10,1010,Brazil,Brazil,right,188,84,no,RS,Testing,2024,Zagueiro Equilibrado,0.559,23,31,25,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,27.0,24,29,21.0,27.0,7,10,7,11,17.0,17.0,12.0,9,12,22,6,32,12,77,67,77,64,45,45,61,70
12,0.425141,0.462015,0.062408,1.0,0.181648,0.716909,0.112262,0.50823,0.25828,0.0,0.145455,0.136,0.234096,0.539507,Zé Pedro,Brasil de Pelotas,Brasil de Pelotas,RCB,RCB,4,24,50000,,11,1067,Brazil,Brazil,right,194,85,no,RS,Testing,2024,Zagueiro Equilibrado,0.54,24,31,22,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,16.0,7,30,1.5,29.0,4,24,14,17,31.0,26.0,21.0,18,48,77,3,95,6,87,22,54,45,0,16,32,41
3,0.286723,0.383689,0.436972,0.634409,0.413858,0.0,0.800251,0.279659,0.683401,0.674247,0.538182,0.258667,0.230169,0.531653,Danilo Boza,Juventude,Juventude,RCB,RCB,4,25,700000,2025-12-31,13,1212,Brazil,Brazil,right,184,76,no,RS,Testing,2024,Zagueiro Equilibrado,0.532,25,31,19,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,22.0,15,14,16.0,22.0,31,3,21,4,3.0,10.0,16.0,19,29,51,54,48,29,0,90,32,87,90,67,48,38
13,0.44774,0.027184,1.0,0.193548,1.0,0.144695,0.119373,0.0,0.271722,0.49904,0.336364,0.296,0.0,0.428133,Islan,Novo Hamburgo,Novo Hamburgo,LCB,LCB,4,27,0,,6,518,Brazil,Brazil,,0,0,no,RS,Testing,2024,Zagueiro Equilibrado,0.428,26,31,16,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,14.0,30,1,26.0,1.0,29,23,31,14,8.0,16.0,14.0,31,54,3,96,16,96,6,25,0,54,74,48,54,0
11,0.371469,0.184666,0.645027,0.774194,0.779026,0.402984,0.100953,0.183561,0.247514,0.004767,0.163636,0.168,0.163332,0.366605,Fredson,EC São José,EC São José,"CB, RCB",CB,4,32,100000,,11,998,Brazil,Brazil,right,185,83,no,RS,Testing,2024,Zagueiro Equilibrado,0.367,27,31,12,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,18.0,26,8,11.0,5.0,19,25,27,20,30.0,24.0,20.0,23,41,16,74,64,83,38,19,12,35,3,22,35,25
26,0.408192,0.252296,0.10414,0.537634,0.359551,0.505111,0.010728,0.231385,0.17279,0.191907,0.154545,0.133333,0.069253,0.264254,Saulo,Guarany de Bagé,Guarany de Bagé,"LCB, LB",LCB,4,28,0,,11,1073,Brazil,Brazil,right,190,84,no,RS,Testing,2024,Zagueiro Equilibrado,0.264,28,31,9,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,17.0,21,28,18.0,24.0,10,30,23,24,24.0,25.0,22.5,30,45,32,9,41,22,67,3,25,22,22,19,27,3
8,0.216102,0.0,0.408652,0.989247,0.574906,0.483028,0.121348,0.212834,0.203019,0.247665,0.181818,0.026667,0.183262,0.194589,Marcão,Novo Hamburgo,Novo Hamburgo,"RCB, CB",RCB,4,28,150000,,10,974,Brazil,Brazil,right,193,82,no,RS,Testing,2024,Zagueiro Equilibrado,0.195,29,31,6,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,25.0,31,18,3.0,9.0,12,22,25,23,22.0,23.0,30.0,21,19,0,41,90,70,61,29,19,25,29,25,3,32
1,0.185028,0.288515,0.727073,0.526882,0.0,0.386451,0.0,0.159394,0.25783,0.31137,0.448507,0.032,0.070275,0.09387,Rodrigo Ely,Grêmio,Grêmio,"RCB, LCB",RCB,4,30,3000000,2024-06-30,8,733,Brazil,"Brazil, Italy",right,191,91,no,RS,Testing,2024,Zagueiro Equilibrado,0.094,30,31,3,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,26.0,20,5,19.0,31.0,21,31,29,18,15.0,12.0,28.0,29,16,35,83,38,0,32,0,6,41,51,61,9,6
7,0.0,0.215573,0.421171,0.215054,0.132959,0.123921,0.081443,0.185316,0.141963,0.241555,0.0,0.106667,0.075327,0.0,Denílson,Caxias,Caxias,"RCB, LCB",RCB,4,28,200000,,6,542,Brazil,Brazil,right,187,77,no,RS,Testing,2024,Zagueiro Equilibrado,0.0,31,31,0,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,31.0,23,17,25.0,30.0,30,26,26,27,23.0,29.0,25.0,28,0,25,45,19,3,3,16,16,12,25,6,19,9
42,1.0,1.0,0.503816,0.585586,0.746518,0.345717,0.425824,0.364957,0.505067,0.357926,0.257283,0.099688,0.441225,1.0,Vitão,Ituano,Ituano,"LCB, CB, RCB",LCB,4,23,0,2024-06-30,6,556,Brazil,Brazil,right,194,81,yes,SP,Testing,2024,Zagueiro Equilibrado,1.0,1,46,97,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,1.0,1,12,11.5,3.0,7,19,19,24,18.0,17.0,34.0,14,97,97,73,75,93,84,58,58,47,60,63,26,69
1,0.343169,0.161782,0.522981,0.738739,0.763231,1.0,0.767847,1.0,0.835844,0.36167,0.21636,0.46729,1.0,0.922238,Léo Ortiz,Red Bull Bragantino,Red Bull Bragantino,"LCB, RCB, CB",LCB,4,28,6000000,2026-12-31,8,662,Brazil,Brazil,right,185,82,no,SP,Testing,2024,Zagueiro Equilibrado,0.922,2,46,95,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,30.0,40,11,4.0,2.0,1,3,1,6,16.0,19.0,3.0,1,34,13,76,91,95,97,93,97,86,65,58,93,97
3,0.672131,0.742583,0.549237,0.540541,1.0,0.141643,0.248866,0.275385,0.541035,0.369981,0.379968,0.299065,0.390655,0.895162,Luan Cândido,Red Bull Bragantino,Red Bull Bragantino,LCB,LCB,4,23,6000000,2026-12-31,9,753,Brazil,Brazil,left,184,76,no,SP,Testing,2024,Zagueiro Equilibrado,0.895,3,46,93,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,2.0,8,8,15.0,1.0,29,33,30,21,14.0,10.0,13.5,19,95,82,82,67,97,36,28,34,54,69,78,70,58
17,0.405464,0.477172,0.291429,0.621622,0.240947,0.427814,1.0,0.737723,0.434046,0.307718,0.438063,0.433022,0.76413,0.872632,Rafael Forster,São Bernardo FC,São Bernardo FC,"LCB, CB",LCB,4,33,700000,,8,649,Brazil,Brazil,left,184,75,no,SP,Testing,2024,Zagueiro Equilibrado,0.873,4,46,91,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,20.0,20,34,10.0,30.0,3,1,2,29,20.0,6.0,6.0,2,56,56,26,78,34,93,97,95,36,56,86,86,95
9,0.394536,0.621668,0.306333,0.0,0.266017,0.121009,0.633233,0.538576,0.771984,0.631302,0.502692,0.345794,0.550718,0.870521,N. Ferraresi,São Paulo,São Paulo,"RCB, LCB",RCB,4,25,1500000,,6,569,Venezuela,"Venezuela, Italy",right,190,80,no,SP,Testing,2024,Zagueiro Equilibrado,0.871,5,46,89,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,22.0,13,30,46.0,26.0,34,8,6,9,6.0,4.0,10.0,4,52,71,34,0,43,26,82,86,80,86,91,78,91
11,0.40765,0.96014,0.0,0.225225,0.220056,0.357357,0.516008,0.699775,0.505398,0.746049,1.0,0.342679,0.517042,0.839292,Marcos Rocha,Palmeiras,Palmeiras,"RCB, RWB, RB",RCB,4,35,1200000,,13,1068,Brazil,Brazil,right,176,68,no,SP,Testing,2024,Zagueiro Equilibrado,0.839,6,46,86,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,19.0,2,46,39.0,34.0,5,11,3,23,2.0,1.0,11.0,7,58,95,0,15,26,89,76,93,50,95,97,76,84
2,0.410929,0.691957,0.610389,0.072072,0.452646,0.103494,0.662953,0.456463,0.765073,0.179317,0.126669,0.174455,0.570931,0.820127,F. Torres,Corinthians,Corinthians,RCB,RCB,4,27,6000000,2025-06-30,11,1118,Ecuador,Ecuador,right,187,78,no,SP,Testing,2024,Zagueiro Equilibrado,0.82,7,46,84,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,18.0,9,4,45.0,10.0,37,7,10,10,31.0,28.0,28.0,3,60,80,91,2,78,19,84,78,78,32,39,39,93
13,0.417486,0.83341,0.490856,0.324324,0.328691,0.194982,0.482811,0.333324,0.547771,0.316241,0.427486,0.445483,0.494839,0.777083,L. Realpe,Red Bull Bragantino,Red Bull Bragantino,"LCB, RCB",LCB,4,23,1000000,2026-12-31,7,502,Ecuador,Ecuador,right,186,74,no,SP,Testing,2024,Zagueiro Equilibrado,0.777,8,46,82,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,17.0,5,16,30.0,19.0,22,15,23,20,19.0,7.0,5.0,8,63,89,65,34,58,52,67,50,56,58,84,89,82
36,0.39235,0.768871,0.29962,0.459459,0.179666,0.27641,0.740102,0.577555,0.641808,0.225807,0.134579,0.426791,0.412898,0.747071,Marcel Scalese,Ituano,Ituano,LCB,LCB,4,27,50000,2024-04-15,8,617,Brazil,Brazil,left,190,83,no,SP,Testing,2024,Zagueiro Equilibrado,0.747,9,46,80,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,24.5,7,31,21.0,36.5,13,5,4,12,24.0,27.0,7.0,18,46,84,32,54,20,71,89,91,73,47,41,84,60
0,0.396721,0.607353,0.376358,0.135135,0.523677,0.136055,0.587195,0.340643,0.68877,0.199255,0.117163,0.327103,0.519374,0.738316,Murilo,Palmeiras,Palmeiras,"LCB, CB",LCB,4,27,8500000,2027-12-31,13,1201,Brazil,Brazil,right,188,78,no,SP,Testing,2024,Zagueiro Equilibrado,0.738,10,46,78,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,21.0,14,23,43.5,4.0,32,9,22,11,25.0,30.0,12.0,6,54,69,50,5,91,30,80,52,76,45,34,73,86
12,0.477596,0.447352,0.527055,0.648649,0.522284,0.516019,0.390634,0.42236,0.569902,0.23909,0.285005,0.280374,0.260631,0.73464,Walce,Santo André,Santo André,"RCB, LCB",RCB,4,25,1000000,,6,501,Brazil,Brazil,right,188,79,no,SP,Testing,2024,Zagueiro Equilibrado,0.735,11,46,76,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,11.0,25,10,9.0,5.0,2,20,14,18,23.0,16.0,16.0,28,76,45,78,80,89,95,56,69,60,50,65,65,39
37,0.462295,0.471938,0.110743,0.54955,0.51532,0.279635,0.507709,0.479364,0.63156,0.108787,0.098955,0.077882,0.536802,0.721477,Caetano,Corinthians,Corinthians,"LCB, LB",LCB,4,24,0,2024-12-31,9,733,Brazil,Brazil,left,182,80,no,SP,Testing,2024,Zagueiro Equilibrado,0.721,12,46,73,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,12.0,21,44,14.0,7.0,11,13,9,13,38.0,32.0,35.0,5,73,54,4,69,84,76,71,80,71,17,30,23,89
35,0.584699,0.884831,0.298012,0.81982,0.306407,0.255998,0.139014,0.296795,0.587489,0.30037,0.182077,0.283489,0.292597,0.702785,Alan Santos,São Bernardo FC,São Bernardo FC,CB,CB,4,32,50000,,10,808,Brazil,Brazil,right,184,78,no,SP,Testing,2024,Zagueiro Equilibrado,0.703,13,46,71,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,3.0,4,32,3.0,22.0,15,39,28,16,21.0,22.0,15.0,24,93,91,30,93,52,67,15,39,65,54,52,67,47
20,0.487432,0.794123,0.254127,0.333333,0.228412,0.250403,0.464767,0.433987,0.219182,0.390514,0.294044,0.299065,0.316553,0.699752,Chico,Grêmio Novorizontino,Grêmio Novorizontino,LCB,LCB,4,25,400000,2024-12-31,13,1221,Brazil,Brazil,left,188,80,yes,SP,Testing,2024,Zagueiro Equilibrado,0.7,14,46,69,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,10.0,6,38,28.5,31.0,16,16,13,42,12.0,15.0,13.5,22,78,86,17,38,32,65,65,71,8,73,67,70,52
4,0.39235,0.567167,0.402668,0.477477,0.401114,0.259369,0.459616,0.269817,0.982652,0.189744,0.340405,0.398754,0.446549,0.683335,Diego Costa,São Paulo,São Paulo,"LCB, RCB",LCB,4,24,4000000,2028-12-31,10,845,Brazil,Brazil,right,184,73,no,SP,Testing,2024,Zagueiro Equilibrado,0.683,15,46,67,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,24.5,15,22,19.0,13.0,14,17,32,2,28.0,13.0,8.0,12,46,67,52,58,71,69,63,30,95,39,71,82,73
38,0.537705,0.621696,0.466233,0.279279,0.36351,0.012233,0.379503,0.303527,0.355705,1.0,0.243429,0.448598,0.260241,0.68269,Hélder Maciel,São Bernardo FC,São Bernardo FC,RCB,RCB,4,33,0,2025-04-10,11,1058,Brazil,Brazil,right,188,82,no,SP,Testing,2024,Zagueiro Equilibrado,0.683,16,46,65,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,6.0,12,19,35.5,15.0,45,22,26,33,1.0,18.0,4.0,29,86,73,58,22,67,2,52,43,28,97,60,91,36
16,0.419672,0.463919,0.841413,0.333333,0.330084,0.190862,0.526189,0.383473,0.276535,0.364247,0.352828,0.186916,0.346233,0.680325,Bernardo Schappo,Botafogo SP,Botafogo SP,LCB,LCB,4,24,750000,2026-12-31,12,1204,Brazil,"Brazil, Luxembourg",left,191,85,yes,SP,Testing,2024,Zagueiro Equilibrado,0.68,17,46,63,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,16.0,22,2,28.5,18.0,23,10,18,39,15.0,12.0,26.0,20,65,52,95,38,60,50,78,60,15,67,73,43,56
25,0.496175,0.66164,0.583136,0.684685,0.291086,0.140611,0.167181,0.41809,0.453843,0.0,0.0,0.034268,0.279681,0.676201,Renato Palm,Grêmio Novorizontino,Grêmio Novorizontino,"CB, RCB",CB,4,32,250000,2024-04-30,10,826,Brazil,Brazil,right,190,89,no,SP,Testing,2024,Zagueiro Equilibrado,0.676,18,46,60,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,9.0,11,6,5.5,24.0,30,38,15,27,45.5,43.0,41.0,26,80,76,86,88,47,34,17,67,41,1,6,10,43
45,0.390164,0.662148,0.455699,0.198198,0.169916,0.108901,0.367402,0.451103,0.325469,0.435262,0.603423,0.137072,0.434623,0.670854,Luis Fellipe,Grêmio Novorizontino,Grêmio Novorizontino,RCB,RCB,4,20,0,,9,825,Brazil,Brazil,right,192,74,no,SP,Testing,2024,Zagueiro Equilibrado,0.671,19,46,58,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,26.0,10,20,41.0,38.0,36,23,11,34,11.0,2.0,30.0,16,43,78,56,10,17,21,50,76,26,76,95,34,65
40,0.542077,0.477803,0.483337,0.387387,0.364903,0.238808,0.267263,0.318752,0.561258,0.076155,0.071248,0.133956,0.217061,0.655289,Diego Jussani,Inter de Limeira,Inter de Limeira,RCB,RCB,4,36,0,,12,1143,Brazil,Brazil,right,189,85,no,SP,Testing,2024,Zagueiro Equilibrado,0.655,20,46,56,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,5.0,19,17,24.0,14.0,18,32,24,19,41.0,37.0,31.0,34,89,58,63,47,69,60,30,47,58,10,19,32,26
7,0.339891,0.458489,0.33317,0.189189,0.445682,0.337075,0.455058,0.441065,0.801735,0.06198,0.0,0.130841,0.432769,0.625948,Luan,Palmeiras,Palmeiras,"CB, RCB",CB,4,30,2500000,2025-12-31,13,1294,Brazil,Brazil,right,189,79,no,SP,Testing,2024,Zagueiro Equilibrado,0.626,21,46,54,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,31.0,23,28,42.0,11.0,8,18,12,8,43.0,43.0,32.0,17,32,50,39,8,76,82,60,73,82,6,6,30,63
32,0.421858,0.565497,0.237875,1.0,0.473538,0.242989,0.385854,0.290643,0.932571,0.185959,0.332489,0.214953,0.159158,0.612352,Jhonnathan,Água Santa,Água Santa,LCB,LCB,4,23,100000,2026-04-30,7,648,Brazil,Brazil,left,186,84,yes,SP,Testing,2024,Zagueiro Equilibrado,0.612,22,46,52,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,15.0,16,42,1.0,9.0,17,21,29,4,29.0,14.0,23.0,37,67,65,8,97,80,63,54,36,91,36,69,50,19
6,0.232787,0.385174,0.535982,0.504505,0.331476,0.319369,0.332637,0.479825,0.598557,0.19873,0.08708,0.140187,0.474426,0.604108,Lucas Cunha,Red Bull Bragantino,Red Bull Bragantino,"RCB, CB",RCB,4,27,2500000,2026-12-31,9,801,Brazil,"Brazil, Portugal",right,186,77,no,SP,Testing,2024,Zagueiro Equilibrado,0.604,23,46,50,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,37.0,30,9,16.0,17.0,9,25,8,15,27.0,35.0,29.0,11,19,34,80,65,63,80,45,82,67,41,23,36,76
15,0.185792,0.154944,0.582255,0.288288,0.260446,0.413179,0.717608,0.544758,0.922689,0.139469,0.189994,0.246106,0.437506,0.592585,Luiz Otávio,Mirassol,Mirassol,LCB,LCB,4,31,900000,,12,1141,Brazil,Brazil,right,194,85,no,SP,Testing,2024,Zagueiro Equilibrado,0.593,24,46,47,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,42.0,41,7,34.0,28.0,4,6,5,5,35.0,21.0,19.0,15,8,10,84,26,39,91,86,89,89,23,54,58,67
33,0.497268,0.407671,0.476814,0.441441,0.518106,0.230976,0.178866,0.274698,0.493918,0.651848,0.387904,0.0,0.142884,0.588309,Luiz Gustavo,Santo André,Santo André,LCB,LCB,4,30,50000,,6,550,Brazil,Brazil,right,182,67,no,SP,Testing,2024,Zagueiro Equilibrado,0.588,25,46,45,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,8.0,28,18,22.0,6.0,19,37,31,25,4.0,8.5,44.5,38,82,39,60,52,86,58,19,32,45,91,81,3,17
23,0.581421,0.958402,0.252303,0.297297,0.160167,0.349072,0.069464,0.208479,0.0,0.50361,0.387904,0.0,0.0,0.556687,Nilson Júnior,Ponte Preta,Ponte Preta,LCB,LCB,4,32,250000,2024-06-30,7,553,Brazil,Brazil,left,190,73,no,SP,Testing,2024,Zagueiro Equilibrado,0.557,26,46,43,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,4.0,3,39,33.0,39.0,6,42,36,46,7.0,8.5,44.5,46,91,93,15,28,15,86,8,21,0,84,81,3,0
22,0.089617,0.01284,0.355129,0.279279,0.179666,0.131989,0.513014,0.537937,0.969676,0.034314,0.0,1.0,0.489318,0.536011,Lucas Gazal,Mirassol,Mirassol,RCB,RCB,4,24,300000,2025-12-31,12,1177,Brazil,Brazil,right,187,86,yes,SP,Testing,2024,Zagueiro Equilibrado,0.536,27,46,41,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,45.0,45,26,35.5,36.5,33,12,7,3,44.0,43.0,1.0,9,2,2,43,22,20,28,73,84,93,4,6,97,80
24,0.367213,0.504299,0.728013,0.216216,0.213092,0.09485,0.297062,0.303472,0.247784,0.467377,0.192962,0.227414,0.275116,0.520454,Y. Quintana,Portuguesa,Portuguesa,"RCB, CB",RCB,4,27,250000,,12,1107,Uruguay,Uruguay,right,196,92,no,SP,Testing,2024,Zagueiro Equilibrado,0.52,28,46,39,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,28.0,17,3,40.0,35.0,40,30,27,40,10.0,20.0,20.5,27,39,63,93,13,23,13,34,41,13,78,56,55,41
31,0.32459,0.385348,0.225318,0.684685,0.116992,0.163032,0.299436,0.36135,0.208258,0.502089,0.150412,0.35514,0.442819,0.506627,Pedro Carrerette,São Bernardo FC,São Bernardo FC,"LCB, RCB",LCB,4,25,100000,,7,655,Brazil,Brazil,right,188,88,no,SP,Testing,2024,Zagueiro Equilibrado,0.507,29,46,36,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,32.0,29,43,5.5,43.0,26,29,20,43,8.0,24.0,9.0,13,30,36,6,88,6,43,36,56,6,82,47,80,71
