Unnamed: 0,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Progressivos_Certos,Pisadas_Área,Dribles_BemSucedidos,xA,Assistência_Finalização,Passes_TerçoFinal_Certos,Deep_Completions,Passes_ÁreaPênalti_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Passes_Longos_Certos_LM,Passes_Progressivos_Certos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,xA_LM,Assistência_Finalização_LM,Passes_TerçoFinal_Certos_LM,Deep_Completions_LM,Passes_ÁreaPênalti_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Passes_Longos_Certos_Rank,Passes_Progressivos_Certos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_TerçoFinal_Certos_Rank,Deep_Completions_Rank,Passes_ÁreaPênalti_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Passes_Longos_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_TerçoFinal_Certos_Percentil,Deep_Completions_Percentil,Passes_ÁreaPênalti_Certos_Percentil
3,0.466125,0.308591,0.242779,0.717514,0.114226,0.333333,0.855856,0.074988,0.412371,0.227069,0.249262,Nonato,EC São José,EC São José,LCMF,LCMF,8,28,100000,,12,1130,Brazil,Brazil,right,179,72,no,RS,Testing,2024,Segundo Volante Organizador,0.249,9,17,47,0.457038,0.355352,0.386755,0.38119,0.394577,0.235294,0.36142,0.371359,0.38872,0.49982,8.0,10,11,3.0,15,5.0,2.0,14,6.5,14,52,41,35,82,11,70,88,17,61,17
5,0.214092,0.193577,0.321963,0.870056,0.032629,0.0,0.225225,0.39337,0.350515,0.810007,0.246057,Karl,Ypiranga Erechim,Ypiranga Erechim,"RCMF, AMF, RDMF",RCMF,8,30,0,,9,525,Brazil,Brazil,both,182,75,no,RS,Testing,2024,Segundo Volante Organizador,0.246,10,17,41,0.457038,0.355352,0.386755,0.38119,0.394577,0.235294,0.36142,0.371359,0.38872,0.49982,15.0,13,8,2.0,16,14.5,9.0,8,9.0,4,11,23,52,88,5,14,47,52,47,76
10,0.646341,0.308615,0.140576,0.19209,0.627915,0.0,0.144144,0.0,0.350515,0.319504,0.208759,Anderson Recife,Brasil de Pelotas,Brasil de Pelotas,"LCMF, LDMF",LCMF,8,27,0,,11,1067,Brazil,Brazil,,0,0,no,RS,Testing,2024,Segundo Volante Organizador,0.209,11,17,35,0.457038,0.355352,0.386755,0.38119,0.394577,0.235294,0.36142,0.371359,0.38872,0.49982,3.0,9,14,11.5,4,14.5,11.0,17,9.0,11,82,47,17,32,76,14,35,0,47,35
2,0.379404,0.19504,0.173246,0.19209,1.0,0.222222,0.540541,0.289424,0.0,0.217578,0.160524,Marcinho,Brasil de Pelotas,Brasil de Pelotas,"RCMF, RW, RDMF",RCMF,8,24,200000,,10,786,Brazil,Brazil,right,182,75,no,RS,Testing,2024,Segundo Volante Organizador,0.161,12,17,29,0.457038,0.355352,0.386755,0.38119,0.394577,0.235294,0.36142,0.371359,0.38872,0.49982,11.0,12,13,11.5,1,7.5,6.0,9,16.5,15,35,29,23,32,94,55,64,47,2,11
12,0.640921,0.362938,0.101953,0.384181,0.309045,0.0,0.045045,0.087251,0.278351,0.255418,0.143958,Allan Christian,Guarany de Bagé,Guarany de Bagé,"LCMF, RCMF",LCMF,8,30,0,,11,664,Brazil,Brazil,right,183,86,no,RS,Testing,2024,Segundo Volante Organizador,0.144,13,17,23,0.457038,0.355352,0.386755,0.38119,0.394577,0.235294,0.36142,0.371359,0.38872,0.49982,4.0,7,15,9.0,10,14.5,15.0,12,11.0,13,76,58,11,47,41,14,11,29,35,23
14,0.352304,0.423485,0.238886,0.423729,0.350649,0.0,0.072072,0.480432,0.175258,0.079758,0.133321,Elyeser,Caxias,Caxias,"LCMF, LDMF, RCMF",LCMF,8,33,0,,14,1166,Brazil,Brazil,right,182,79,no,RS,Testing,2024,Segundo Volante Organizador,0.133,14,17,17,0.457038,0.355352,0.386755,0.38119,0.394577,0.235294,0.36142,0.371359,0.38872,0.49982,12.0,5,12,8.0,8,14.5,14.0,7,13.0,16,29,70,29,52,52,14,17,58,23,5
6,0.445799,0.327374,0.287656,0.0,0.295539,0.0,0.09009,0.061822,0.092784,0.264878,0.125292,Amaral,Santa Cruz RS,Santa Cruz RS,"LCMF, LDMF, RDMF",LCMF,8,34,0,,10,961,Brazil,Brazil,right,177,73,no,RS,Testing,2024,Segundo Volante Organizador,0.125,15,17,11,0.457038,0.355352,0.386755,0.38119,0.394577,0.235294,0.36142,0.371359,0.38872,0.49982,10.0,8,10,16.5,11,14.5,13.0,15,15.0,12,41,52,41,2,35,14,23,11,11,29
8,0.875339,0.244024,0.078924,0.20339,0.266554,0.0,0.027027,0.080544,0.0,0.0,0.106035,Robson,Novo Hamburgo,Novo Hamburgo,"LCMF, LDMF, RCMF",LCMF,8,32,0,,10,836,Brazil,Brazil,right,180,71,no,RS,Testing,2024,Segundo Volante Organizador,0.106,16,17,5,0.457038,0.355352,0.386755,0.38119,0.394577,0.235294,0.36142,0.371359,0.38872,0.49982,2.0,11,16,10.0,12,14.5,16.0,13,16.5,17,88,35,5,41,29,14,5,23,2,0
16,0.0,0.090574,0.0,1.0,0.0,0.277778,0.414414,0.027356,0.226804,0.416258,0.0,Emerson Martins,Caxias,Caxias,"RCMF, RDMF, RW",RCMF,8,33,0,,13,870,Brazil,Brazil,,0,0,no,RS,Testing,2024,Segundo Volante Organizador,0.0,17,17,0,0.457038,0.355352,0.386755,0.38119,0.394577,0.235294,0.36142,0.371359,0.38872,0.49982,17.0,16,17,1.0,17,6.0,7.0,16,12.0,10,0,5,0,94,0,64,58,5,29,41
30,1.0,0.841868,1.0,0.0,0.627131,0.041667,0.144068,1.0,0.294798,0.272909,1.0,José Aldo,Ituano,Ituano,"RCMF, LCMF, LDMF",RCMF,8,25,50000,,8,590,Brazil,Brazil,right,175,70,no,SP,Testing,2024,Segundo Volante Organizador,1.0,1,40,97,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,1.0,5,1,39.0,3,31.5,26.5,1,16.0,20,97,87,97,2,92,21,33,97,60,50
38,0.30575,0.982922,0.933725,0.09816,0.231032,0.166667,0.199153,0.986391,0.456647,0.569064,0.979702,Eduardo,Portuguesa,Portuguesa,"LCMF, LDMF",LCMF,8,23,0,2024-12-31,9,573,Brazil,Brazil,right,183,81,yes,SP,Testing,2024,Segundo Volante Organizador,0.98,2,40,95,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,31.0,3,3,35.0,15,15.5,21.5,2,5.0,7,22,92,92,12,62,61,46,95,87,82
0,0.762973,0.437059,0.673569,0.674847,0.075799,0.125,0.313559,0.781219,0.595376,0.47791,0.904461,A. Moreno,Palmeiras,Palmeiras,"RCMF, LCMF, DMF",RCMF,8,24,8000000,2025-12-31,15,1223,Argentina,Argentina,right,177,73,no,SP,Testing,2024,Segundo Volante Organizador,0.904,3,40,92,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,9.0,16,8,7.0,35,19.5,11.0,4,3.0,10,77,60,80,82,12,51,72,90,92,75
12,0.357644,0.581616,0.949835,0.570552,0.077928,0.666667,0.275424,0.814024,0.323699,0.432811,0.892475,Gabriel,Mirassol,Mirassol,"LCMF, DMF, LDMF",LCMF,8,34,350000,,12,969,Brazil,Brazil,right,178,67,no,SP,Testing,2024,Segundo Volante Organizador,0.892,4,40,90,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,26.0,10,2,11.0,34,2.0,15.0,3,15.0,12,35,75,95,72,15,95,62,92,62,70
3,0.040673,0.704843,0.849021,0.773006,0.459773,0.583333,1.0,0.661446,1.0,1.0,0.888719,R. Garro,Corinthians,Corinthians,"RCMF, AMF",RCMF,8,26,4500000,2025-12-31,6,573,Argentina,"Argentina, Italy",left,174,70,no,SP,Testing,2024,Segundo Volante Organizador,0.889,5,40,87,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,39.0,7,4,5.0,5,4.5,1.0,7,1.0,1,2,82,90,87,87,88,97,82,97,97
13,0.301543,0.990865,0.702121,0.355828,0.259377,0.0,0.042373,0.639625,0.445087,0.38736,0.785991,Matheus Bueno,Guarani,Guarani,"RCMF, LCMF, AMF",RCMF,8,25,350000,,12,932,Brazil,Brazil,right,178,79,no,SP,Testing,2024,Segundo Volante Organizador,0.786,6,40,85,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,33.0,2,5,27.0,13,38.0,39.0,8,6.0,14,17,95,87,32,67,5,2,80,85,65
34,0.904628,0.89435,0.573831,0.343558,0.349116,0.583333,0.29661,0.460922,0.404624,0.591628,0.767505,Rodrigo Souza,São Bernardo FC,São Bernardo FC,"RCMF, LCMF",RCMF,8,36,0,2024-11-30,10,736,Brazil,Brazil,right,186,91,no,SP,Testing,2024,Segundo Volante Organizador,0.768,7,40,82,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,2.0,4,11,28.0,9,4.5,13.0,17,8.5,5,95,90,72,30,77,88,67,57,78,87
1,0.131837,0.414887,0.693004,0.895706,0.1201,0.208333,0.411017,0.697864,0.33526,0.590611,0.734854,Maycon,Corinthians,Corinthians,"LCMF, LDMF",LCMF,8,26,6000000,2025-12-31,10,924,Brazil,Brazil,left,178,72,yes,SP,Testing,2024,Segundo Volante Organizador,0.735,8,40,80,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,38.0,17,6,3.0,31,12.0,5.5,6,13.0,6,5,57,85,92,22,70,86,85,67,85
14,0.764376,0.724071,0.686236,0.0,0.066009,0.0,0.097458,0.582348,0.393064,0.469499,0.724874,Camacho,Guarani,Guarani,"LCMF, LDMF, DMF",LCMF,8,34,300000,,11,793,Brazil,Brazil,right,181,73,no,SP,Testing,2024,Segundo Volante Organizador,0.725,9,40,77,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,8.0,6,7,39.0,37,38.0,31.0,11,10.0,11,80,85,82,2,7,5,22,72,75,72
16,0.399719,0.144865,0.558268,0.515337,0.431847,1.0,0.495763,0.590273,0.531792,0.896817,0.687791,Danielzinho,Mirassol,Mirassol,"RCMF, RDMF",RCMF,8,29,300000,2024-11-30,12,1077,Brazil,Brazil,right,167,65,no,SP,Testing,2024,Segundo Volante Organizador,0.688,10,40,75,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,21.0,34,12,16.5,7,1.0,3.0,10,4.0,2,47,15,70,58,82,97,92,75,90,95
5,0.443198,0.642401,0.662478,0.196319,0.140377,0.083333,0.228814,0.711391,0.184971,0.146419,0.655671,Jadsom Silva,Red Bull Bragantino,Red Bull Bragantino,"RCMF, DMF",RCMF,8,22,3000000,2025-12-31,11,831,Brazil,Brazil,right,173,67,no,SP,Testing,2024,Segundo Volante Organizador,0.656,11,40,72,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,17.0,8,9,34.0,29,24.5,19.0,5,25.5,30,57,80,77,15,27,38,52,87,36,25
15,0.586255,1.0,0.644485,0.067485,0.214379,0.541667,0.271186,0.454014,0.242775,0.362231,0.63589,Ramon,Ponte Preta,Ponte Preta,"LCMF, DMF",LCMF,8,26,300000,,13,848,Brazil,Brazil,left,174,69,no,SP,Testing,2024,Segundo Volante Organizador,0.636,12,40,70,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,14.0,1,10,37.0,17,6.5,16.5,20,21.0,16,65,97,75,7,57,83,58,50,47,60
36,0.203366,0.539099,0.539737,0.361963,0.156445,0.166667,0.309322,0.575356,0.421965,0.630004,0.577844,Gustavinho,Red Bull Bragantino,Red Bull Bragantino,"RCMF, LDMF",RCMF,8,19,0,,10,613,Brazil,Brazil,right,175,68,no,SP,Testing,2024,Segundo Volante Organizador,0.578,13,40,67,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,37.0,14,13,25.5,27,15.5,12.0,12,7.0,4,7,65,67,36,32,61,70,70,82,90
20,0.392707,0.042964,0.525381,0.392638,1.0,0.083333,0.271186,0.486537,0.184971,0.252312,0.559886,Yann Rolim,Ituano,Ituano,"LCMF, RDMF, RCMF",LCMF,8,28,250000,,8,645,Brazil,Brazil,right,173,68,no,SP,Testing,2024,Segundo Volante Organizador,0.56,14,40,65,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,22.0,37,14,23.0,1,24.5,16.5,14,25.5,22,45,7,65,42,97,38,58,65,36,45
24,0.610098,0.276827,0.448453,0.521472,0.209029,0.125,0.466102,0.433524,0.213873,0.342406,0.536578,Lucas Lima,São Bernardo FC,São Bernardo FC,"LCMF, RCMF",LCMF,8,23,200000,2026-04-10,11,875,Brazil,Brazil,right,180,77,no,SP,Testing,2024,Segundo Volante Organizador,0.537,15,40,62,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,13.0,23,17,15.0,18,19.5,4.0,22,22.0,17,67,42,57,62,55,51,90,45,45,57
8,0.831697,0.570324,0.373865,0.515337,0.161374,0.0,0.0,0.403695,0.138728,0.005175,0.527114,Anderson Leite,Guarani,Guarani,"RCMF, RDMF, RW",RCMF,8,30,500000,,11,748,Brazil,Brazil,right,183,79,no,SP,Testing,2024,Segundo Volante Organizador,0.527,16,40,60,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,6.0,12,22,16.5,25,38.0,40.0,23,29.0,39,85,70,45,58,37,5,0,42,27,2
6,0.87237,0.240826,0.316262,0.969325,0.85418,0.041667,0.144068,0.482426,0.196532,0.544172,0.501709,R. Ríos,Palmeiras,Palmeiras,"RCMF, RDMF",RCMF,8,23,1000000,2026-12-31,13,795,Colombia,Colombia,right,185,78,no,SP,Testing,2024,Segundo Volante Organizador,0.502,17,40,57,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,4.0,24,26,2.0,2,31.5,26.5,15,23.5,8,90,40,35,95,95,21,33,62,41,80
35,0.0,0.131578,0.42796,0.644172,0.249337,0.166667,0.355932,0.610997,0.728324,0.787934,0.455244,Romisson,São Bernardo FC,São Bernardo FC,"LCMF, RCMF, LWB",LCMF,8,27,0,2024-10-30,11,555,Brazil,Brazil,right,178,64,no,SP,Testing,2024,Segundo Volante Organizador,0.455,18,40,55,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,40.0,35,19,10.0,14,15.5,9.0,9,2.0,3,0,12,52,75,65,61,77,77,95,92
21,0.643759,0.221445,0.343414,0.361963,0.419993,0.083333,0.199153,0.291876,0.34104,0.410763,0.453456,Geovane,Santo André,Santo André,"LCMF, LDMF",LCMF,8,25,250000,2024-12-31,10,759,Brazil,Brazil,left,170,75,no,SP,Testing,2024,Segundo Volante Organizador,0.453,19,40,52,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,12.0,26,25,25.5,8,24.5,21.5,27,12.0,13,70,35,37,36,80,38,46,32,70,67
22,0.712482,0.180179,0.386715,0.662577,0.298188,0.041667,0.09322,0.24242,0.127168,0.070411,0.425,Igor Henrique,Água Santa,Água Santa,"LCMF, LDMF, CF",LCMF,8,32,200000,2024-04-10,10,834,Brazil,Brazil,right,183,74,no,SP,Testing,2024,Segundo Volante Organizador,0.425,20,40,50,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,11.0,31,21,8.0,12,31.5,32.0,30,30.5,35,72,22,47,80,70,21,20,25,23,12
18,0.326788,0.192491,0.470907,0.484663,0.151206,0.25,0.364407,0.471134,0.16763,0.366086,0.423124,Marlon,Grêmio Novorizontino,Grêmio Novorizontino,"LCMF, RCMF",LCMF,8,34,300000,,14,1253,Brazil,Brazil,right,175,76,no,SP,Testing,2024,Segundo Volante Organizador,0.423,21,40,47,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,29.0,29,15,18.0,28,10.0,8.0,16,27.5,15,27,27,62,55,30,75,80,60,31,62
28,0.57784,0.319347,0.343711,0.680982,0.463898,0.125,0.266949,0.121984,0.0,0.24977,0.412141,Thiaguinho,Água Santa,Água Santa,"LCMF, RDMF, RCMF",LCMF,8,26,150000,2024-04-10,8,569,Brazil,Brazil,right,180,66,no,SP,Testing,2024,Segundo Volante Organizador,0.412,22,40,45,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,15.0,20,24,6.0,4,19.5,18.0,37,38.5,23,62,50,40,85,90,51,55,7,3,42
7,0.412342,0.570705,0.462624,0.429448,0.159374,0.041667,0.127119,0.563283,0.115607,0.127374,0.404634,Matheus Barbosa,Botafogo SP,Botafogo SP,"RCMF, DMF",RCMF,8,29,700000,,11,905,Brazil,Brazil,both,184,75,no,SP,Testing,2024,Segundo Volante Organizador,0.405,23,40,42,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,19.0,11,16,19.0,26,31.5,30.0,13,32.0,32,52,72,60,52,35,21,25,67,20,20
27,0.426367,0.0,0.437532,0.417178,0.438595,0.041667,0.190678,0.442466,0.260116,0.078377,0.344469,Wesley Dias,São Bernardo FC,São Bernardo FC,LCMF,LCMF,8,28,150000,,10,515,Brazil,Brazil,right,181,81,no,SP,Testing,2024,Segundo Volante Organizador,0.344,24,40,40,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,18.0,40,18,20.0,6,31.5,23.0,21,18.5,34,55,0,55,50,85,21,42,47,53,15
10,0.335203,0.333898,0.252381,0.398773,0.298875,0.541667,0.550847,0.33606,0.248555,0.293009,0.339354,L. Maciel,Botafogo SP,Botafogo SP,"LCMF, RCMF",LCMF,8,28,500000,,10,833,Argentina,Argentina,right,180,72,no,SP,Testing,2024,Segundo Volante Organizador,0.339,25,40,37,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,28.0,18,30,22.0,11,6.5,2.0,25,20.0,18,30,55,25,45,72,83,95,37,50,55
2,0.387097,0.46374,0.239963,0.809816,0.183359,0.458333,0.279661,0.196258,0.32948,0.248912,0.320404,Zé Rafael,Palmeiras,Palmeiras,"LCMF, AMF",LCMF,8,30,5000000,2026-12-31,12,952,Brazil,"Brazil, Italy",right,175,71,no,SP,Testing,2024,Segundo Volante Organizador,0.32,26,40,35,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,23.0,15,33,4.0,23,8.0,14.0,33,14.0,24,42,62,17,90,42,80,65,17,65,40
39,0.779804,0.280902,0.247272,0.202454,0.060508,0.125,0.139831,0.191356,0.092486,0.145914,0.315974,Tauã Belo,Portuguesa,Portuguesa,"LCMF, RCMF",LCMF,8,29,0,2024-04-15,6,550,Brazil,Brazil,right,176,75,no,SP,Testing,2024,Segundo Volante Organizador,0.316,27,40,32,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,7.0,22,31,33.0,38,19.5,28.0,34,34.5,31,82,45,22,17,5,51,30,15,13,22
31,0.890603,0.176505,0.139675,0.411043,0.18886,0.0,0.072034,0.233677,0.289017,0.153467,0.308236,Felipinho,Ponte Preta,Ponte Preta,"LCMF, RCMF, LDMF",LCMF,8,22,0,,6,535,Brazil,Brazil,left,183,77,no,SP,Testing,2024,Segundo Volante Organizador,0.308,28,40,30,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,3.0,32,37,21.0,22,38.0,33.0,31,17.0,29,92,20,7,47,45,5,17,22,57,27
29,0.462833,0.235918,0.351012,0.208589,0.22796,0.041667,0.04661,0.45407,0.127168,0.0,0.295352,Wellington Reis,Santo André,Santo André,"RCMF, RDMF, DMF",RCMF,8,32,50000,,10,804,Brazil,Brazil,right,179,78,no,SP,Testing,2024,Segundo Volante Organizador,0.295,29,40,27,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,16.0,25,23,32.0,16,31.5,38.0,19,30.5,40,60,37,42,20,60,21,5,52,23,0
4,0.353436,0.027373,0.245666,0.539877,0.033738,0.208333,0.372881,0.32794,0.364162,0.528423,0.295082,Lucas Evangelista,Red Bull Bragantino,Red Bull Bragantino,LCMF,LCMF,8,28,3500000,2026-06-30,9,713,Brazil,Brazil,right,181,79,no,SP,Testing,2024,Segundo Volante Organizador,0.295,30,40,25,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,27.0,38,32,14.0,39,12.0,7.0,26,11.0,9,32,5,20,65,2,70,82,35,72,77
26,0.319776,0.566118,0.396599,0.245399,0.088746,0.166667,0.169492,0.45626,0.0,0.014296,0.284615,Willian Farias,Grêmio Novorizontino,Grêmio Novorizontino,"RCMF, LCMF",RCMF,8,34,200000,2024-12-31,11,672,Brazil,"Brazil, Italy",right,178,82,no,SP,Testing,2024,Segundo Volante Organizador,0.285,31,40,22,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,30.0,13,20,30.0,33,15.5,24.5,18,38.5,38,25,67,50,25,17,61,38,55,3,5
19,0.40533,0.320967,0.271892,0.374233,0.075544,0.375,0.411017,0.286298,0.069364,0.172522,0.270336,Geovane,Grêmio Novorizontino,Grêmio Novorizontino,"LCMF, RCMF",LCMF,8,35,300000,2024-12-15,9,739,Brazil,Brazil,right,179,80,no,SP,Testing,2024,Segundo Volante Organizador,0.27,32,40,20,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,20.0,19,27,24.0,36,9.0,5.5,28,36.0,28,50,52,32,40,10,77,86,30,10,30
11,0.715288,0.219015,0.18749,0.0,0.207185,0.083333,0.059322,0.038751,0.16763,0.221446,0.263229,Léo Naldi,Ponte Preta,Ponte Preta,RCMF,RCMF,8,22,400000,2025-07-10,11,624,Brazil,Brazil,right,176,70,no,SP,Testing,2024,Segundo Volante Organizador,0.263,33,40,17,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,10.0,27,34,39.0,20,24.5,36.0,39,27.5,26,75,32,15,2,50,38,10,2,31,35
25,0.845722,0.296579,0.154819,0.092025,0.108549,0.0,0.063559,0.105645,0.0,0.027466,0.231276,Emerson Santos,Ponte Preta,Ponte Preta,"RCMF, RDMF",RCMF,8,32,200000,,11,594,Brazil,Brazil,right,180,77,no,SP,Testing,2024,Segundo Volante Organizador,0.231,34,40,15,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,5.0,21,36,36.0,32,38.0,34.5,38,38.5,37,87,47,10,10,20,5,13,5,3,7
9,0.220196,0.1549,0.25503,1.0,0.129936,0.208333,0.326271,0.257049,0.196532,0.21611,0.205013,Gustavo Bochecha,Inter de Limeira,Inter de Limeira,LCMF,LCMF,8,27,500000,,12,1126,Brazil,Brazil,left,173,73,no,SP,Testing,2024,Segundo Volante Organizador,0.205,35,40,12,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,35.0,33,28,1.0,30,12.0,10.0,29,23.5,27,12,17,30,97,25,70,75,27,41,32
23,0.206171,0.195178,0.253503,0.650307,0.328129,0.625,0.224576,0.164845,0.104046,0.286678,0.196182,Dudu Vieira,Santo André,Santo André,"RCMF, RW, AMF",RCMF,8,30,200000,2024-05-21,11,1023,Brazil,Brazil,right,175,75,no,SP,Testing,2024,Segundo Volante Organizador,0.196,36,40,10,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,36.0,28,29,9.0,10,3.0,20.0,36,33.0,19,10,30,27,77,75,92,50,10,17,52
33,0.27209,0.081232,0.127233,0.558282,0.162964,0.041667,0.063559,0.367387,0.260116,0.234709,0.113578,Marciel,Santo André,Santo André,"LCMF, LDMF, DMF",LCMF,8,29,0,,9,594,Brazil,Brazil,left,186,78,no,SP,Testing,2024,Segundo Volante Organizador,0.114,37,40,7,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,34.0,36,38,12.5,24,31.5,34.5,24,18.5,25,15,10,5,68,40,21,13,40,53,37
37,0.368864,0.009301,0.0,0.558282,0.200887,0.083333,0.169492,0.0,0.404624,0.269511,0.090109,Lucas Buchecha,Inter de Limeira,Inter de Limeira,RCMF,RCMF,8,23,0,,12,979,Brazil,Brazil,,0,0,no,SP,Testing,2024,Segundo Volante Organizador,0.09,38,40,5,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,25.0,39,40,12.5,21,24.5,24.5,40,8.5,21,37,2,0,68,47,38,38,0,78,47
17,0.378682,0.186758,0.159025,0.220859,0.207562,0.083333,0.050847,0.218669,0.0,0.087548,0.083813,Ricardinho,Portuguesa,Portuguesa,"RCMF, DMF",RCMF,8,34,300000,,13,746,Brazil,Brazil,right,175,73,no,SP,Testing,2024,Segundo Volante Organizador,0.084,39,40,2,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,24.0,30,35,31.0,19,24.5,37.0,32,38.5,33,40,25,12,22,52,38,7,20,3,17
32,0.304348,0.614157,0.122085,0.294479,0.0,0.041667,0.135593,0.183365,0.092486,0.032616,0.0,Kady,Água Santa,Água Santa,"RCMF, LCMF",RCMF,8,28,0,,10,560,Brazil,Brazil,right,182,0,no,SP,Testing,2024,Segundo Volante Organizador,0.0,40,40,0,0.481346,0.395202,0.435169,0.437423,0.252932,0.20625,0.242479,0.433071,0.271243,0.324867,32.0,9,39,29.0,40,31.5,29.0,35,34.5,36,20,77,2,27,0,21,27,12,13,10
