Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Progressivos_Certos,Passes_Laterais_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Passes_Longos_Certos_LM,Passes_Progressivos_Certos_LM,Passes_Laterais_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Passes_Longos_Certos_Rank,Passes_Progressivos_Certos_Rank,Passes_Laterais_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Passes_Longos_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Passes_Laterais_Certos_Percentil
6,0.270073,0.375472,0.507696,0.266206,0.194556,0.18505,0.296428,Gedeílson,Ypiranga Erechim,Ypiranga Erechim,"RB, LB",RB,1,31,100000,,11,994,Brazil,Brazil,right,177,65,no,RS,Testing,2024,Lateral Defensivo,0.296,16,25,36,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,17.0,21,7,12.0,17,11,32,16,72,52,32,56
11,0.0,0.0,0.728112,0.193243,0.100784,0.289347,0.279347,Chicão,Avenida,Avenida,"RB, RDMF, RCMF",RB,1,38,0,,11,598,Brazil,Brazil,right,183,75,no,RS,Testing,2024,Lateral Defensivo,0.279,17,25,32,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,24.5,25,3,15.0,22,4,2,0,88,40,12,84
23,0.048175,0.1175,0.37453,0.060461,0.45906,0.080958,0.245593,Márcio Duarte,São Luiz,São Luiz,"LB, LW",LB,1,32,0,,12,1038,Brazil,Brazil,,178,74,no,RS,Testing,2024,Lateral Defensivo,0.246,18,25,28,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,23.0,24,14,22.0,7,17,8,4,44,12,72,32
18,0.60292,0.950898,0.203618,0.083609,0.0,0.009095,0.241664,Gabriel Biteco,Brasil de Pelotas,Brasil de Pelotas,"RB, RAMF",RB,1,24,0,,10,705,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Defensivo,0.242,19,25,24,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,6.0,4,22,21.0,25,24,76,84,12,16,0,4
10,0.230657,0.528792,0.233561,0.021191,0.269241,0.322962,0.223276,Cesar Nunes,Avenida,Avenida,"LB, LDMF",LB,1,24,0,2024-06-30,10,944,Brazil,Brazil,left,184,70,no,RS,Testing,2024,Lateral Defensivo,0.223,20,25,20,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,19.0,17,20,24.0,15,3,24,32,20,4,40,88
20,0.459854,0.591415,0.278015,0.229824,0.069781,0.0,0.204286,João Gabriel,Guarany de Bagé,Guarany de Bagé,"LB, LW",LB,1,24,0,,12,1084,Brazil,Brazil,left,175,68,no,RS,Testing,2024,Lateral Defensivo,0.204,21,25,16,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,12.0,13,17,13.0,24,25,52,48,32,48,4,0
4,0.245255,0.674638,0.23644,0.159227,0.337735,0.128087,0.204246,João Pedro,Grêmio,Grêmio,RB,RB,1,27,600000,2025-12-31,13,1196,Brazil,Brazil,right,179,75,no,RS,Testing,2024,Lateral Defensivo,0.204,22,25,12,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,18.0,11,19,17.0,12,12,28,56,24,32,52,52
12,0.351825,0.698981,0.24214,0.218584,0.141477,0.02775,0.164593,Alessandro Vinícius,EC São José,EC São José,"RB, RWB, LB",RB,1,25,0,,11,1015,Brazil,Brazil,right,174,70,no,RS,Testing,2024,Lateral Defensivo,0.165,23,25,8,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,16.0,10,18,14.0,21,23,36,60,28,44,16,8
5,0.070073,0.353095,0.197294,0.158191,0.37351,0.222638,0.152818,Alan Ruschel,Juventude,Juventude,LB,LB,1,34,200000,,12,1086,Brazil,Brazil,left,176,72,no,RS,Testing,2024,Lateral Defensivo,0.153,24,25,4,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,22.0,22,23,18.0,11,9,12,12,8,28,56,64
17,0.129927,0.426879,0.0,0.0,0.162999,0.049705,0.0,Jefinho,Brasil de Pelotas,Brasil de Pelotas,"LB, LAMF",LB,1,22,0,,9,710,Brazil,Brazil,left,0,0,no,RS,Testing,2024,Lateral Defensivo,0.0,25,25,0,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,21.0,19,25,25.0,18,20,16,24,0,0,28,20
6,0.743902,0.373752,0.75562,0.664588,0.747203,0.682932,1.0,Juninho Capixaba,Red Bull Bragantino,Red Bull Bragantino,"LB, LWB",LB,1,26,1300000,2026-12-31,11,906,Brazil,Brazil,left,176,63,no,SP,Testing,2024,Lateral Defensivo,1.0,1,37,97,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,5.0,14,9,5.0,2,2,86,62,75,86,94,94
9,0.355014,0.181369,0.325465,0.862985,1.0,1.0,0.847343,Warley,Mirassol,Mirassol,LB,LB,1,24,800000,,11,857,Brazil,Brazil,right,172,64,no,SP,Testing,2024,Lateral Defensivo,0.847,2,37,94,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,29.0,27,27,3.0,1,1,21,27,27,91,97,97
33,0.615176,0.521407,0.64734,1.0,0.720212,0.335365,0.820546,Zé Mário,Inter de Limeira,Inter de Limeira,LB,LB,1,32,0,2024-04-10,9,821,Brazil,Brazil,left,175,78,no,SP,Testing,2024,Lateral Defensivo,0.821,3,37,91,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,11.0,9,13,1.0,3,17,70,75,64,97,91,54
10,0.512195,0.307421,0.792547,0.483033,0.449183,0.668054,0.785292,Rodrigo Ferreira,Santos,Mirassol,RB,RB,1,28,800000,2024-05-31,10,919,Brazil,Brazil,right,178,80,no,SP,Testing,2024,Lateral Defensivo,0.785,4,37,89,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,15.0,21,6,17.0,17,3,59,43,83,54,54,91
20,0.569106,0.2537,0.793783,0.657434,0.56366,0.424736,0.784835,Alex Silva,Água Santa,Água Santa,RB,RB,1,29,300000,,9,817,Brazil,Brazil,right,184,82,no,SP,Testing,2024,Lateral Defensivo,0.785,5,37,86,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,12.0,24,5,6.0,7,10,67,35,86,83,81,72
11,0.715447,0.623416,0.607329,0.885946,0.606693,0.307946,0.781728,Aderlan,Santos,Santos,"RB, RWB",RB,1,33,800000,2024-12-31,11,837,Brazil,Brazil,right,180,71,no,SP,Testing,2024,Lateral Defensivo,0.782,6,37,83,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,7.0,6,16,2.0,6,19,81,83,56,94,83,48
25,0.677507,0.543079,0.489014,0.494567,0.676511,0.414155,0.778659,Léo Duarte,Ituano,Ituano,"RB, LB",RB,1,24,200000,,11,787,Brazil,Brazil,right,175,67,no,SP,Testing,2024,Lateral Defensivo,0.779,7,37,81,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,9.0,8,22,13.0,4,12,75,78,40,64,89,67
14,0.647696,0.55585,0.602369,0.323978,0.50522,0.655462,0.772721,Hugo,Corinthians,Corinthians,LB,LB,1,26,500000,2024-12-31,12,843,Brazil,Brazil,left,179,73,no,SP,Testing,2024,Lateral Defensivo,0.773,8,37,78,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,10.0,7,17,22.0,14,4,72,81,54,40,62,89
27,0.781843,0.819303,0.787848,0.283525,0.259992,0.313718,0.727543,Gabriel Inocêncio,Água Santa,Água Santa,"LB, RB",LB,1,29,100000,2024-11-30,10,924,Brazil,Brazil,right,175,69,no,SP,Testing,2024,Lateral Defensivo,0.728,9,37,75,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,4.0,3,7,25.0,32,18,89,91,81,32,13,51
24,0.818428,0.728871,0.559532,0.559917,0.532446,0.186047,0.715384,Willean Lepo,Grêmio Novorizontino,Grêmio Novorizontino,"RB, RCB, RWB",RB,1,27,250000,,12,967,Brazil,Brazil,right,180,78,no,SP,Testing,2024,Lateral Defensivo,0.715,10,37,72,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,2.0,4,18,10.0,10,26,94,89,51,72,72,29
17,0.403794,0.386496,0.808483,0.595089,0.510123,0.420254,0.680102,Júnior Caiçara,Santo André,Santo André,"RB, LB",RB,1,34,450000,2024-06-30,9,602,Brazil,"Brazil, Bulgaria",right,173,65,no,SP,Testing,2024,Lateral Defensivo,0.68,11,37,70,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,27.0,13,4,9.0,13,11,27,64,89,75,64,70
3,0.421409,0.326836,0.535572,0.533487,0.514867,0.554564,0.678423,Felipe Jonatan,Santos,Santos,LB,LB,1,26,2500000,2025-02-28,13,1006,Brazil,Brazil,left,176,77,no,SP,Testing,2024,Lateral Defensivo,0.678,12,37,67,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,22.0,19,20,11.0,12,6,40,48,45,70,67,83
23,0.724932,0.827226,1.0,0.154551,0.40835,0.0,0.666561,Felipe Albuquerque,Inter de Limeira,Inter de Limeira,RB,RB,1,24,250000,,9,667,Brazil,Brazil,right,174,73,no,SP,Testing,2024,Lateral Defensivo,0.667,13,37,64,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,6.0,2,1,33.0,19,37,83,94,97,10,48,0
29,1.0,1.0,0.380791,0.635881,0.495345,0.242383,0.664274,Luiz Felipe,Ponte Preta,Ponte Preta,RB,RB,1,26,100000,2025-04-11,8,570,Brazil,Brazil,right,180,76,no,SP,Testing,2024,Lateral Defensivo,0.664,14,37,62,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,1.0,1,24,7.0,15,22,97,97,35,81,59,40
1,0.371274,0.474618,0.76107,0.416143,0.535643,0.359475,0.588608,Welington,São Paulo,São Paulo,"LB, LWB",LB,1,23,3000000,2024-12-31,13,1218,Brazil,Brazil,left,175,73,no,SP,Testing,2024,Lateral Defensivo,0.589,15,37,59,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,28.0,10,8,19.0,8,14,24,72,78,48,78,62
8,0.085366,0.15085,0.996605,0.485872,0.533322,0.468686,0.577583,Mayke,Palmeiras,Palmeiras,"RWB, RAMF",RWB,1,31,1000000,2025-12-31,7,582,Brazil,Brazil,right,179,68,no,SP,Testing,2024,Lateral Defensivo,0.578,16,37,56,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,35.0,31,2,16.0,9,8,5,16,94,56,75,78
12,0.48374,0.174951,0.748187,0.159706,0.530888,0.358864,0.552872,Nathan Mendes,Red Bull Bragantino,Red Bull Bragantino,"RB, RWB",RB,1,21,600000,2024-12-31,9,698,Brazil,Brazil,right,182,79,no,SP,Testing,2024,Lateral Defensivo,0.553,17,37,54,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,17.0,29,10,32.0,11,15,54,21,72,13,70,59
5,0.405149,0.465803,0.837372,0.281504,0.312148,0.302301,0.500092,J. Hurtado,Red Bull Bragantino,Red Bull Bragantino,"RB, RWB",RB,1,22,1500000,2026-12-31,8,681,Ecuador,Ecuador,right,178,69,no,SP,Testing,2024,Lateral Defensivo,0.5,18,37,51,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,26.0,11,3,26.0,26,20,29,70,91,29,29,45
4,0.697832,0.442184,0.018997,0.479083,0.395388,0.427265,0.482789,Heitor,Guarani,Guarani,RB,RB,1,23,2000000,2024-12-31,9,758,Brazil,Brazil,right,174,67,no,SP,Testing,2024,Lateral Defensivo,0.483,19,37,48,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,8.0,12,36,18.0,21,9,78,67,2,51,43,75
30,0.4729,0.26375,0.701352,0.622844,0.325536,0.08794,0.480908,Reverson,Grêmio Novorizontino,Grêmio Novorizontino,"LB, LCB, LWB",LB,1,27,100000,,12,683,Brazil,Brazil,left,175,71,no,SP,Testing,2024,Lateral Defensivo,0.481,20,37,45,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,18.0,23,11,8.0,25,33,51,37,70,78,32,10
26,0.417344,0.360642,0.544057,0.485985,0.437136,0.152959,0.458545,Hélder,Guarani,Guarani,LB,LB,1,35,100000,,9,707,Brazil,Brazil,left,177,81,no,SP,Testing,2024,Lateral Defensivo,0.459,21,37,43,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,23.5,15,19,15.0,18,28,36,59,48,59,51,24
0,0.525745,0.302088,0.301612,0.251602,0.277284,0.591846,0.436811,J. Piquerez,Palmeiras,Palmeiras,"LWB, LCB, LB",LWB,1,25,8000000,2025-12-31,13,1133,Uruguay,"Uruguay, Italy",left,183,80,no,SP,Testing,2024,Lateral Defensivo,0.437,22,37,40,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,14.0,22,29,27.0,29,5,62,40,21,27,21,86
21,0.422764,0.328234,0.620029,0.408965,0.310389,0.226053,0.412201,Igor Inocêncio,Ponte Preta,Ponte Preta,"RB, RW",RB,1,25,300000,,12,1139,Brazil,Brazil,right,185,78,no,SP,Testing,2024,Lateral Defensivo,0.412,23,37,37,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,21.0,18,15,21.0,27,24,43,51,59,43,27,35
36,0.298103,0.141377,0.517219,0.489545,0.398502,0.163109,0.366836,Igor Fernandes,Santo André,Santo André,LB,LB,1,31,0,,11,1034,Brazil,Brazil,left,183,78,no,SP,Testing,2024,Lateral Defensivo,0.367,24,37,35,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,32.0,32,21,14.0,20,27,13,13,43,62,45,27
32,0.417344,0.323982,0.425975,0.504839,0.289398,0.258615,0.363603,JP Galvão,Inter de Limeira,Inter de Limeira,"RB, RWB",RB,1,22,0,,10,650,Brazil,Brazil,right,184,75,yes,SP,Testing,2024,Lateral Defensivo,0.364,25,37,32,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,23.5,20,23,12.0,28,21,36,45,37,67,24,43
7,0.299458,0.33628,0.0,0.234517,0.658419,0.480212,0.349712,Fágner,Corinthians,Corinthians,RB,RB,1,34,1200000,2024-12-31,10,906,Brazil,Brazil,right,168,67,no,SP,Testing,2024,Lateral Defensivo,0.35,26,37,29,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,31.0,17,37,29.0,5,7,16,54,0,21,86,81
19,0.813008,0.230415,0.02153,0.414486,0.494861,0.103197,0.33813,G. Risso Patrón,Ponte Preta,Ponte Preta,"LB, LWB",LB,1,28,400000,2024-12-31,12,1127,Argentina,Argentina,left,179,71,yes,SP,Testing,2024,Lateral Defensivo,0.338,27,37,27,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,3.0,25,35,20.0,16,30,91,32,5,45,56,18
13,0.260163,0.177811,0.644232,0.200783,0.251985,0.235601,0.309603,Danilo Barcelos,Grêmio Novorizontino,Grêmio Novorizontino,"LB, LWB",LB,1,32,550000,,13,918,Brazil,Brazil,left,186,75,no,SP,Testing,2024,Lateral Defensivo,0.31,28,37,24,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,33.0,28,14,30.0,33,23,10,24,62,18,10,37
22,0.424119,0.109759,0.347956,0.244443,0.344115,0.1329,0.251405,Wallison,Botafogo SP,Botafogo SP,"RWB, RB",RWB,1,22,300000,,11,814,Brazil,Brazil,right,177,70,yes,SP,Testing,2024,Lateral Defensivo,0.251,29,37,21,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,20.0,33,26,28.0,24,29,45,10,29,24,35,21
18,0.444444,0.187678,0.36777,0.039454,0.237908,0.213481,0.243954,Hayner,Santos,Santos,"RB, LB",RB,1,28,400000,,11,876,Brazil,Brazil,right,178,71,no,SP,Testing,2024,Lateral Defensivo,0.244,30,37,18,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,19.0,26,25,36.0,34,25,48,29,32,2,8,32
31,0.495935,0.160616,0.227967,0.315791,0.3521,0.091771,0.209868,Jean Victor,Botafogo SP,Botafogo SP,"LB, LWB",LB,1,29,50000,2024-12-05,11,973,Brazil,Brazil,left,181,72,no,SP,Testing,2024,Lateral Defensivo,0.21,31,37,16,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,16.0,30,30,24.0,23,32,56,18,18,35,37,13
2,0.326558,0.351782,0.305255,0.0,0.218062,0.373166,0.202416,Igor Vinícius,São Paulo,São Paulo,"RB, RWB",RB,1,26,3000000,2025-12-31,8,563,Brazil,Brazil,right,174,70,no,SP,Testing,2024,Lateral Defensivo,0.202,32,37,13,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,30.0,16,28,37.0,36,13,18,56,24,0,2,64
15,0.567751,0.662839,0.06373,0.140336,0.268631,0.035726,0.195961,Arthur Henrique,São Bernardo FC,São Bernardo FC,"LWB, LB",LWB,1,29,500000,2024-12-31,11,1018,Brazil,Brazil,left,176,68,no,SP,Testing,2024,Lateral Defensivo,0.196,33,37,10,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,13.0,5,34,34.0,31,35,64,86,8,8,16,5
16,0.0,0.032673,0.695833,0.121303,0.0,0.093335,0.13028,Douglas Borel,Portuguesa,Portuguesa,"RB, RWB",RB,1,21,500000,2024-12-31,10,801,Brazil,Brazil,right,178,71,yes,SP,Testing,2024,Lateral Defensivo,0.13,34,37,8,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,37.0,35,12,35.0,37,31,0,5,67,5,0,16
28,0.108401,0.0,0.190365,0.316703,0.273947,0.33896,0.097046,Vitor Ricardo,São Bernardo FC,São Bernardo FC,"RWB, RB",RWB,1,23,100000,2024-12-31,11,734,Brazil,Brazil,right,178,67,no,SP,Testing,2024,Lateral Defensivo,0.097,35,37,5,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,34.0,37,31,23.0,30,16,8,0,16,37,18,56
34,0.406504,0.047652,0.115756,0.18871,0.236605,0.001995,0.018949,Marlinho,Ituano,Ituano,"LWB, LB, LAMF",LWB,1,18,0,,10,679,Brazil,Brazil,unknown,0,0,no,SP,Testing,2024,Lateral Defensivo,0.019,36,37,2,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,25.0,34,32,31.0,35,36,32,8,13,16,5,2
35,0.060976,0.022983,0.0884,0.667648,0.365424,0.061609,0.0,Eduardo Diniz,Portuguesa,Portuguesa,"LB, LWB",LB,1,34,0,2024-12-31,11,968,Brazil,Brazil,both,179,68,no,SP,Testing,2024,Lateral Defensivo,0.0,37,37,0,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,36.0,36,33,4.0,22,34,2,2,10,89,40,8
