Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Progressivos_Certos,Passes_Laterais_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Corridas_Progressivas,Acelerações,xA,Assistência_Finalização,Passes_TerçoFinal_Certos,Deep_Completions,Deep_Completed_Crosses,Passes_ÁreaPênalti_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Passes_Longos_Certos_LM,Passes_Progressivos_Certos_LM,Passes_Laterais_Certos_LM,Ações_Ofensivas_BemSucedidas_LM,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Acelerações_LM,xA_LM,Assistência_Finalização_LM,Passes_TerçoFinal_Certos_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_ÁreaPênalti_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Passes_Longos_Certos_Rank,Passes_Progressivos_Certos_Rank,Passes_Laterais_Certos_Rank,Ações_Ofensivas_BemSucedidas_Rank,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Acelerações_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_TerçoFinal_Certos_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_ÁreaPênalti_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Passes_Longos_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Passes_Laterais_Certos_Percentil,Ações_Ofensivas_BemSucedidas_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Acelerações_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_TerçoFinal_Certos_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_ÁreaPênalti_Certos_Percentil
1,0.480292,0.955025,0.290196,0.353166,0.147354,0.199453,0.939929,0.674201,0.730769,0.924648,0.596708,0.300546,0.333333,0.524823,0.162911,0.283186,0.342105,0.385065,0.332232,João Lucas,Juventude,Juventude,RB,RB,1,26,2000000,2025-12-31,12,1128,Brazil,Brazil,right,181,72,no,RS,Testing,2024,Lateral Equilibrado,0.332,12,25,52,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,11.0,3,15,8.0,20,10,3.0,6,4.0,4,4.5,5.0,13.5,11.0,21,15.0,16.5,17,56,88,40,68,20,60,88,76,84,84,82,80,46,56,16,40,34,32
12,0.351825,0.698981,0.24214,0.218584,0.141477,0.02775,1.0,0.810799,0.684615,0.937695,0.596708,0.191257,1.0,0.531915,0.095185,0.238938,0.947368,0.526409,0.30517,Alessandro Vinícius,EC São José,EC São José,"RB, RWB, LB",RB,1,25,0,,11,1015,Brazil,Brazil,right,174,70,no,RS,Testing,2024,Lateral Equilibrado,0.305,13,25,48,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,16.0,10,18,14.0,21,23,1.0,4,7.0,3,4.5,14.0,1.0,10.0,24,16.5,3.0,13,36,60,28,44,16,8,96,84,72,88,82,44,96,60,4,34,88,48
5,0.070073,0.353095,0.197294,0.158191,0.37351,0.222638,0.310954,0.504318,0.376923,0.209332,0.55144,0.224044,0.428571,0.602837,0.343659,0.150442,0.219298,0.445422,0.254314,Alan Ruschel,Juventude,Juventude,LB,LB,1,34,200000,,12,1086,Brazil,Brazil,left,176,72,no,RS,Testing,2024,Lateral Equilibrado,0.254,14,25,44,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,22.0,22,23,18.0,11,9,22.0,15,11.0,21,9.0,11.5,9.5,9.0,7,20.0,21.0,15,12,12,8,28,56,64,12,40,56,16,64,54,62,64,72,20,16,40
22,0.430657,0.582731,0.417022,0.611279,0.38157,0.25801,0.127208,0.0,0.0,0.136192,0.308642,0.04918,0.761905,0.921986,0.311771,0.318584,0.096491,0.348999,0.249919,Marcelo,Caxias,Caxias,RB,RB,1,34,0,,11,1077,Brazil,Brazil,right,180,76,no,RS,Testing,2024,Lateral Equilibrado,0.25,15,25,40,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,14.0,14,10,3.0,10,7,23.0,25,25.0,23,18.0,19.0,3.5,2.0,10,11.0,23.0,18,44,44,60,88,60,72,8,0,0,8,28,24,86,92,60,56,8,28
19,0.483212,0.723009,0.502486,0.365838,0.16256,0.033282,0.876325,1.0,0.292308,0.999245,0.403292,0.262295,0.428571,0.702128,0.210723,0.168142,0.447368,0.274198,0.23972,Lessa,Guarany de Bagé,Guarany de Bagé,RB,RB,1,24,0,,11,953,Brazil,Brazil,right,0,0,no,RS,Testing,2024,Lateral Equilibrado,0.24,16,25,36,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,10.0,9,8,7.0,19,22,7.0,1,15.0,2,15.0,6.5,9.5,5.5,16,19.0,13.0,22,60,64,68,72,24,12,72,96,40,92,40,74,62,78,36,24,48,12
8,0.840876,0.852096,0.283867,0.347281,0.298315,0.077979,0.498233,0.24343,0.061538,0.171501,0.288066,0.043716,0.142857,0.262411,0.21516,0.300885,0.964912,0.803694,0.236269,Danilo Guimarães,Brasil de Pelotas,Brasil de Pelotas,RB,RB,1,26,0,,11,532,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Equilibrado,0.236,17,25,32,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,3.0,7,16,9.0,14,18,18.0,19,23.0,22,19.0,20.5,19.5,19.0,15,12.5,2.0,2,88,72,36,64,44,28,28,24,8,12,24,18,22,24,40,50,92,92
13,0.452555,0.533232,0.628345,0.029101,0.097361,0.104748,0.685512,0.927666,0.623077,0.526663,0.432099,0.114754,0.095238,0.326241,0.195441,0.132743,0.307018,0.396689,0.211635,Alan Cardoso,Avenida,Avenida,"LB, LAMF",LB,1,26,0,,9,602,Brazil,Brazil,left,177,66,no,RS,Testing,2024,Lateral Equilibrado,0.212,18,25,28,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,13.0,15,4,23.0,23,15,11.0,3,8.0,13,13.5,15.0,22.5,18.0,18,21.0,18.0,16,48,40,84,8,8,40,56,88,68,48,46,40,10,28,28,16,28,36
10,0.230657,0.528792,0.233561,0.021191,0.269241,0.322962,0.413428,0.546677,0.153846,0.433797,0.37037,0.10929,0.142857,0.241135,0.234371,0.088496,0.280702,0.326089,0.198504,Cesar Nunes,Avenida,Avenida,"LB, LDMF",LB,1,24,0,2024-06-30,10,944,Brazil,Brazil,left,184,70,no,RS,Testing,2024,Lateral Equilibrado,0.199,19,25,24,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,19.0,17,20,24.0,15,3,20.0,9,20.0,17,16.0,16.0,19.5,21.0,13,23.0,19.0,20,24,32,20,4,40,88,20,64,20,32,36,36,22,16,48,8,24,20
9,0.367883,0.622926,0.529033,0.190723,0.205686,0.107918,0.908127,0.618215,0.138462,0.831051,0.559671,1.0,0.0,0.0,0.141204,0.238938,0.859649,0.638436,0.183714,Rodrigo Negueba,Avenida,Avenida,"RB, RAMF, RW",RB,1,24,0,,8,656,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Equilibrado,0.184,20,25,20,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,15.0,12,5,16.0,16,14,5.0,8,21.0,9,8.0,1.0,25.0,25.0,22,16.5,4.0,7,40,52,80,36,36,44,80,68,16,64,68,96,0,0,12,34,84,72
17,0.129927,0.426879,0.0,0.0,0.162999,0.049705,0.512367,0.425183,0.323077,0.832789,0.563786,0.229508,0.285714,0.70922,0.136751,0.221239,0.0,0.0,0.109642,Jefinho,Brasil de Pelotas,Brasil de Pelotas,"LB, LAMF",LB,1,22,0,,9,710,Brazil,Brazil,left,0,0,no,RS,Testing,2024,Lateral Equilibrado,0.11,21,25,16,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,21.0,19,25,25.0,18,20,16.0,16,12.5,8,7.0,9.0,15.5,4.0,23,18.0,25.0,25,16,24,0,0,28,20,36,36,50,68,72,64,38,84,8,28,0,0
14,0.564964,0.485887,0.22861,0.344801,0.315718,0.083324,0.077739,0.242339,0.192308,0.084742,0.283951,0.229508,0.142857,0.375887,0.232084,0.300885,0.22807,0.194447,0.108542,David Luís,Santa Cruz RS,Santa Cruz RS,LB,LB,1,28,0,,7,534,Brazil,Brazil,left,180,76,no,RS,Testing,2024,Lateral Equilibrado,0.109,22,25,12,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,7.0,18,21,10.0,13,16,24.0,20,18.0,24,20.0,9.0,19.5,16.0,14,12.5,20.0,23,72,28,16,60,48,36,4,20,28,4,20,64,22,36,44,50,20,8
20,0.459854,0.591415,0.278015,0.229824,0.069781,0.0,0.60424,0.41603,0.184615,0.460983,0.279835,0.224044,0.142857,0.255319,0.182651,0.292035,0.438596,0.531405,0.101364,João Gabriel,Guarany de Bagé,Guarany de Bagé,"LB, LW",LB,1,24,0,,12,1084,Brazil,Brazil,left,175,68,no,RS,Testing,2024,Lateral Equilibrado,0.101,23,25,8,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,12.0,13,17,13.0,24,25,14.5,17,19.0,15,21.0,11.5,19.5,20.0,20,14.0,14.0,11,52,48,32,48,4,0,42,32,24,40,16,54,22,20,20,44,44,56
18,0.60292,0.950898,0.203618,0.083609,0.0,0.009095,0.427562,0.532322,0.030769,0.514529,0.148148,0.021858,0.190476,0.085106,0.0,0.115044,0.342105,0.327996,0.009434,Gabriel Biteco,Brasil de Pelotas,Brasil de Pelotas,"RB, RAMF",RB,1,24,0,,10,705,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Equilibrado,0.009,24,25,4,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,6.0,4,22,21.0,25,24,19.0,12,24.0,14,23.0,23.0,17.0,24.0,25,22.0,16.5,19,76,84,12,16,0,4,24,52,4,44,8,8,32,4,0,12,34,24
11,0.0,0.0,0.728112,0.193243,0.100784,0.289347,0.0,0.000824,0.276923,0.0,0.0,0.032787,0.047619,0.113475,0.295586,0.0,0.04386,0.088911,0.0,Chicão,Avenida,Avenida,"RB, RDMF, RCMF",RB,1,38,0,,11,598,Brazil,Brazil,right,183,75,no,RS,Testing,2024,Lateral Equilibrado,0.0,25,25,0,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,24.5,25,3,15.0,22,4,25.0,24,17.0,25,25.0,22.0,24.0,23.0,11,24.5,24.0,24,2,0,88,40,12,84,0,4,32,0,0,12,4,8,56,2,4,4
6,0.743902,0.373752,0.75562,0.664588,0.747203,0.682932,0.840456,0.843312,1.0,0.749167,0.918033,0.27027,0.058824,0.393035,0.655598,0.731481,0.492537,0.61385,1.0,Juninho Capixaba,Red Bull Bragantino,Red Bull Bragantino,"LB, LWB",LB,1,26,1300000,2026-12-31,11,906,Brazil,Brazil,left,176,63,no,SP,Testing,2024,Lateral Equilibrado,1.0,1,37,97,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,5.0,14,9,5.0,2,2,4.5,6,1.0,6,3.5,12.0,31.5,16.0,2,4.5,15.0,7,86,62,75,86,94,94,87,83,97,83,90,67,14,56,94,87,59,81
9,0.355014,0.181369,0.325465,0.862985,1.0,1.0,0.156695,0.740507,0.0,0.301144,0.908197,0.340541,0.0,0.054726,1.0,0.583333,0.263682,0.403136,0.96665,Warley,Mirassol,Mirassol,LB,LB,1,24,800000,,11,857,Brazil,Brazil,right,172,64,no,SP,Testing,2024,Lateral Equilibrado,0.967,2,37,94,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,29.0,27,27,3.0,1,1,29.5,9,37.0,20,5.0,11.0,36.0,36.0,1,11.0,32.5,16,21,27,27,91,97,97,20,75,0,45,86,70,2,2,97,70,12,56
8,0.085366,0.15085,0.996605,0.485872,0.533322,0.468686,0.840456,0.375939,0.82996,0.355151,0.718033,0.248649,1.0,1.0,0.093097,1.0,1.0,1.0,0.762053,Mayke,Palmeiras,Palmeiras,"RWB, RAMF",RWB,1,31,1000000,2025-12-31,7,582,Brazil,Brazil,right,179,68,no,SP,Testing,2024,Lateral Equilibrado,0.762,3,37,91,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,35.0,31,2,16.0,9,8,4.5,18,2.0,17,7.0,17.0,1.0,1.0,33,1.5,1.0,1,5,16,94,56,75,78,87,51,94,54,81,54,97,97,10,95,97,97
1,0.371274,0.474618,0.76107,0.416143,0.535643,0.359475,1.0,0.912691,0.37247,0.829545,1.0,0.481081,0.441176,0.661692,0.372392,0.75,0.920398,0.763449,0.704956,Welington,São Paulo,São Paulo,"LB, LWB",LB,1,23,3000000,2024-12-31,13,1218,Brazil,Brazil,left,175,73,no,SP,Testing,2024,Lateral Equilibrado,0.705,4,37,89,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,28.0,10,8,19.0,8,14,1.0,4,7.5,4,1.0,4.0,7.0,6.0,13,3.0,2.0,2,24,72,78,48,78,62,97,89,79,89,97,89,81,83,64,91,94,94
7,0.299458,0.33628,0.0,0.234517,0.658419,0.480212,0.387464,0.337504,0.157895,0.280357,0.298361,0.108108,0.529412,0.542289,0.495008,0.277778,0.791045,0.663145,0.620257,Fágner,Corinthians,Corinthians,RB,RB,1,34,1200000,2024-12-31,10,906,Brazil,Brazil,right,168,67,no,SP,Testing,2024,Lateral Equilibrado,0.62,5,37,86,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,31.0,17,37,29.0,5,7,17.0,19,23.0,22,19.5,27.5,5.0,11.0,8,24.5,3.0,6,16,54,0,21,86,81,54,48,37,40,47,25,86,70,78,33,91,83
17,0.403794,0.386496,0.808483,0.595089,0.510123,0.420254,0.376068,0.068557,0.016194,0.280242,0.301639,0.405405,0.5,0.890547,0.571229,0.416667,0.746269,0.665844,0.61769,Júnior Caiçara,Santo André,Santo André,"RB, LB",RB,1,34,450000,2024-06-30,9,602,Brazil,"Brazil, Bulgaria",right,173,65,no,SP,Testing,2024,Lateral Equilibrado,0.618,6,37,83,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,27.0,13,4,9.0,13,11,19.0,31,35.0,23,18.0,6.0,6.0,3.0,4,14.0,6.0,5,27,64,89,75,64,70,48,16,5,37,51,83,83,91,89,62,83,86
33,0.615176,0.521407,0.64734,1.0,0.720212,0.335365,0.122507,0.049051,0.153846,0.168827,0.554098,0.264865,0.735294,0.79602,0.562303,0.685185,0.18408,0.206052,0.597559,Zé Mário,Inter de Limeira,Inter de Limeira,LB,LB,1,32,0,2024-04-10,9,821,Brazil,Brazil,left,175,78,no,SP,Testing,2024,Lateral Equilibrado,0.598,7,37,81,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,11.0,9,13,1.0,3,17,31.0,32,24.0,31,11.0,13.0,2.5,4.0,5,8.0,36.0,26,70,75,64,97,91,54,16,13,35,16,70,64,93,89,86,78,2,29
25,0.677507,0.543079,0.489014,0.494567,0.676511,0.414155,0.65812,0.764178,0.060729,0.589679,0.121311,0.140541,0.205882,0.447761,0.509292,0.12037,0.577114,0.481499,0.593494,Léo Duarte,Ituano,Ituano,"RB, LB",RB,1,24,200000,,11,787,Brazil,Brazil,right,175,67,no,SP,Testing,2024,Lateral Equilibrado,0.593,8,37,78,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,9.0,8,22,13.0,4,12,8.0,8,31.0,9,30.0,24.5,20.0,14.0,7,33.0,11.0,12,75,78,40,64,89,67,78,78,16,75,18,33,45,62,81,10,70,67
11,0.715447,0.623416,0.607329,0.885946,0.606693,0.307946,0.381766,0.283753,0.174089,0.308835,0.154098,0.059459,0.352941,0.373134,0.328304,1.0,0.427861,0.681139,0.587175,Aderlan,Santos,Santos,"RB, RWB",RB,1,33,800000,2024-12-31,11,837,Brazil,Brazil,right,180,71,no,SP,Testing,2024,Lateral Equilibrado,0.587,9,37,75,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,7.0,6,16,2.0,6,19,18.0,20,18.0,18,27.0,32.5,10.0,19.0,15,1.5,20.0,4,81,83,56,94,83,48,51,45,51,51,27,12,72,48,59,95,45,89
20,0.569106,0.2537,0.793783,0.657434,0.56366,0.424736,0.42735,1.0,0.089069,0.66477,0.665574,0.416216,0.088235,0.273632,0.459402,0.712963,0.383085,0.377071,0.586906,Alex Silva,Água Santa,Água Santa,RB,RB,1,29,300000,,9,817,Brazil,Brazil,right,184,82,no,SP,Testing,2024,Lateral Equilibrado,0.587,10,37,72,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,12.0,24,5,6.0,7,10,12.5,1,27.0,8,8.0,5.0,29.0,30.0,10,6.0,24.0,17,67,35,86,83,81,72,66,97,27,78,78,86,21,18,72,83,35,54
10,0.512195,0.307421,0.792547,0.483033,0.449183,0.668054,0.210826,0.234448,0.352227,0.04294,0.357377,0.108108,0.352941,0.38806,0.446267,0.268519,0.487562,0.11789,0.578772,Rodrigo Ferreira,Santos,Mirassol,RB,RB,1,28,800000,2024-05-31,10,919,Brazil,Brazil,right,178,80,no,SP,Testing,2024,Lateral Equilibrado,0.579,11,37,70,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,15.0,21,6,17.0,17,3,28.0,24,10.0,35,15.0,27.5,10.0,17.0,11,26.0,16.0,30,59,43,83,54,54,91,24,35,72,5,59,25,72,54,70,29,56,18
24,0.818428,0.728871,0.559532,0.559917,0.532446,0.186047,0.826211,0.684592,0.218623,0.734182,0.639344,0.254054,0.352941,0.323383,0.240524,0.435185,0.78607,0.697464,0.57345,Willean Lepo,Grêmio Novorizontino,Grêmio Novorizontino,"RB, RCB, RWB",RB,1,27,250000,,12,967,Brazil,Brazil,right,180,78,no,SP,Testing,2024,Lateral Equilibrado,0.573,12,37,67,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,2.0,4,18,10.0,10,26,6.0,10,16.0,7,9.0,15.0,10.0,25.5,21,13.0,4.5,3,94,89,51,72,72,29,83,72,56,81,75,59,72,31,43,64,87,91
3,0.421409,0.326836,0.535572,0.533487,0.514867,0.554564,0.401709,0.391564,0.174089,0.386135,0.2,0.145946,0.411765,0.532338,0.528629,0.25,0.402985,0.265945,0.570075,Felipe Jonatan,Santos,Santos,LB,LB,1,26,2500000,2025-02-28,13,1006,Brazil,Brazil,left,176,77,no,SP,Testing,2024,Lateral Equilibrado,0.57,13,37,64,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,22.0,19,20,11.0,12,6,16.0,17,18.0,15,24.0,23.0,8.0,12.0,6,27.0,23.0,21,40,48,45,70,67,83,56,54,51,59,35,37,78,67,83,27,37,43
29,1.0,1.0,0.380791,0.635881,0.495345,0.242383,0.77208,0.842771,0.08502,0.923799,0.37377,0.254054,0.323529,0.552239,0.417961,0.731481,0.472637,0.482244,0.554604,Luiz Felipe,Ponte Preta,Ponte Preta,RB,RB,1,26,100000,2025-04-11,8,570,Brazil,Brazil,right,180,76,no,SP,Testing,2024,Lateral Equilibrado,0.555,14,37,62,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,1.0,1,24,7.0,15,22,7.0,7,28.0,2,14.0,15.0,12.5,9.5,12,4.5,18.0,11,97,97,35,81,59,40,81,81,24,94,62,59,66,74,67,87,51,70
14,0.647696,0.55585,0.602369,0.323978,0.50522,0.655462,0.071225,0.040962,0.17004,0.137622,0.186885,0.172973,0.176471,0.373134,0.46999,0.694444,0.263682,0.411594,0.54816,Hugo,Corinthians,Corinthians,LB,LB,1,26,500000,2024-12-31,12,843,Brazil,Brazil,left,179,73,no,SP,Testing,2024,Lateral Equilibrado,0.548,15,37,59,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,10.0,7,17,22.0,14,4,35.0,34,20.0,32,26.0,20.5,22.5,19.0,9,7.0,32.5,14,72,81,54,40,62,89,5,8,45,13,29,44,39,48,75,81,12,62
12,0.48374,0.174951,0.748187,0.159706,0.530888,0.358864,0.361823,0.515713,0.37247,0.538258,0.963934,0.486486,0.058824,0.129353,0.595349,0.361111,0.258706,0.09887,0.514546,Nathan Mendes,Red Bull Bragantino,Red Bull Bragantino,"RB, RWB",RB,1,21,600000,2024-12-31,9,698,Brazil,Brazil,right,182,79,no,SP,Testing,2024,Lateral Equilibrado,0.515,16,37,56,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,17.0,29,10,32.0,11,15,20.0,14,7.5,11,2.0,3.0,31.5,35.0,3,18.0,34.0,32,54,21,72,13,70,59,45,62,79,70,94,91,14,5,91,51,8,13
26,0.417344,0.360642,0.544057,0.485985,0.437136,0.152959,0.42735,0.506486,0.263158,0.480394,0.118033,0.07027,0.176471,0.507463,0.173138,0.592593,0.507463,0.344278,0.379893,Hélder,Guarani,Guarani,LB,LB,1,35,100000,,9,707,Brazil,Brazil,left,177,81,no,SP,Testing,2024,Lateral Equilibrado,0.38,17,37,54,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,23.5,15,19,15.0,18,28,12.5,15,15.0,12,31.0,30.0,22.5,13.0,28,10.0,14.0,18,36,59,48,59,51,24,66,59,59,67,16,18,39,64,24,72,62,51
0,0.525745,0.302088,0.301612,0.251602,0.277284,0.591846,0.415954,0.469127,0.149798,0.365924,0.193443,0.043243,0.323529,0.552239,0.260271,0.37037,0.59204,0.48477,0.362412,J. Piquerez,Palmeiras,Palmeiras,"LWB, LCB, LB",LWB,1,25,8000000,2025-12-31,13,1133,Uruguay,"Uruguay, Italy",left,183,80,no,SP,Testing,2024,Lateral Equilibrado,0.362,18,37,51,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,14.0,22,29,27.0,29,5,14.0,16,25.0,16,25.0,36.0,12.5,9.5,20,17.0,9.5,10,62,40,21,27,21,86,62,56,32,56,32,2,66,74,45,54,74,72
28,0.108401,0.0,0.190365,0.316703,0.273947,0.33896,0.51567,0.238585,0.360324,0.267024,0.42623,0.232432,0.264706,0.427861,0.076447,0.398148,0.78607,0.559449,0.300511,Vitor Ricardo,São Bernardo FC,São Bernardo FC,"RWB, RB",RWB,1,23,100000,2024-12-31,11,734,Brazil,Brazil,right,178,67,no,SP,Testing,2024,Lateral Equilibrado,0.301,19,37,48,0.480847,0.356694,0.503431,0.421763,0.433446,0.317964,0.39886,0.417754,0.24948,0.39474,0.388392,0.241198,0.272655,0.425978,0.316855,0.403403,0.470754,0.356776,34.0,37,31,23.0,30,16,10.0,22,9.0,25,13.0,18.5,16.5,15.0,35,15.0,4.5,9,8,0,16,37,18,56,72,40,75,32,64,50,55,59,5,59,87,75
