Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Finalizações_Bloqueadas,Interceptações_Ajustadas_a_Posse,Passes_Laterais_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Finalizações_Bloqueadas_LM,Interceptações_Ajustadas_a_Posse_LM,Passes_Laterais_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Finalizações_Bloqueadas_Rank,Interceptações_Ajustadas_a_Posse_Rank,Passes_Laterais_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Finalizações_Bloqueadas_Percentil,Interceptações_Ajustadas_a_Posse_Percentil,Passes_Laterais_Certos_Percentil
3,0.286723,0.383689,0.436972,0.634409,0.413858,0.683401,0.621855,Danilo Boza,Juventude,Juventude,RCB,RCB,4,25,700000,2025-12-31,13,1212,Brazil,Brazil,right,184,76,no,RS,Testing,2024,Zagueiro Defensivo,0.622,11,31,64,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,22.0,15,14,16.0,22.0,4,29,51,54,48,29,87
27,0.717514,0.436963,0.355644,0.827957,0.653558,0.150479,0.611207,Micael,Guarany de Bagé,Guarany de Bagé,RCB,RCB,4,37,0,,11,1053,Brazil,Brazil,right,190,80,no,RS,Testing,2024,Zagueiro Defensivo,0.611,12,31,61,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,3.0,10,21,8.5,8.0,26,90,67,32,72,74,16
0,0.120056,0.197719,0.427027,0.365591,0.350187,0.927233,0.598812,Vitão,Internacional,Internacional,"RCB, LCB",RCB,4,24,7000000,2024-06-30,12,1132,Brazil,Brazil,right,185,78,yes,RS,Testing,2024,Zagueiro Defensivo,0.599,13,31,58,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,30.0,25,16,22.0,26.0,2,3,19,48,29,16,93
4,0.30226,0.183903,0.470553,0.774194,0.526217,0.504855,0.532959,Pedro Geromel,Grêmio,Grêmio,RCB,RCB,4,38,300000,,8,719,Brazil,"Brazil, Italy",right,190,84,no,RS,Testing,2024,Zagueiro Defensivo,0.533,14,31,54,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,21.0,27,13,11.0,13.5,6,32,12,58,64,56,80
23,0.639831,0.636854,0.433116,0.688172,0.514981,0.025193,0.527493,Jadson,EC São José,EC São José,LCB,LCB,4,31,0,,10,850,Brazil,Brazil,left,186,78,no,RS,Testing,2024,Zagueiro Defensivo,0.527,15,31,51,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,5.0,3,15,15.0,15.0,30,83,90,51,51,51,3
16,0.485876,0.397227,0.514168,0.225806,0.496255,0.2732,0.517296,Bruno Jesus,São Luiz,São Luiz,"LCB, RCB",LCB,4,26,0,,9,853,Brazil,"Brazil, Poland",right,191,76,no,RS,Testing,2024,Zagueiro Defensivo,0.517,16,31,48,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,10.5,14,11,24.0,16.0,13,66,54,64,22,48,58
11,0.371469,0.184666,0.645027,0.774194,0.779026,0.247514,0.502665,Fredson,EC São José,EC São José,"CB, RCB",CB,4,32,100000,,11,998,Brazil,Brazil,right,185,83,no,RS,Testing,2024,Zagueiro Defensivo,0.503,17,31,45,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,18.0,26,8,11.0,5.0,20,41,16,74,64,83,35
18,0.279661,0.313849,0.653774,0.913978,0.426966,0.41257,0.474011,Heitor,Ypiranga Erechim,Ypiranga Erechim,RCB,RCB,4,34,0,,9,850,Brazil,Brazil,right,190,78,no,RS,Testing,2024,Zagueiro Defensivo,0.474,18,31,41,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,23.5,17,7,6.0,20.0,7,24,45,77,80,35,77
2,0.528249,0.534734,0.382048,0.11828,0.299625,0.251587,0.436688,W. Kannemann,Grêmio,Grêmio,LCB,LCB,4,33,1000000,,10,934,Argentina,"Argentina, Italy",left,183,75,no,RS,Testing,2024,Zagueiro Defensivo,0.437,19,31,38,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,9.0,5,20,28.5,28.0,19,70,83,35,8,9,38
14,0.485876,0.428785,0.550119,0.946237,0.421348,0.205085,0.432015,Jefferson,Santa Cruz RS,Santa Cruz RS,RCB,RCB,4,22,0,,8,718,Brazil,Brazil,,0,0,no,RS,Testing,2024,Zagueiro Defensivo,0.432,20,31,35,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,10.5,11,10,5.0,21.0,22,66,64,67,83,32,29
30,0.451977,0.378777,0.320182,0.494624,0.430712,0.271568,0.430965,Ricardo Thalheimer,São Luiz,São Luiz,RCB,RCB,4,31,0,,12,1169,Brazil,Brazil,right,184,84,no,RS,Testing,2024,Zagueiro Defensivo,0.431,21,31,32,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,13.0,16,23,20.0,19.0,15,58,48,25,35,38,51
24,0.443503,0.485289,0.496083,0.774194,0.353933,0.261757,0.419122,Tiago Pedra,EC São José,EC São José,"RCB, CB",RCB,4,34,0,,10,874,Brazil,Brazil,right,180,78,no,RS,Testing,2024,Zagueiro Defensivo,0.419,22,31,29,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,15.0,6,12,11.0,25.0,16,51,80,61,64,19,48
25,0.570621,0.402767,0.216448,0.967742,0.462547,0.16597,0.411935,Bruno Gabriel,Brasil de Pelotas,Brasil de Pelotas,LCB,LCB,4,26,0,,11,898,Brazil,Brazil,,190,0,no,RS,Testing,2024,Zagueiro Defensivo,0.412,23,31,25,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,7.0,13,24,4.0,18.0,25,77,58,22,87,41,19
12,0.425141,0.462015,0.062408,1.0,0.181648,0.25828,0.288989,Zé Pedro,Brasil de Pelotas,Brasil de Pelotas,RCB,RCB,4,24,50000,,11,1067,Brazil,Brazil,right,194,85,no,RS,Testing,2024,Zagueiro Defensivo,0.289,24,31,22,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,16.0,7,30,1.5,29.0,17,48,77,3,95,6,45
8,0.216102,0.0,0.408652,0.989247,0.574906,0.203019,0.270299,Marcão,Novo Hamburgo,Novo Hamburgo,"RCB, CB",RCB,4,28,150000,,10,974,Brazil,Brazil,right,193,82,no,RS,Testing,2024,Zagueiro Defensivo,0.27,25,31,19,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,25.0,31,18,3.0,9.0,23,19,0,41,90,70,25
17,0.148305,0.136623,0.156603,0.0,0.47191,0.332451,0.26072,Willian Gomes,Ypiranga Erechim,Ypiranga Erechim,"LCB, LB",LCB,4,34,0,,8,655,Brazil,"Brazil, Equatorial Guinea",left,183,0,no,RS,Testing,2024,Zagueiro Defensivo,0.261,26,31,16,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,29.0,29,26,31.0,17.0,12,6,6,16,0,45,61
26,0.408192,0.252296,0.10414,0.537634,0.359551,0.17279,0.246893,Saulo,Guarany de Bagé,Guarany de Bagé,"LCB, LB",LCB,4,28,0,,11,1073,Brazil,Brazil,right,190,84,no,RS,Testing,2024,Zagueiro Defensivo,0.247,27,31,12,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,17.0,21,28,18.0,24.0,24,45,32,9,41,22,22
22,0.338983,0.244648,0.351788,0.107527,0.537453,0.0,0.244328,Itambé,EC São José,EC São José,"LCB, LB, LWB",LCB,4,23,0,2024-05-31,10,890,Brazil,Brazil,,0,0,no,RS,Testing,2024,Zagueiro Defensivo,0.244,28,31,9,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,20.0,22,22,30.0,11.0,31,35,29,29,3,64,0
19,0.183616,0.214829,0.077019,0.387097,0.322097,0.338955,0.203277,Rafael Goiano,Avenida,Avenida,RCB,RCB,4,34,0,,10,1010,Brazil,Brazil,right,188,84,no,RS,Testing,2024,Zagueiro Defensivo,0.203,29,31,6,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,27.0,24,29,21.0,27.0,11,12,22,6,32,12,64
1,0.185028,0.288515,0.727073,0.526882,0.0,0.25783,0.085239,Rodrigo Ely,Grêmio,Grêmio,"RCB, LCB",RCB,4,30,3000000,2024-06-30,8,733,Brazil,"Brazil, Italy",right,191,91,no,RS,Testing,2024,Zagueiro Defensivo,0.085,30,31,3,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,26.0,20,5,19.0,31.0,18,16,35,83,38,0,41
7,0.0,0.215573,0.421171,0.215054,0.132959,0.141963,0.0,Denílson,Caxias,Caxias,"RCB, LCB",RCB,4,28,200000,,6,542,Brazil,Brazil,right,187,77,no,RS,Testing,2024,Zagueiro Defensivo,0.0,31,31,0,0.416257,0.359507,0.44966,0.572667,0.510874,0.333377,31.0,23,17,25.0,30.0,27,0,25,45,19,3,12
42,1.0,1.0,0.503816,0.585586,0.746518,0.505067,1.0,Vitão,Ituano,Ituano,"LCB, CB, RCB",LCB,4,23,0,2024-06-30,6,556,Brazil,Brazil,right,194,81,yes,SP,Testing,2024,Zagueiro Defensivo,1.0,1,46,97,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,1.0,1,12,11.5,3.0,24,97,97,73,75,93,47
3,0.672131,0.742583,0.549237,0.540541,1.0,0.541035,0.987063,Luan Cândido,Red Bull Bragantino,Red Bull Bragantino,LCB,LCB,4,23,6000000,2026-12-31,9,753,Brazil,Brazil,left,184,76,no,SP,Testing,2024,Zagueiro Defensivo,0.987,2,46,95,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,2.0,8,8,15.0,1.0,21,95,82,82,67,97,54
32,0.421858,0.565497,0.237875,1.0,0.473538,0.932571,0.872242,Jhonnathan,Água Santa,Água Santa,LCB,LCB,4,23,100000,2026-04-30,7,648,Brazil,Brazil,left,186,84,yes,SP,Testing,2024,Zagueiro Defensivo,0.872,3,46,93,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,15.0,16,42,1.0,9.0,4,67,65,8,97,80,91
1,0.343169,0.161782,0.522981,0.738739,0.763231,0.835844,0.8166,Léo Ortiz,Red Bull Bragantino,Red Bull Bragantino,"LCB, RCB, CB",LCB,4,28,6000000,2026-12-31,8,662,Brazil,Brazil,right,185,82,no,SP,Testing,2024,Zagueiro Defensivo,0.817,4,46,91,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,30.0,40,11,4.0,2.0,6,34,13,76,91,95,86
4,0.39235,0.567167,0.402668,0.477477,0.401114,0.982652,0.813912,Diego Costa,São Paulo,São Paulo,"LCB, RCB",LCB,4,24,4000000,2028-12-31,10,845,Brazil,Brazil,right,184,73,no,SP,Testing,2024,Zagueiro Defensivo,0.814,5,46,89,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,24.5,15,22,19.0,13.0,2,46,67,52,58,71,95
2,0.410929,0.691957,0.610389,0.072072,0.452646,0.765073,0.799513,F. Torres,Corinthians,Corinthians,RCB,RCB,4,27,6000000,2025-06-30,11,1118,Ecuador,Ecuador,right,187,78,no,SP,Testing,2024,Zagueiro Defensivo,0.8,6,46,86,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,18.0,9,4,45.0,10.0,10,60,80,91,2,78,78
0,0.396721,0.607353,0.376358,0.135135,0.523677,0.68877,0.771438,Murilo,Palmeiras,Palmeiras,"LCB, CB",LCB,4,27,8500000,2027-12-31,13,1201,Brazil,Brazil,right,188,78,no,SP,Testing,2024,Zagueiro Defensivo,0.771,7,46,84,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,21.0,14,23,43.5,4.0,11,54,69,50,5,91,76
12,0.477596,0.447352,0.527055,0.648649,0.522284,0.569902,0.698921,Walce,Santo André,Santo André,"RCB, LCB",RCB,4,25,1000000,,6,501,Brazil,Brazil,right,188,79,no,SP,Testing,2024,Zagueiro Defensivo,0.699,8,46,82,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,11.0,25,10,9.0,5.0,18,76,45,78,80,89,60
7,0.339891,0.458489,0.33317,0.189189,0.445682,0.801735,0.677979,Luan,Palmeiras,Palmeiras,"CB, RCB",CB,4,30,2500000,2025-12-31,13,1294,Brazil,Brazil,right,189,79,no,SP,Testing,2024,Zagueiro Defensivo,0.678,9,46,80,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,31.0,23,28,42.0,11.0,8,32,50,39,8,76,82
37,0.462295,0.471938,0.110743,0.54955,0.51532,0.63156,0.666945,Caetano,Corinthians,Corinthians,"LCB, LB",LCB,4,24,0,2024-12-31,9,733,Brazil,Brazil,left,182,80,no,SP,Testing,2024,Zagueiro Defensivo,0.667,10,46,78,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,12.0,21,44,14.0,7.0,13,73,54,4,69,84,71
33,0.497268,0.407671,0.476814,0.441441,0.518106,0.493918,0.627737,Luiz Gustavo,Santo André,Santo André,LCB,LCB,4,30,50000,,6,550,Brazil,Brazil,right,182,67,no,SP,Testing,2024,Zagueiro Defensivo,0.628,11,46,76,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,8.0,28,18,22.0,6.0,25,82,39,60,52,86,45
9,0.394536,0.621668,0.306333,0.0,0.266017,0.771984,0.619819,N. Ferraresi,São Paulo,São Paulo,"RCB, LCB",RCB,4,25,1500000,,6,569,Venezuela,"Venezuela, Italy",right,190,80,no,SP,Testing,2024,Zagueiro Defensivo,0.62,12,46,73,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,22.0,13,30,46.0,26.0,9,52,71,34,0,43,80
35,0.584699,0.884831,0.298012,0.81982,0.306407,0.587489,0.618651,Alan Santos,São Bernardo FC,São Bernardo FC,CB,CB,4,32,50000,,10,808,Brazil,Brazil,right,184,78,no,SP,Testing,2024,Zagueiro Defensivo,0.619,13,46,71,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,3.0,4,32,3.0,22.0,16,93,91,30,93,52,65
40,0.542077,0.477803,0.483337,0.387387,0.364903,0.561258,0.606221,Diego Jussani,Inter de Limeira,Inter de Limeira,RCB,RCB,4,36,0,,12,1143,Brazil,Brazil,right,189,85,no,SP,Testing,2024,Zagueiro Defensivo,0.606,14,46,69,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,5.0,19,17,24.0,14.0,19,89,58,63,47,69,58
13,0.417486,0.83341,0.490856,0.324324,0.328691,0.547771,0.580129,L. Realpe,Red Bull Bragantino,Red Bull Bragantino,"LCB, RCB",LCB,4,23,1000000,2026-12-31,7,502,Ecuador,Ecuador,right,186,74,no,SP,Testing,2024,Zagueiro Defensivo,0.58,15,46,67,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,17.0,5,16,30.0,19.0,20,63,89,65,34,58,56
30,0.533333,0.500351,0.251505,0.657658,0.48468,0.415061,0.565768,João Vialle,Ituano,Ituano,"RCB, LCB",RCB,4,21,150000,2024-12-31,11,830,Brazil,Brazil,right,184,81,no,SP,Testing,2024,Zagueiro Defensivo,0.566,16,46,65,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,7.0,18,40,8.0,8.0,32,84,60,13,82,82,30
25,0.496175,0.66164,0.583136,0.684685,0.291086,0.453843,0.540092,Renato Palm,Grêmio Novorizontino,Grêmio Novorizontino,"CB, RCB",CB,4,32,250000,2024-04-30,10,826,Brazil,Brazil,right,190,89,no,SP,Testing,2024,Zagueiro Defensivo,0.54,17,46,63,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,9.0,11,6,5.5,24.0,27,80,76,86,88,47,41
36,0.39235,0.768871,0.29962,0.459459,0.179666,0.641808,0.529458,Marcel Scalese,Ituano,Ituano,LCB,LCB,4,27,50000,2024-04-15,8,617,Brazil,Brazil,left,190,83,no,SP,Testing,2024,Zagueiro Defensivo,0.529,18,46,60,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,24.5,7,31,21.0,36.5,12,46,84,32,54,20,73
38,0.537705,0.621696,0.466233,0.279279,0.36351,0.355705,0.50332,Hélder Maciel,São Bernardo FC,São Bernardo FC,RCB,RCB,4,33,0,2025-04-10,11,1058,Brazil,Brazil,right,188,82,no,SP,Testing,2024,Zagueiro Defensivo,0.503,19,46,58,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,6.0,12,19,35.5,15.0,33,86,73,58,22,67,28
15,0.185792,0.154944,0.582255,0.288288,0.260446,0.922689,0.496929,Luiz Otávio,Mirassol,Mirassol,LCB,LCB,4,31,900000,,12,1141,Brazil,Brazil,right,194,85,no,SP,Testing,2024,Zagueiro Defensivo,0.497,20,46,56,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,42.0,41,7,34.0,28.0,5,8,10,84,26,39,89
6,0.232787,0.385174,0.535982,0.504505,0.331476,0.598557,0.458852,Lucas Cunha,Red Bull Bragantino,Red Bull Bragantino,"RCB, CB",RCB,4,27,2500000,2026-12-31,9,801,Brazil,"Brazil, Portugal",right,186,77,no,SP,Testing,2024,Zagueiro Defensivo,0.459,21,46,54,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,37.0,30,9,16.0,17.0,15,19,34,80,65,63,67
11,0.40765,0.96014,0.0,0.225225,0.220056,0.505398,0.456929,Marcos Rocha,Palmeiras,Palmeiras,"RCB, RWB, RB",RCB,4,35,1200000,,13,1068,Brazil,Brazil,right,176,68,no,SP,Testing,2024,Zagueiro Defensivo,0.457,22,46,52,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,19.0,2,46,39.0,34.0,23,58,95,0,15,26,50
5,0.0,0.079305,0.499684,0.306306,0.125348,1.0,0.456233,A. Franco,São Paulo,São Paulo,LCB,LCB,4,27,3000000,2025-12-31,6,527,Argentina,Argentina,right,183,77,no,SP,Testing,2024,Zagueiro Defensivo,0.456,23,46,50,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,46.0,42,14,31.5,42.0,1,0,8,69,31,8,97
22,0.089617,0.01284,0.355129,0.279279,0.179666,0.969676,0.447082,Lucas Gazal,Mirassol,Mirassol,RCB,RCB,4,24,300000,2025-12-31,12,1177,Brazil,Brazil,right,187,86,yes,SP,Testing,2024,Zagueiro Defensivo,0.447,24,46,47,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,45.0,45,26,35.5,36.5,3,2,2,43,22,20,93
8,0.093989,0.22997,0.500113,0.27027,0.091922,0.835003,0.431417,R. Arboleda,São Paulo,São Paulo,"RCB, CB",RCB,4,32,1800000,2027-12-31,9,889,Ecuador,Ecuador,right,187,83,no,SP,Testing,2024,Zagueiro Defensivo,0.431,25,46,45,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,44.0,37,13,37.0,45.0,7,4,19,71,19,2,84
28,0.295082,0.3119,0.266523,0.486486,0.32312,0.611687,0.428558,Wálber,Água Santa,Água Santa,"RCB, LCB",RCB,4,26,150000,2024-12-31,10,997,Brazil,Brazil,right,186,80,no,SP,Testing,2024,Zagueiro Defensivo,0.429,26,46,43,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,34.0,33,35,17.5,20.0,14,26,28,23,61,56,69
17,0.405464,0.477172,0.291429,0.621622,0.240947,0.434046,0.403182,Rafael Forster,São Bernardo FC,São Bernardo FC,"LCB, CB",LCB,4,33,700000,,8,649,Brazil,Brazil,left,184,75,no,SP,Testing,2024,Zagueiro Defensivo,0.403,27,46,41,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,20.0,20,34,10.0,30.0,29,56,56,26,78,34,36
10,0.382514,0.221405,0.354746,0.468468,0.360724,0.438107,0.379624,Léo Santos,Guarani,Guarani,RCB,RCB,4,25,1200000,,12,1221,Brazil,Brazil,right,186,80,no,SP,Testing,2024,Zagueiro Defensivo,0.38,28,46,39,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,27.0,38,27,20.0,16.0,28,41,17,41,56,65,39
23,0.581421,0.958402,0.252303,0.297297,0.160167,0.0,0.36959,Nilson Júnior,Ponte Preta,Ponte Preta,LCB,LCB,4,32,250000,2024-06-30,7,553,Brazil,Brazil,left,190,73,no,SP,Testing,2024,Zagueiro Defensivo,0.37,29,46,36,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,4.0,3,39,33.0,39.0,46,91,93,15,28,15,0
16,0.419672,0.463919,0.841413,0.333333,0.330084,0.276535,0.36087,Bernardo Schappo,Botafogo SP,Botafogo SP,LCB,LCB,4,24,750000,2026-12-31,12,1204,Brazil,"Brazil, Luxembourg",left,191,85,yes,SP,Testing,2024,Zagueiro Defensivo,0.361,30,46,34,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,16.0,22,2,28.5,18.0,39,65,52,95,38,60,15
20,0.487432,0.794123,0.254127,0.333333,0.228412,0.219182,0.313142,Chico,Grêmio Novorizontino,Grêmio Novorizontino,LCB,LCB,4,25,400000,2024-12-31,13,1221,Brazil,Brazil,left,188,80,yes,SP,Testing,2024,Zagueiro Defensivo,0.313,31,46,32,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,10.0,6,38,28.5,31.0,42,78,86,17,38,32,8
41,0.190164,0.444159,0.263303,0.252252,0.0,0.573524,0.311699,Maurício,Inter de Limeira,Inter de Limeira,LCB,LCB,4,32,0,2024-09-30,11,1039,Brazil,Brazil,left,185,80,no,SP,Testing,2024,Zagueiro Defensivo,0.312,32,46,30,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,41.0,26,36,38.0,46.0,17,10,43,21,17,0,63
45,0.390164,0.662148,0.455699,0.198198,0.169916,0.325469,0.30677,Luis Fellipe,Grêmio Novorizontino,Grêmio Novorizontino,RCB,RCB,4,20,0,,9,825,Brazil,Brazil,right,192,74,no,SP,Testing,2024,Zagueiro Defensivo,0.307,33,46,28,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,26.0,10,20,41.0,38.0,34,43,78,56,10,17,26
14,0.222951,0.419012,0.368158,0.486486,0.130919,0.533877,0.305578,Gil,Santos,Santos,"RCB, LCB",RCB,4,36,1000000,,15,1488,Brazil,Brazil,right,192,87,no,SP,Testing,2024,Zagueiro Defensivo,0.306,34,46,26,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,38.0,27,25,17.5,41.0,22,17,41,45,61,10,52
27,0.208743,0.0,0.490953,0.585586,0.284123,0.485312,0.286109,Rayan,Guarani,Guarani,"LCB, CB",LCB,4,34,150000,,11,1104,Brazil,Brazil,left,185,75,no,SP,Testing,2024,Zagueiro Defensivo,0.286,35,46,23,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,40.0,46,15,11.5,25.0,26,13,0,67,75,45,43
26,0.439344,0.26863,0.242078,0.675676,0.427577,0.241289,0.275717,Lucas Dias,Botafogo SP,Botafogo SP,"CB, RCB",CB,4,28,200000,2024-12-05,12,1085,Brazil,Brazil,right,191,82,no,SP,Testing,2024,Zagueiro Defensivo,0.276,36,46,21,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,13.0,34,41,7.0,12.0,41,71,26,10,84,73,10
44,0.393443,0.217671,0.42401,0.135135,0.305014,0.308979,0.270163,Robson,Portuguesa,Portuguesa,CB,CB,4,30,0,2024-11-30,7,614,Brazil,Brazil,right,185,85,no,SP,Testing,2024,Zagueiro Defensivo,0.27,37,46,19,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,23.0,39,21,43.5,23.0,35,50,15,54,5,50,23
18,0.221858,0.235295,1.0,0.36036,0.263231,0.428319,0.256388,Joaquim,Santos,Santos,"LCB, RCB",LCB,4,25,700000,2026-12-31,14,1342,Brazil,Brazil,right,190,82,no,SP,Testing,2024,Zagueiro Defensivo,0.256,38,46,17,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,39.0,36,1,25.5,27.0,30,15,21,97,44,41,34
24,0.367213,0.504299,0.728013,0.216216,0.213092,0.247784,0.242821,Y. Quintana,Portuguesa,Portuguesa,"RCB, CB",RCB,4,27,250000,,12,1107,Uruguay,Uruguay,right,196,92,no,SP,Testing,2024,Zagueiro Defensivo,0.243,39,46,15,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,28.0,17,3,40.0,35.0,40,39,63,93,13,23,13
39,0.429508,0.44931,0.370511,0.567568,0.24234,0.155937,0.18629,Castro,Ponte Preta,Ponte Preta,"RCB, LCB",RCB,4,29,0,,12,1001,Brazil,Brazil,,0,0,no,SP,Testing,2024,Zagueiro Defensivo,0.186,40,46,13,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,14.0,24,24,13.0,29.0,45,69,47,47,71,36,2
29,0.349727,0.059326,0.327512,0.36036,0.307799,0.288476,0.182701,Mateus Silva,Ponte Preta,Ponte Preta,"RCB, LCB, CB",RCB,4,28,150000,,7,680,Brazil,Brazil,right,192,92,no,SP,Testing,2024,Zagueiro Defensivo,0.183,41,46,10,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,29.0,43,29,25.5,21.0,38,36,6,36,44,54,17
34,0.323497,0.328476,0.293306,0.351351,0.222841,0.291507,0.162454,Afonso,Santo André,Santo André,"RCB, LCB, CB",RCB,4,30,50000,2024-05-31,10,915,Brazil,Brazil,right,186,89,no,SP,Testing,2024,Zagueiro Defensivo,0.162,42,46,8,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,33.0,32,33,27.0,33.0,37,28,30,28,41,28,19
43,0.27541,0.25713,0.589644,0.963964,0.224234,0.295433,0.156498,Patrick,Portuguesa,Portuguesa,LCB,LCB,4,24,0,,11,1098,Brazil,Brazil,,0,0,no,SP,Testing,2024,Zagueiro Defensivo,0.156,43,46,6,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,35.0,35,5,2.0,32.0,36,23,23,89,95,30,21
21,0.179235,0.020113,0.098951,0.306306,0.157382,0.420081,0.08806,Fábio Sanches,Botafogo SP,Botafogo SP,"CB, RCB",CB,4,33,300000,,7,533,Brazil,Brazil,right,186,85,no,SP,Testing,2024,Zagueiro Defensivo,0.088,44,46,4,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,43.0,44,45,31.5,40.0,31,6,4,2,31,13,32
31,0.32459,0.385348,0.225318,0.684685,0.116992,0.208258,0.063859,Pedro Carrerette,São Bernardo FC,São Bernardo FC,"LCB, RCB",LCB,4,25,100000,,7,655,Brazil,Brazil,right,188,88,no,SP,Testing,2024,Zagueiro Defensivo,0.064,45,46,2,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,32.0,29,43,5.5,43.0,43,30,36,6,88,6,6
19,0.272131,0.334006,0.261476,0.405405,0.10585,0.197746,0.0,L. Haquín,Ponte Preta,Ponte Preta,"CB, RCB",CB,4,26,475000,,6,596,Bolivia,Bolivia,right,190,76,no,SP,Testing,2024,Zagueiro Defensivo,0.0,46,46,0,0.380043,0.459267,0.406582,0.433803,0.325451,0.519476,36.0,31,37,23.0,44.0,44,21,32,19,50,4,4
