Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1,Léo Ortiz,Red Bull Bragantino,Red Bull Bragantino,"LCB, RCB, CB",LCB,4,28,6000000,2026-12-31,8,662,Brazil,Brazil,right,185,82,no,7.75,2.313051,2.852337,8.289672,18.356181,11.830111,0.816855,0.273306,1.5,9.649376,SP,Testing,2024,0.9670299553294706,0.9829722188770691,0.9750010871032699
2,F. Torres,Corinthians,Corinthians,RCB,RCB,4,27,6000000,2025-06-30,11,1118,Ecuador,Ecuador,right,187,78,no,8.37,4.022556999999999,3.30084,2.253125,16.748496,6.275917999999999,0.405,0.160008,0.56,5.718297,SP,Testing,2024,0.9474448015270394,0.9152312569662298,0.9313380292466347
3,Luan Cândido,Red Bull Bragantino,Red Bull Bragantino,LCB,LCB,4,23,6000000,2026-12-31,9,753,Brazil,Brazil,left,184,76,no,10.76,4.185798000000001,2.98706,2.51,10.401875,4.425549999999999,0.835625,0.479976,0.96,4.066636,SP,Testing,2024,0.832326547465662,0.8423270069910044,0.8373267772283333
4,Diego Costa,São Paulo,São Paulo,"LCB, RCB",LCB,4,24,4000000,2028-12-31,10,845,Brazil,Brazil,right,184,73,no,8.2,3.620181,2.235,3.302696,13.632,4.36865,0.42855,0.43,1.28,4.578724999999999,SP,Testing,2024,0.6676453300477153,0.6836541914064894,0.6756497607271024
5,A. Franco,São Paulo,São Paulo,LCB,LCB,4,27,3000000,2025-12-31,6,527,Argentina,Argentina,right,183,77,no,4.61,2.04711,2.7328,2.223,19.640295,4.782976000000001,0.342,0.0,0.85,4.955349,SP,Testing,2024,0.5709802628184238,0.5962778087639892,0.5836290357912066
6,Lucas Cunha,Red Bull Bragantino,Red Bull Bragantino,"RCB, CB",RCB,4,27,2500000,2026-12-31,9,801,Brazil,"Brazil, Portugal",right,186,77,no,6.74,3.03336,2.919046,3.706697,11.685817,6.51465,0.448844,0.11,0.45,4.83413,SP,Testing,2024,0.9355782065290617,0.7882619721115505,0.8619200893203062
7,Luan,Palmeiras,Palmeiras,"CB, RCB",CB,4,30,2500000,2025-12-31,13,1294,Brazil,Brazil,right,189,79,no,7.72,3.26976,1.8784,3.82592,13.562136,6.118574,0.139986,0.0,0.42,4.45248,SP,Testing,2024,0.6633733055136787,0.6697058898367765,0.6665395976752276
8,R. Arboleda,São Paulo,São Paulo,"RCB, CB",RCB,4,32,1800000,2027-12-31,9,889,Ecuador,Ecuador,right,187,83,no,5.47,2.532915,2.735,2.32875,18.123053,4.254072,1.115,0.0,0.71,3.339224999999999,SP,Testing,2024,0.5868976280608019,0.5899114599907656,0.5884045440257838
9,N. Ferraresi,São Paulo,São Paulo,"RCB, LCB",RCB,4,25,1500000,,6,569,Venezuela,"Venezuela, Italy",right,190,80,no,8.22,3.795916,1.740699,2.371059,16.29299,7.115003000000001,1.425837,0.635,1.11,5.533112,SP,Testing,2024,0.902459272085022,0.8470774923537696,0.8747683822193959
10,Léo Santos,Guarani,Guarani,RCB,RCB,4,25,1200000,,12,1221,Brazil,Brazil,right,186,80,no,8.11,2.5053,1.98911,3.021846,11.71863,3.9825,1.471736,0.589113,0.81,2.728632,SP,Testing,2024,0.4720268025214266,0.474189474143371,0.4731081383323988
11,Marcos Rocha,Palmeiras,Palmeiras,"RCB, RWB, RB",RCB,4,35,1200000,,13,1068,Brazil,Brazil,right,176,68,no,8.34,4.887293,0.168872,3.962486,14.4963,8.762229999999999,1.685,1.2632,1.1,5.224571999999999,SP,Testing,2024,0.8830202774270373,0.8226024358488605,0.8528113566379489
12,Walce,Santo André,Santo André,"RCB, LCB",RCB,4,25,1000000,,6,501,Brazil,Brazil,right,188,79,no,8.98,3.233847,2.873241,5.030824,12.57472,5.927435999999999,0.54,0.360018,0.9,2.875366,SP,Testing,2024,0.8922783255318715,0.8665718474247868,0.8794250864783293
13,L. Realpe,Red Bull Bragantino,Red Bull Bragantino,"LCB, RCB",LCB,4,23,1000000,2026-12-31,7,502,Ecuador,Ecuador,right,186,74,no,8.43,4.478661,2.6875,2.869154,13.9875,5.017608,0.7142499999999999,0.54,1.43,5.021154,SP,Testing,2024,0.9127413069440167,0.8288554480376561,0.8707983774908366
14,Gil,Santos,Santos,"RCB, LCB",RCB,4,36,1000000,,15,1488,Brazil,Brazil,right,192,87,no,6.65,3.142467,2.057925,1.8125,11.31154,3.2683,0.302923,0.12,0.18,1.394472,SP,Testing,2024,0.3485015100269241,0.3488536632929424,0.3486775866599333
15,Luiz Otávio,Mirassol,Mirassol,LCB,LCB,4,31,900000,,12,1141,Brazil,Brazil,right,194,85,no,6.31,2.291,3.156482,4.33836,17.586176,7.178175000000001,0.315,0.24,0.79,4.495875,SP,Testing,2024,0.8592483700334163,0.832481077627913,0.8458647238306647
16,Bernardo Schappo,Botafogo SP,Botafogo SP,LCB,LCB,4,24,750000,2026-12-31,12,1204,Brazil,"Brazil, Luxembourg",left,191,85,yes,8.45,3.287268,4.486244,2.841406,14.652339,5.530058999999999,0.822676,0.445692,0.6,3.659645,SP,Testing,2024,0.9819423511763585,0.9337170651895179,0.9578297081829383
17,Rafael Forster,São Bernardo FC,São Bernardo FC,"LCB, CB",LCB,4,33,700000,,8,649,Brazil,Brazil,left,184,75,no,8.32,3.33,1.664223,4.436903999999999,21.914343,9.15,0.695,0.553361,1.39,7.488363,SP,Testing,2024,1.0,1.0,1.0
18,Joaquim,Santos,Santos,"LCB, RCB",LCB,4,25,700000,2026-12-31,14,1342,Brazil,Brazil,right,190,82,no,6.64,2.550088,5.299970000000001,3.42,11.200323,5.228728,0.872137,0.4690000000000001,0.67,3.082321,SP,Testing,2024,0.9116385664010624,0.8858583742381567,0.8987484703196097
19,L. Haquín,Ponte Preta,Ponte Preta,"CB, RCB",CB,4,26,475000,,6,596,Bolivia,Bolivia,right,190,76,no,7.1,2.868372,1.510533,2.718,7.400562,2.418522,0.152,0.15,0.15,0.905,SP,Testing,2024,0.1509371130394007,0.1347056033536247,0.1428213581965127
20,Chico,Grêmio Novorizontino,Grêmio Novorizontino,LCB,LCB,4,25,400000,2024-12-31,13,1221,Brazil,Brazil,left,188,80,yes,9.07,4.351984,1.472823,3.242322,13.710942,6.04624,0.882,0.371436,0.96,3.38772,SP,Testing,2024,0.7419336701584834,0.7049487561363483,0.7234412131474159
21,Fábio Sanches,Botafogo SP,Botafogo SP,"CB, RCB",CB,4,33,300000,,7,533,Brazil,Brazil,right,186,85,no,6.25,1.85625,0.676599,1.855249,7.594989999999999,2.02847,0.34,0.0,0.0,0.505,SP,Testing,2024,0.0,0.0,0.0
22,Lucas Gazal,Mirassol,Mirassol,RCB,RCB,4,24,300000,2025-12-31,12,1177,Brazil,Brazil,right,187,86,yes,5.43,1.832796,1.991074,2.444991,14.450422,7.108473,0.0775,0.0,3.21,4.970569999999999,SP,Testing,2024,0.6282723108856034,0.5592287312382305,0.593750521061917
23,Nilson Júnior,Ponte Preta,Ponte Preta,LCB,LCB,4,32,250000,2024-06-30,7,553,Brazil,Brazil,left,190,73,no,9.93,4.881688,1.463462,3.9067,7.65222,3.74187,1.137435,0.49,0.0,0.4875,SP,Testing,2024,0.5671137930260018,0.5676082643863798,0.5673610287061909
24,Y. Quintana,Portuguesa,Portuguesa,"RCB, CB",RCB,4,27,250000,,12,1107,Uruguay,Uruguay,right,196,92,no,7.97,3.417468,3.90438,2.19492,11.140561,4.712565000000001,1.0556,0.24375,0.73,3.008082,SP,Testing,2024,0.8017374135082138,0.8012095706971423,0.8014734921026782
25,Renato Palm,Grêmio Novorizontino,Grêmio Novorizontino,"CB, RCB",CB,4,32,250000,2024-04-30,10,826,Brazil,Brazil,right,190,89,no,9.15,3.924804,3.161,2.50305,9.14991,5.8838,0.0,0.0,0.11,3.049904,SP,Testing,2024,0.8444008978212331,0.7918335990544575,0.8181172484378454
26,Lucas Dias,Botafogo SP,Botafogo SP,"CB, RCB",CB,4,28,200000,2024-12-05,12,1085,Brazil,Brazil,right,191,82,no,8.63,2.657573999999999,1.411,2.735935,8.627578999999999,2.90625,0.413595,0.083325,0.17,2.487485,SP,Testing,2024,0.2545059531049572,0.2560002085496892,0.2552530808273232
27,Rayan,Guarani,Guarani,"LCB, CB",LCB,4,34,150000,,11,1104,Brazil,Brazil,left,185,75,no,6.52,1.791396,2.688,2.610041,11.49336,3.588392,0.8167320000000001,0.08,0.24,2.039052,SP,Testing,2024,0.4152689694460354,0.3717928838704714,0.3935309266582534
28,Wálber,Água Santa,Água Santa,"RCB, LCB",RCB,4,26,150000,2024-12-31,10,997,Brazil,Brazil,right,186,80,no,7.31,2.797092,1.53643,2.889951,9.83681,5.684437,0.540027,0.180009,1.53,2.800382,SP,Testing,2024,0.4675369282123643,0.4276149959078634,0.4475759620601139
29,Mateus Silva,Ponte Preta,Ponte Preta,"RCB, LCB, CB",RCB,4,28,150000,,7,680,Brazil,Brazil,right,192,92,no,7.81,1.982688,1.849368,2.513076,10.326108,4.10265,0.264,0.13,0.13,2.514201,SP,Testing,2024,0.3409967893775065,0.3205626703099546,0.3307797298437306
30,João Vialle,Ituano,Ituano,"RCB, LCB",RCB,4,21,150000,2024-12-31,11,830,Brazil,Brazil,right,184,81,no,9.49,3.40474,1.459367,1.823632,9.606917000000001,2.917992,0.24293,0.122,0.73,1.337259,SP,Testing,2024,0.3801638629305359,0.3717882929263171,0.3759760779284266
31,Pedro Carrerette,São Bernardo FC,São Bernardo FC,"LCB, RCB",LCB,4,25,100000,,7,655,Brazil,Brazil,right,188,88,no,7.58,3.033922,1.325,2.654015,11.17695,5.303999999999999,1.134,0.19,1.14,4.544554,SP,Testing,2024,0.5867388457070775,0.5253912209513302,0.5560650333292039
32,Jhonnathan,Água Santa,Água Santa,LCB,LCB,4,23,100000,2026-04-30,7,648,Brazil,Brazil,left,186,84,yes,8.47,3.614797,1.389432,3.1924,12.501468,4.581468,0.42,0.42,0.69,1.945684,SP,Testing,2024,0.5417986769046872,0.5320084402717002,0.5369035585881938
33,Luiz Gustavo,Santo André,Santo André,LCB,LCB,4,30,50000,,6,550,Brazil,Brazil,right,182,67,no,9.16,3.1059,2.61545,3.111512,9.328995,4.418534999999999,1.472241,0.49,0.0,1.796585,SP,Testing,2024,0.6452713769246766,0.6255516762085952,0.635411526566636
34,Afonso,Santo André,Santo André,"RCB, LCB, CB",RCB,4,30,50000,2024-05-31,10,915,Brazil,Brazil,right,186,89,no,7.57,2.850540000000001,1.673856,1.673112,6.587562,2.066724,0.394266,0.20001,0.1,0.884338,SP,Testing,2024,0.191416406580155,0.1564617063314109,0.1739390564557829
35,Alan Santos,São Bernardo FC,São Bernardo FC,CB,CB,4,32,50000,,10,808,Brazil,Brazil,right,184,78,no,9.96,4.644465,1.698,3.279996,8.718191999999998,4.644333,0.6784049999999999,0.23,0.91,3.16824,SP,Testing,2024,0.6731976658707347,0.6767936775472202,0.6749956717089776
36,Marcel Scalese,Ituano,Ituano,LCB,LCB,4,27,50000,2024-04-15,8,617,Brazil,Brazil,left,190,83,no,8.2,4.27056,1.70625,3.417442,17.93094,7.513310000000001,0.51,0.17,1.37,4.270424,SP,Testing,2024,0.8357470284001474,0.8378316235279022,0.8367893259640249
37,Caetano,Corinthians,Corinthians,"LCB, LB",LCB,4,24,0,2024-12-31,9,733,Brazil,Brazil,left,182,80,no,8.84,3.313125,0.737106,3.439155,14.369102,6.50993,0.245702,0.125,0.25,5.405616,SP,Testing,2024,0.6458725775778151,0.5903680022359257,0.6181202899068705
38,Hélder Maciel,São Bernardo FC,São Bernardo FC,RCB,RCB,4,33,0,2025-04-10,11,1058,Brazil,Brazil,right,188,82,no,9.53,3.796008,2.56116,1.638624,12.404124,4.713125,2.258564,0.3074999999999999,1.44,2.871792000000001,SP,Testing,2024,0.7837188102025602,0.7500190415442823,0.7668689258734214
39,Castro,Ponte Preta,Ponte Preta,"RCB, LCB",RCB,4,29,0,,12,1001,Brazil,Brazil,,0,0,no,8.54,3.240162,2.07,2.246013,7.103972,3.054513,0.450009,0.180009,0.36,1.710072,SP,Testing,2024,0.3653511235213132,0.3732262169777194,0.3692886702495163
40,Diego Jussani,Inter de Limeira,Inter de Limeira,RCB,RCB,4,36,0,,12,1143,Brazil,Brazil,right,189,85,no,9.57,3.332034999999999,2.64892,3.164248,10.68384,4.868703,0.172,0.09,0.43,2.476188,SP,Testing,2024,0.6742956278496196,0.675968995353704,0.6751323116016619
41,Maurício,Inter de Limeira,Inter de Limeira,LCB,LCB,4,32,0,2024-09-30,11,1039,Brazil,Brazil,left,185,80,no,6.35,3.223552,1.519905,3.509067,14.035832,5.783778,0.19,0.095,0.57,3.603852,SP,Testing,2024,0.5334148715708198,0.5000803605537788,0.5167476160622994
42,Vitão,Ituano,Ituano,"LCB, CB, RCB",LCB,4,23,0,2024-06-30,6,556,Brazil,Brazil,right,194,81,yes,13.76,5.015819,2.754,3.884113999999999,13.114074,5.340854999999999,0.808398,0.325,0.32,4.529949,SP,Testing,2024,0.9864591196551988,0.9777231529670609,0.98209113631113
43,Patrick,Portuguesa,Portuguesa,LCB,LCB,4,24,0,,11,1098,Brazil,Brazil,,0,0,no,7.13,2.620492,3.194395,1.556256,10.817658,2.788164,1.556766,0.653366,0.66,2.046069,SP,Testing,2024,0.4261860618523534,0.4354105572633007,0.4307983095578272
44,Robson,Portuguesa,Portuguesa,CB,CB,4,30,0,2024-11-30,7,614,Brazil,Brazil,right,185,85,no,8.21,2.49326,2.344509,2.48911,8.06138,1.6115,0.0,0.0,0.0,1.170953,SP,Testing,2024,0.2926183051257594,0.2538471482372933,0.2732327266815264
45,Luis Fellipe,Grêmio Novorizontino,Grêmio Novorizontino,RCB,RCB,4,20,0,,9,825,Brazil,Brazil,right,192,74,no,8.18,3.926442,2.507109,2.289534,12.218658,6.221145,0.983066,0.762244,0.44,4.469465,SP,Testing,2024,0.9135828617485773,0.8270576187186301,0.8703202402336039
