Unnamed: 0,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,xG,Finalizações_NoAlvo,Conversão_Gols,xA,Assistência_Finalização,Passes_Inteligentes_Certos,Passes_EntreLinhas_Certos,Passes_Chave,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Passes_Longos_Certos_LM,Passes_Frontais_Certos_LM,Passes_Progressivos_Certos_LM,Duelos_Ofensivos_Ganhos_LM,Dribles_BemSucedidos_LM,xG_LM,Finalizações_NoAlvo_LM,Conversão_Gols_LM,xA_LM,Assistência_Finalização_LM,Passes_Inteligentes_Certos_LM,Passes_EntreLinhas_Certos_LM,Passes_Chave_LM,Passes_Longos_Certos_Rank,Passes_Frontais_Certos_Rank,Passes_Progressivos_Certos_Rank,Duelos_Ofensivos_Ganhos_Rank,Dribles_BemSucedidos_Rank,xG_Rank,Finalizações_NoAlvo_Rank,Conversão_Gols_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_Inteligentes_Certos_Rank,Passes_EntreLinhas_Certos_Rank,Passes_Chave_Rank,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,xG_Percentil,Finalizações_NoAlvo_Percentil,Conversão_Gols_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_Inteligentes_Certos_Percentil,Passes_EntreLinhas_Certos_Percentil,Passes_Chave_Percentil
16,0.543725,0.344774,0.509643,0.096215,0.098515,0.46875,0.988356,0.272733,0.5,0.310345,0.122678,0.20153,0.285714,0.354501,Rômulo,Grêmio Novorizontino,Grêmio Novorizontino,"LW, LWF",LW,10,22,300000,2025-06-30,13,1058,Brazil,Brazil,right,175,64,no,SP,Testing,2024,Extremo Organizador,0.355,19,30,36,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,7,17,13,27,24,11.0,2.0,16.0,7.0,14.5,16.0,15.0,16.5,76,43,56,10,20,63,93,46,76,51,46,50,45
10,0.119813,0.258432,0.294154,0.386327,0.431531,0.15625,0.094936,0.0,0.321429,0.183908,0.173192,0.0,0.406593,0.346729,Fernandinho,Mirassol,Mirassol,"LW, LAMF",LW,10,26,400000,,11,735,Brazil,Brazil,right,175,70,no,SP,Testing,2024,Extremo Organizador,0.347,20,30,33,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,28,21,23,6,6,20.5,27.0,27.0,16.0,21.0,11.0,23.0,13.0,6,30,23,80,80,31,10,10,46,30,63,23,56
29,0.86814,0.358673,0.421058,0.128347,0.055518,0.625,0.418234,1.0,0.107143,0.02682,0.0,0.455814,0.21978,0.285033,Silvinho,São Bernardo FC,São Bernardo FC,"LW, CF, RW",LW,10,33,0,,10,567,Brazil,Brazil,right,174,72,no,SP,Testing,2024,Extremo Organizador,0.285,21,30,30,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,2,13,20,22,27,6.0,18.0,1.0,24.0,26.0,23.5,10.0,19.5,93,56,33,26,10,80,40,96,20,13,21,66,35
11,0.179228,0.370141,0.429012,0.031705,0.00169,0.4375,0.470102,0.166682,0.464286,0.337165,0.0,0.209302,0.604396,0.252084,Waguininho,Grêmio Novorizontino,Grêmio Novorizontino,"RW, LW, RWF",RW,10,34,400000,,14,984,Brazil,Brazil,right,177,75,no,SP,Testing,2024,Extremo Organizador,0.252,22,30,26,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,24,12,19,28,29,12.0,15.0,23.0,9.0,11.0,23.5,14.0,6.0,20,60,36,6,3,60,50,23,70,63,21,53,80
9,0.187821,0.18747,0.224133,0.333611,0.284294,0.0,0.107206,0.0,0.214286,0.291188,0.0,0.0,0.56044,0.247913,Emerson Negueba,Botafogo SP,Botafogo SP,"RWF, RW, RB",RWF,11,23,400000,2026-12-31,12,704,Brazil,Brazil,right,175,75,yes,SP,Testing,2024,Extremo Organizador,0.248,23,30,23,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,23,24,26,8,11,29.0,26.0,27.0,20.5,16.5,23.5,23.0,7.5,23,20,13,73,63,3,13,10,31,45,21,23,75
17,0.489182,0.103965,0.382514,0.196032,0.084981,0.0,0.0,0.750008,0.0,0.003831,0.0,0.0,0.0,0.162709,Keké,Água Santa,Água Santa,"LW, LAMF, LWF",LW,10,28,250000,,11,634,Brazil,Brazil,right,177,71,yes,SP,Testing,2024,Extremo Organizador,0.163,24,30,20,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,8,28,22,16,25,29.0,30.0,2.0,29.0,28.5,23.5,23.0,28.5,73,6,26,46,16,3,0,93,3,5,21,23,5
18,0.147318,0.144805,0.2367,0.232832,0.164865,0.125,0.005521,0.0,0.5,0.291188,0.0,0.0,0.164835,0.129805,Lucas Tocantins,São Bernardo FC,São Bernardo FC,"RW, RWF, CF",RW,10,29,200000,2024-04-10,11,771,Brazil,Brazil,right,180,76,no,SP,Testing,2024,Extremo Organizador,0.13,25,30,16,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,25,26,25,13,17,24.0,28.0,27.0,7.0,16.5,23.5,23.0,24.0,16,13,16,56,43,20,6,10,76,45,21,23,20
14,0.31918,0.21721,0.199464,0.150764,0.243429,0.5625,0.477908,0.692317,0.0,0.0,0.0,0.0,0.142857,0.118756,Iago Dias,Ponte Preta,Ponte Preta,"LW, LCMF, CF",LW,10,30,300000,,9,692,Brazil,Brazil,right,175,74,no,SP,Testing,2024,Extremo Organizador,0.119,26,30,13,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,17,22,27,18,13,8.0,14.0,3.0,29.0,30.0,23.5,23.0,25.5,43,26,10,40,56,73,53,90,3,0,21,23,15
28,0.137476,0.0,0.0,0.231501,0.318354,0.8125,0.917305,0.375004,0.0,0.003831,0.202058,0.0,0.0,0.114883,Matheus Régis,São Bernardo FC,São Bernardo FC,"LWF, LW, RW",LWF,11,24,0,2026-01-30,12,717,Brazil,Brazil,right,181,72,no,SP,Testing,2024,Extremo Organizador,0.115,27,30,10,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,26,30,30,14,9,4.0,4.0,13.5,29.0,28.5,10.0,23.0,28.5,13,0,0,53,70,86,86,55,3,5,66,23,5
24,0.101471,0.057632,0.259695,0.004719,0.037725,0.125,0.447028,0.214292,0.392857,0.226054,0.147935,0.237209,0.56044,0.094169,Bruno Xavier,Água Santa,Água Santa,"RW, LAMF, RAMF",RW,10,27,50000,2024-04-10,11,875,Brazil,Brazil,right,178,71,no,SP,Testing,2024,Extremo Organizador,0.094,28,30,6,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,29,29,24,29,28,24.0,16.0,18.5,11.5,18.0,15.0,13.0,7.5,3,3,20,3,6,20,46,38,61,40,50,56,75
23,0.244131,0.127092,0.160979,0.152326,0.073974,1.0,0.491117,0.600006,0.035714,0.015326,0.0,0.0,0.186813,0.012119,Pablo Thomaz,Guarani,Guarani,"LW, CF, LWF",LW,10,24,75000,,7,541,Brazil,Brazil,right,180,63,no,SP,Testing,2024,Extremo Organizador,0.012,29,30,3,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,18,27,29,17,26,1.0,12.0,4.5,26.5,27.0,23.5,23.0,22.0,40,10,3,43,13,96,60,85,11,10,21,23,26
15,0.0,0.159193,0.162603,0.137392,0.122141,0.34375,0.137391,0.0,0.035714,0.114943,0.0,0.0,0.0,0.0,Felipe Marques,Portuguesa,Portuguesa,"LWF, LCMF, RAMF",LWF,11,34,300000,,10,625,Brazil,Brazil,right,168,0,no,SP,Testing,2024,Extremo Organizador,0.0,30,30,0,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,30,25,28,19,21,14.0,25.0,27.0,26.5,24.0,23.5,23.0,28.5,0,16,6,36,30,53,16,10,11,20,21,23,5
